u,v,w1,w2,w3
2847,14413,105,91,1
833,15253,410,801,1
11236,12587,155,134,8
2743,15290,330,645,1
13316,15281,156,304,1
7281,7282,6,5,1
4808,15058,415,810,1
4968,15157,166,325,1
10591,15252,253,494,1
5741,15002,386,755,1
7947,15034,138,270,1
1805,15027,403,788,1
14597,15125,154,300,1
5234,15161,245,479,1
14324,15231,380,743,1
12732,14952,288,562,1
3972,13546,6,6,537
1089,15011,400,782,1
10747,15254,364,711,1
13551,14954,421,824,1
11084,14976,176,344,1
721,14957,639,1249,1
249,15093,674,1318,1
12625,15258,232,453,1
5471,15038,395,772,1
4235,15038,648,1266,1
13030,15096,297,580,1
2017,15088,136,265,1
12562,15189,238,466,1
4456,15036,144,281,1
11652,15238,240,469,1
5884,14954,435,850,1
4545,4547,37,33,120
10480,15298,47,91,1
12188,15059,282,551,1
7592,15112,333,652,1
3413,5941,8,5,1
4622,15233,229,448,1
5942,14995,765,1496,1
3431,15094,510,998,1
8702,15156,32,62,1
12928,15200,128,250,1
4079,15099,342,669,1
5620,14025,41,35,1
6844,15028,354,693,1
9875,15187,339,663,1
1578,15293,657,1285,1
9056,15300,318,621,1
14637,15120,66,130,1
4678,15103,433,847,1
1431,15283,320,626,1
7757,15157,280,548,1
12777,14965,218,427,1
1595,14956,247,482,1
7213,15143,327,639,1
2086,15291,146,286,1
1775,15027,293,574,1
12023,14984,276,539,1
6653,15157,367,718,1
9902,15263,327,639,1
8683,14964,101,197,1
1085,6690,7,6,1
5718,15195,400,782,1
951,15294,262,512,1
9951,15137,217,425,1
2266,15038,780,1525,1
9664,14954,65,127,1
2878,15297,358,700,1
8983,9370,33,30,172
2425,15300,500,977,1
3971,14954,479,936,1
3035,14954,380,743,1
4449,15026,276,540,1
1217,5839,7,6,1
3755,15064,319,624,1
2265,2271,4,2,16
13667,14733,52,45,1
8976,15144,168,329,1
11070,15064,354,692,1
1871,1872,3,3,1
3499,15268,289,566,1
7738,15234,181,353,1
9137,15045,240,469,1
1719,15134,385,753,1
7706,15249,391,764,1
3704,14947,276,539,1
1797,1798,71,61,5
1098,1103,44,38,2
5621,14024,79,68,1
3230,13463,50,43,1
10419,15108,264,516,1
1059,14969,1004,1963,1
13248,13590,154,78,660
3998,15134,320,626,1
10658,15101,311,608,1
5320,15029,391,764,1
2805,15214,122,239,1
8535,15143,347,678,1
5612,15171,266,519,1
3283,3385,5,5,268
5140,15126,147,288,1
8123,15253,334,652,1
9934,14976,425,832,1
10826,11511,32,28,108
14682,14685,40,27,423
1113,15046,481,940,1
449,5513,20,17,38
4069,15099,357,697,1
14156,14157,93,81,8
7359,15147,400,781,1
12354,14977,107,209,1
14393,14970,472,924,1
2810,2917,3,3,173
5541,12342,45,39,1
9109,15110,142,278,1
891,15053,244,476,1
4363,15201,101,198,1
3569,15316,313,612,1
11776,15263,217,424,1
3846,15055,278,543,1
12615,14432,32,20,157
5793,15291,299,584,1
10302,14976,60,116,1
8136,15244,144,282,1
14876,15139,183,358,1
11072,15022,54,106,1
8558,8766,39,34,29
12362,15278,218,426,1
8553,15123,156,304,1
4883,6738,327,289,100
4462,15036,264,516,1
3298,15214,260,507,1
8650,15279,157,308,1
320,15043,285,557,1
7682,7683,13,11,1
14081,15148,304,593,1
2883,2884,8,7,437
601,14968,308,603,1
8309,15240,251,490,1
9410,15047,365,714,1
6724,14958,177,345,1
971,5786,35,22,236
6873,15261,199,389,1
14820,15024,183,358,1
2919,3925,13,12,106
7388,7389,4,3,8
1227,15292,183,357,1
2235,2237,51,55,927
12734,15080,265,517,1
1049,15052,443,865,1
1615,15003,304,594,1
11232,15262,67,130,1
5044,14996,306,598,1
4624,4625,12,10,16
13139,15231,408,797,1
8954,15145,153,299,1
2745,15266,356,695,1
4545,4546,43,37,10
13249,13251,350,155,109
12778,12779,46,40,73
6226,15231,418,816,1
3483,15280,275,537,1
14235,15242,348,679,1
10615,15189,304,594,1
5999,6000,27,17,162
4184,5893,123,112,253
2697,2698,7,6,23
11316,15007,317,620,1
8312,15240,28,54,1
6909,15092,441,862,1
12013,15138,305,596,1
8702,11358,80,70,80
11859,15219,208,407,1
4764,14954,395,771,1
10178,14974,324,634,1
7979,14985,305,597,1
11411,15260,59,116,1
11918,15283,29,56,1
1361,15147,303,592,1
4820,15215,262,511,1
7109,15267,354,692,1
9085,14967,272,532,1
4128,15144,324,634,1
8762,15249,318,622,1
9604,14963,308,603,1
5586,15046,1079,2109,1
1936,15076,278,543,1
3153,3157,25,22,151
8432,15251,157,308,1
13553,14954,223,435,1
8979,15158,40,79,5
423,15010,386,755,1
5759,15081,258,505,1
1912,15075,288,562,1
9052,15027,192,376,1
5811,15311,618,1207,1
6366,14990,811,1586,1
14764,14766,17,15,1
13480,14502,37,16,10
