u,v,w1,w2,w3
11591,15152,299,585,1
9933,9935,7,6,1
11237,12310,40,35,7
10876,14954,60,117,1
6645,6646,1,1,45
7830,15253,355,694,1
3367,15238,275,537,1
7034,15085,372,727,1
3329,14969,1007,1968,1
12024,15048,648,1266,1
8474,15183,286,559,1
10743,11248,79,49,178
8292,15210,147,287,1
2907,2909,35,30,29
3206,15038,588,1149,1
13020,13212,12,11,11
6609,15002,247,483,1
9740,15117,309,605,1
7317,15286,306,598,1
5119,15202,317,619,1
10874,15063,360,703,1
14726,15311,537,1049,1
7803,15042,338,660,1
11577,11579,155,135,1
8836,14967,259,506,1
5962,15230,251,491,1
14670,14693,43,41,434
12411,15074,36,70,1
1014,14996,280,547,1
1806,15027,230,449,1
2822,15123,119,232,1
4447,15162,315,615,1
4619,15233,226,441,1
13999,14652,39,36,292
3954,3960,31,27,1
13431,15056,326,637,1
179,15059,375,733,1
3236,15113,175,341,1
1908,15075,296,578,1
5318,14970,700,1368,1
759,15038,334,652,1
7290,15032,420,821,1
4967,4969,19,17,7
5972,15273,97,190,1
8393,13378,108,108,585
10486,15145,243,474,1
10925,13158,35,36,780
8919,15060,212,415,1
5154,15321,364,712,1
12258,15211,138,271,1
8969,15095,122,238,1
10162,14560,18,16,89
8761,15027,214,418,1
14225,14226,5,2,20
6333,15038,274,536,1
1584,15293,528,1033,1
13925,15125,180,353,1
11303,15181,130,255,1
780,5279,76,48,224
2668,15053,370,723,1
4093,15096,384,750,1
3059,3060,7,6,59
7154,15089,92,180,1
14931,15296,44,86,1
1080,15011,561,1096,1
8998,8999,7,6,4
9803,12429,159,138,11
5946,5947,21,13,204
8120,14955,343,670,1
1610,15004,149,292,1
1410,14982,355,695,1
14927,15149,218,426,1
12796,14964,354,692,1
11002,13202,17,15,1
1960,15076,485,948,1
1176,15277,305,597,1
6666,15143,181,354,1
5574,15136,61,119,1
12849,12850,109,75,594
12184,15151,401,783,1
2159,15136,455,890,1
5843,15291,340,665,1
4824,4825,5,5,1
6909,6910,43,38,8
3669,14991,69,134,1
5031,15148,244,476,1
7014,14987,298,582,1
7808,15255,376,735,1
3428,3429,5,4,1
14188,14699,31,28,197
398,15008,331,648,1
1292,15007,106,207,1
10635,15095,217,424,1
13360,15272,310,606,1
2883,15178,331,648,1
9742,15117,145,283,1
9860,15152,201,394,1
13253,15260,78,152,1
4534,15110,244,477,1
7017,14987,323,632,1
5429,15273,177,345,1
6000,15287,358,700,1
690,15047,437,855,1
9653,15220,276,540,1
3724,15024,257,502,1
389,14991,748,1462,1
4164,14985,453,885,1
9143,15087,412,805,1
3299,15214,176,345,1
14500,14952,257,503,1
1405,3741,7,6,1
5560,15065,59,115,1
13051,15088,318,621,1
10487,15145,272,532,1
11369,15251,134,263,1
10053,15250,172,336,1
3178,15284,272,531,1
11304,15181,192,375,1
13511,15191,171,334,1
13223,15156,225,441,1
3020,15252,313,612,1
14898,15206,204,400,1
8854,14967,71,139,1
6647,15214,40,78,1
13097,13173,8,7,4
2336,15087,687,1342,1
10288,15257,61,120,1
5588,15046,1101,2152,1
5226,14969,401,784,1
6018,15181,304,593,1
3498,15268,319,624,1
610,15047,507,990,1
6530,15056,385,753,1
13210,13211,60,54,156
11255,15288,281,549,1
14004,14005,69,45,342
3606,14979,425,830,1
7051,7052,24,11,1
14792,15112,380,742,1
9978,14956,291,569,1
14073,15113,546,1068,1
851,15256,328,640,1
14637,14639,21,13,84
10751,10753,35,31,1
13872,15126,369,722,1
11465,15250,254,497,1
8694,12258,39,35,85
6242,15094,826,1615,1
6421,6422,5,5,16
3881,15268,283,552,1
8654,15275,359,701,1
12151,15269,117,228,1
5800,5801,35,15,73
2821,15123,185,363,1
2871,15202,208,406,1
13732,14210,646,319,551
1169,15007,402,786,1
2235,2236,7,6,1
4654,15160,367,718,1
5948,15256,321,628,1
1298,15007,296,578,1
3173,15284,286,558,1
7443,15240,113,221,1
7635,15272,322,630,1
1732,5215,4,3,409
326,14986,220,430,7
872,15267,340,666,1
6078,14985,312,610,1
10412,15238,111,217,1
6661,6663,11,7,143
14517,15095,288,563,1
5092,5093,21,18,140
6029,15305,335,655,1
4605,14985,392,766,1
12220,15045,199,390,1
14805,15021,144,282,1
11264,15267,369,721,1
12670,15060,147,287,1
2818,5916,22,19,1
6390,6392,51,45,149
12015,12016,80,71,122
3593,15128,265,517,1
1371,1755,6,4,1
14655,15145,180,352,1
9254,15261,351,686,1
7134,14946,962,1880,1
11542,15267,224,437,1
689,15047,427,835,1
13696,15060,383,749,1
8707,15239,135,264,1
7800,11193,81,71,103
5587,15046,973,1902,1
10609,15139,168,329,1
2554,15214,384,751,1
9269,9272,22,19,1
5247,15011,385,752,1
4194,15027,714,1396,1
10765,14979,290,567,1
704,13658,6,5,1
740,14983,634,1238,1
13714,15161,247,482,1
6328,6329,22,19,1
13207,15144,170,333,1
4493,15264,428,836,1
2166,2169,49,21,34
2712,15287,346,676,1
6247,14949,549,1073,1
143,15023,204,398,1
10081,15101,96,187,1
4870,15144,323,632,1
12873,12908,41,35,1
12875,12876,54,50,293
1577,11314,173,114,408
503,15101,367,717,1
9418,15041,304,595,1
4422,15103,353,691,1
8715,15115,375,732,1
7139,7346,50,30,34
3418,15094,189,369,1
1442,15283,330,645,1
7828,14955,353,690,1
9618,15194,121,237,1
7996,15194,113,220,1
7059,15083,318,621,1
14510,15145,182,356,1
10758,15262,223,435,1
6376,15047,200,391,1
8506,15197,95,186,1
6861,15000,296,578,1
2177,15225,404,790,1
8014,8015,53,47,112
13451,15075,156,304,1
4703,15172,200,391,1
8908,13697,114,50,59
239,15277,276,540,1
13885,15088,124,243,1
5498,15046,801,1565,1
13582,15008,224,437,1
11549,15267,259,507,1
2301,15155,70,138,3
12201,12202,83,75,194
2707,15288,353,690,1
5577,13651,45,20,189
4866,15164,294,575,1
6449,9811,6,5,1
12272,15168,151,296,1
10261,12608,40,35,98
7853,15049,307,600,1
8964,8965,34,30,97
5351,15119,286,559,1
10439,15182,12,24,1
14573,15092,276,539,1
13438,15030,272,532,1
9304,15098,179,351,1
604,15007,315,615,1
113,15065,628,1228,1
14900,15154,151,295,1
11671,15157,263,514,1
7084,15154,205,401,1
12270,14307,11,13,1087
47,10692,19,16,39
6331,6332,15,13,1
4636,15003,383,749,1
5520,15207,386,756,1
14791,15112,319,624,1
10384,15015,159,311,1
3238,15092,86,167,1
1353,14984,644,1259,1
9127,12449,40,35,14
8729,15030,357,697,1
167,4301,6,5,131
7060,15083,300,587,1
10761,15033,321,628,1
9781,15111,306,599,1
11331,15253,228,445,1
3704,6837,37,35,408
12431,15040,56,109,1
1743,15100,344,672,1
11185,15049,319,624,1
10898,15158,64,126,3
5652,15060,62,121,1
4190,4192,37,33,66
1132,14969,919,1796,1
12030,14984,186,364,1
3419,3420,87,59,565
13846,15087,239,466,1
7727,15038,282,551,1
12265,15167,222,435,1
5443,15038,514,1006,1
13743,14995,287,561,1
2962,2964,10,5,52
5933,5934,40,35,70
7148,15091,504,986,1
707,15124,288,564,1
12630,15019,444,868,1
7687,15046,645,1262,1
5767,15004,216,423,1
1252,15005,381,745,1
9638,15027,401,785,1
4956,15266,378,739,1
9384,15101,183,357,1
14457,15022,470,918,1
7047,15081,512,1001,1
5954,15018,530,1037,1
10638,15278,280,548,1
6234,6243,132,60,240
8101,15200,141,275,1
4859,15186,283,554,1
11849,11850,86,75,3
12074,15040,347,679,1
2059,14990,880,1720,1
7615,15038,552,1080,1
14152,15033,383,749,1
1701,15136,114,223,1
9107,9113,14,12,254
4779,15161,371,725,1
2500,6579,5,5,95
4290,15052,258,504,1
4136,5803,21,14,472
10058,15085,263,513,1
9752,15196,280,547,1
6067,14954,472,922,1
723,14955,553,1080,1
2645,15062,360,704,1
92,15020,73,143,1
7579,7619,219,145,432
3986,14965,205,400,1
10737,15258,202,396,1
3265,15187,287,561,1
5228,15099,121,236,1
6043,15125,418,818,1
4233,15039,514,1004,1
10485,15178,23,44,1
1322,15019,411,803,1
9375,9382,71,62,1
7058,15083,311,608,1
4466,4467,8,7,1
8583,15268,192,374,1
7489,11769,454,211,317
6643,15214,50,98,1
8546,15120,172,336,1
