u,v,w1,w2,w3
2370,15174,235,460,1
12703,12890,35,30,50
4958,4960,6,3,1
4320,15264,331,647,1
2574,15119,328,641,1
5296,15263,245,478,1
6933,14991,514,1004,1
12418,14976,112,219,1
1186,15007,720,1408,1
10725,15271,241,471,1
6927,14991,665,1299,1
13632,13635,9,4,215
4442,4443,7,6,1
434,15010,176,344,1
4737,9227,41,37,220
12141,14954,158,309,1
9723,15238,132,258,1
1653,15011,318,621,1
10116,15028,284,555,1
9810,15048,326,637,1
2159,13865,12,8,321
2689,15289,336,657,1
8334,14990,1132,2214,1
4774,15133,164,320,1
12166,15043,362,708,1
5241,15011,469,916,1
9717,12641,107,95,122
3550,15320,193,377,1
7178,15270,255,499,1
5805,5808,31,21,472
2662,6716,25,16,204
9794,15084,338,661,1
6500,15036,354,691,1
8895,8896,41,36,9
8547,15120,144,282,7
5848,15310,472,923,1
14559,14996,361,705,1
9268,9269,215,189,59
12132,14982,130,254,1
7353,15085,437,855,1
5766,15004,213,416,1
89,15026,181,354,1
4725,15128,247,483,1
7887,15231,303,593,1
13961,15145,254,497,1
12492,15260,249,488,1
7790,15252,283,554,1
13704,15264,140,274,1
10776,15156,237,463,1
7303,15055,315,615,1
5269,15014,531,1037,1
5664,15247,527,1030,1
183,15059,119,232,7
7427,15157,277,541,1
14461,15022,396,774,1
5749,15073,207,405,1
1883,1884,5,4,1
7283,7287,6,5,73
8427,15005,98,192,1
3520,3522,33,20,1
724,14955,528,1032,1
826,15253,463,905,1
9713,14974,189,369,1
11343,15289,74,144,1
11282,15146,157,308,1
9002,15014,422,825,1
13934,13936,35,15,37
9185,15131,320,625,1
4977,14954,389,760,1
3502,15289,160,312,1
12741,15297,250,489,1
3197,3198,7,6,36
2501,15136,315,615,1
44,15033,286,559,1
8431,15250,143,279,1
14269,15204,233,456,1
8331,15116,555,1085,1
1535,15001,383,749,1
9069,15288,357,698,1
8866,8867,81,71,57
14735,15214,288,562,1
341,15283,153,299,1
76,15053,342,669,1
14342,14343,73,64,22
11518,14961,186,363,1
8951,15145,270,528,1
2784,15230,134,261,1
10439,10442,59,55,341
12921,14566,70,61,12
14825,15282,287,560,1
1278,6560,34,30,3
336,15049,137,268,1
6572,15079,394,771,1
4098,15096,356,696,1
6462,15002,344,672,1
13781,14999,321,627,1
13317,15075,164,320,3
6261,6262,56,48,1
11450,11451,8,5,287
4766,14954,397,777,1
7365,14141,45,31,674
1446,15277,336,657,1
10152,15135,310,606,1
12493,12494,32,30,383
4300,15185,200,391,1
14770,14948,185,362,1
13586,13772,304,134,79
7011,14991,510,997,1
11982,12990,11,9,8
14608,15125,267,522,1
9131,15054,292,572,1
8540,15062,376,736,1
1774,15027,313,612,1
7884,15244,290,566,1
4257,15027,570,1113,1
2270,15038,747,1461,1
710,731,20,9,52
6137,15041,254,497,1
3901,15134,313,611,1
14929,14930,35,30,22
14794,15112,323,631,1
13794,15150,132,258,1
12094,15226,82,160,1
2770,2771,4,3,139
6054,6055,40,27,472
11117,15042,342,669,1
10213,15131,438,857,1
8448,15110,58,113,1
13931,15088,111,217,1
9915,15278,253,495,1
8740,15072,224,439,1
293,15049,295,576,1
2410,9056,39,48,1385
3534,5154,20,19,368
4196,13446,598,396,1698
4362,15201,158,308,1
13665,15088,56,111,8
1520,15285,254,497,1
14015,15049,653,1277,1
6453,9813,23,20,1
5002,15167,421,822,1
6434,14948,383,749,1
5329,15019,423,827,1
13487,15151,221,433,1
11258,15267,362,707,1
14132,15251,244,477,1
1030,14996,262,512,1
13967,14146,37,34,263
3076,3077,72,64,68
9439,15270,326,638,1
7506,14976,273,534,1
115,15065,610,1193,1
12621,14958,311,609,1
6884,15065,334,653,1
2490,15073,222,435,1
6921,6922,145,74,673
14882,15204,372,727,1
3411,4239,35,23,358
139,15032,343,670,1
5032,15148,248,485,1
6706,15196,325,635,1
8313,15240,32,62,1
8413,15043,222,434,1
9870,9872,52,47,186
9637,15240,299,584,1
8557,15121,257,502,1
4720,15163,49,96,1
9146,15069,127,248,1
12156,12586,104,91,23
14916,15191,167,325,1
7205,15020,383,749,1
1582,15293,541,1057,1
1229,6423,6,6,1
10030,15054,328,642,1
7604,15030,61,120,1
4770,15211,90,176,1
4435,15194,302,591,1
543,15222,351,686,1
10193,15167,117,229,1
14894,14895,31,27,19
14543,15089,33,64,2
1282,15008,681,1330,1
11552,11553,35,30,1
4230,13747,79,68,1
4296,15119,278,543,1
9115,15251,236,461,1
13339,14985,480,939,1
13441,15027,278,543,1
8539,15122,214,418,1
6523,15055,453,886,1
13040,15241,195,382,1
4461,4462,6,5,1
13928,15088,246,481,1
1352,1353,47,41,1
2354,2357,77,68,86
4055,15126,250,488,1
7998,8120,57,38,412
7774,15080,370,723,1
14419,14969,376,736,1
6295,15018,548,1072,1
10698,14380,23,22,281
5423,5425,23,20,1
11932,15211,235,459,1
12868,14957,293,573,1
1267,14977,338,661,1
8603,15067,214,418,1
5227,5229,19,8,7
5364,15250,264,517,1
8638,8639,49,32,421
7621,15175,218,426,1
372,15011,177,347,1
6302,15039,420,822,1
2622,15032,401,783,1
12689,15282,351,685,1
199,15059,182,356,1
8538,15121,171,334,1
3233,15109,260,509,1
12014,14985,271,531,1
14369,14975,431,843,1
2446,5694,4,4,58
10628,15196,207,405,1
12904,15262,289,566,1
429,14345,73,63,1
8887,15026,169,329,1
6961,7353,232,101,2
6944,15021,71,138,1
2428,15069,169,330,1
877,15287,393,769,1
12912,15014,394,769,1
11582,15056,301,588,1
3421,15094,193,377,1
12845,15260,372,728,1
426,15010,321,628,1
11029,11632,62,54,7
6383,15143,329,644,1
1222,15285,347,678,1
11469,11470,60,38,201
6677,6678,146,127,1
14629,15125,264,515,1
11557,15255,289,565,1
3364,15237,280,547,1
5950,5951,4,4,21
10191,15288,319,623,1
544,551,10,8,79
12278,15188,265,518,1
7345,15116,614,1199,1
13446,15049,496,969,1
1086,6689,137,119,1
2999,3000,7,6,1
14182,15184,172,336,1
2446,15143,7,14,1
10673,15099,236,461,1
13500,15230,282,551,1
11400,15260,103,201,1
