u,v,w1,w2,w3
11119,15013,107,209,1
6395,15111,794,1553,1
10771,15150,140,274,1
7491,9744,162,141,1
2694,2696,20,18,1
6047,6048,2,1,996
6924,14991,660,1289,1
14896,15206,169,331,1
6228,15282,325,635,1
11393,15202,39,77,1
1533,15000,313,612,1
1562,1563,37,33,204
9123,15181,335,654,1
10537,15118,172,337,1
4154,14994,105,205,1
9566,15081,248,484,1
11252,15038,254,496,1
11979,11981,41,36,1
6903,13819,6,7,1404
6792,14987,420,821,1
7497,14986,194,378,1
3857,15018,283,552,1
13946,13947,85,57,443
837,15253,382,746,1
9245,14960,333,651,1
3790,14987,136,267,9
13254,15259,130,254,1
14539,14785,55,49,58
11139,15145,335,655,1
8810,12303,48,42,48
5711,15162,382,747,1
13111,15282,145,283,1
9686,9687,54,47,76
12040,15168,289,565,1
5993,15038,812,1588,1
671,672,46,28,1
3528,15169,242,473,1
3397,15242,306,598,1
13583,14987,314,614,1
13608,15123,83,162,1
13646,15050,613,1198,1
12343,15193,203,397,1
11430,15182,191,374,1
13993,13994,42,32,983
3802,15222,312,611,1
13919,14597,21,13,77
9050,15117,140,273,1
14530,15089,438,856,1
11878,12359,40,37,291
1421,15275,265,518,1
3343,15193,370,724,1
13393,15152,143,279,1
6194,14963,536,1049,1
1344,14976,254,497,1
14594,15088,354,692,1
10671,13298,22,21,292
5930,15027,93,181,1
8885,15096,237,463,1
5686,7354,60,55,292
14754,14948,194,380,1
4222,4223,68,30,112
10455,15007,493,963,1
4904,15023,675,1320,1
9989,9990,22,19,1
11383,15258,138,270,1
9724,14980,86,169,1
7676,15175,157,306,1
11037,12685,58,36,226
2173,2174,39,25,235
6015,8129,54,32,1
13863,15087,336,658,1
12996,12997,61,53,1
14591,15126,403,789,1
11718,15218,175,341,1
11445,15229,396,773,1
9264,15001,252,493,1
1572,15247,451,882,1
4929,15031,441,861,1
13514,15171,36,71,1
6343,15017,420,820,1
13532,13546,37,32,94
8970,15120,193,377,1
12253,15210,186,363,1
7296,15032,421,822,1
13594,15141,280,547,1
11123,11124,92,80,1
10893,10895,80,70,25
4844,15150,316,618,1
5302,15279,40,79,1
3058,15089,282,552,1
8284,15199,36,71,1
9615,15194,225,441,1
7683,15046,828,1618,1
590,14971,575,1125,1
11917,15195,317,620,1
7116,14991,414,810,1
7509,15047,299,585,1
10603,15126,322,630,1
7679,15046,841,1643,1
6830,15184,166,324,1
9135,15142,258,505,1
7186,14991,293,574,1
11587,15080,326,638,1
3319,15182,332,648,1
6092,15220,225,440,1
10520,15217,287,561,1
