u,v,w1,w2,w3
10777,15156,315,616,1
1011,14997,187,366,1
8526,15123,103,201,1
7195,15006,574,1123,1
12005,15128,206,403,1
11040,11041,5,5,1
6109,14973,361,705,1
13617,15127,94,184,1
14618,15088,90,175,1
8554,15122,121,236,1
12585,14974,178,347,1
13527,13528,168,93,1003
10229,15097,310,607,1
1181,15007,923,1805,1
368,14983,634,1240,1
14778,14779,32,28,1
4652,13689,11,12,931
4050,15196,368,718,1
14097,15178,379,740,1
5561,15021,380,742,1
2110,15112,149,291,1
14465,15021,272,531,1
8166,15242,175,341,1
13187,14973,40,79,1
7937,15193,127,248,1
14820,15024,183,358,1
4856,15103,277,542,1
14841,15204,185,361,1
2405,15068,356,697,1
5571,15136,54,107,1
7745,15120,140,274,1
3715,15022,275,537,1
437,15010,65,128,1
14352,15010,209,409,1
14482,15046,513,1003,1
7291,15032,407,796,1
7153,15089,254,497,1
10491,13675,350,200,1119
12044,15036,255,499,1
7267,15253,407,796,1
6635,15047,467,913,1
6590,15038,369,722,1
6426,14962,156,305,1
3015,15252,407,796,1
10285,14974,203,397,1
6637,15047,337,658,1
10569,14962,345,674,1
13658,15124,290,567,1
11979,15270,320,625,1
11902,15016,336,656,1
12838,15015,203,396,1
8182,15006,285,557,1
11835,15273,125,245,1
14454,15021,147,288,1
9652,13350,42,38,265
3196,15284,357,698,1
6236,6237,8,3,16
314,14992,258,504,1
2775,15058,327,639,1
14278,15191,227,444,1
11700,15266,315,615,1
6461,12691,175,153,38
11950,15157,247,483,1
3456,3457,60,36,15
11337,12842,81,73,196
1177,15277,339,663,1
557,562,2,1,45
9742,15117,145,283,1
13839,15133,338,661,1
5721,14965,253,495,1
14251,15048,389,760,1
2747,15290,322,630,1
2292,2571,40,20,699
1966,15076,407,796,1
3677,15117,388,758,1
5575,8818,47,28,1
11789,14966,221,431,1
13805,14033,121,53,1
12412,15074,93,182,1
10668,11731,96,43,136
10536,10538,39,34,15
12217,14962,237,463,1
4536,15100,155,304,1
12929,15001,343,670,1
856,15261,443,866,1
14445,15011,220,430,1
13497,15217,18,36,1
4752,4755,9,4,27
12192,15206,67,130,1
7129,14946,1053,2058,1
11934,13517,103,89,9
13242,15197,179,350,1
6050,15181,319,623,1
2830,15143,236,462,1
11722,15252,91,177,1
12834,14974,156,305,1
2694,2696,20,18,1
2268,2269,9,5,1
1267,14977,338,661,1
3110,15268,441,862,1
10033,15313,430,840,1
13645,14951,157,307,1
7453,15221,185,362,1
9848,15117,304,594,1
3025,15255,289,565,1
11477,15295,230,449,1
14224,14227,26,14,1004
3885,15268,320,626,1
10011,15201,267,521,1
10449,15181,223,435,1
2443,5691,5,5,362
6710,6716,15,10,244
10229,11273,42,39,270
956,15294,177,346,1
6816,15028,141,276,1
12665,12666,70,43,127
10983,15274,278,544,1
610,15047,507,990,1
14407,15010,212,415,1
959,15294,193,378,1
3802,3803,5,4,1
4683,15103,407,795,1
12675,15214,281,550,1
1139,15048,910,1779,1
1042,3716,5,4,134
11569,15152,148,289,1
11735,15079,52,102,1
13880,14607,70,43,160
10414,15223,291,569,1
14489,15048,663,1295,1
12353,12594,165,144,20
11775,12888,99,87,69
7255,15031,274,535,1
6262,15093,673,1316,1
1933,15076,58,114,1
13435,15055,399,779,1
12703,12890,35,30,50
7945,10068,153,133,21
8470,15229,274,535,1
9688,15035,373,730,1
5997,5998,45,28,94
11986,14994,244,477,1
12588,15280,222,433,1
13327,15272,195,382,1
14234,14263,9,8,1
11618,11619,53,46,33
4236,4238,312,271,1
13938,15095,141,276,1
1412,15277,433,846,1
