u,v,w1,w2,w3
12372,15167,169,331,1
8108,14959,250,490,1
10445,15183,66,130,1
44,15033,286,559,1
14716,15284,343,671,1
280,15093,590,1153,1
2090,14958,124,243,1
11503,11505,19,17,70
4827,15215,258,505,1
12629,12631,72,63,1
14374,14975,84,165,1
9989,14976,308,602,1
12134,15194,99,194,1
5870,15123,348,680,1
13595,13597,17,16,466
5409,15062,100,195,1
13866,14502,13,8,1
7109,15267,354,692,1
4309,14021,57,34,2
6439,14514,27,17,276
1361,1362,83,72,9
611,15047,594,1161,1
11688,14981,114,224,1
6289,15056,446,872,1
13836,15133,327,639,1
12272,15168,151,296,1
4887,15009,702,1373,1
9803,12429,159,138,11
14722,15284,342,669,1
6030,15305,364,711,1
12901,15195,165,322,1
150,15101,354,693,1
12424,13089,38,35,366
5961,14989,358,701,1
3617,14977,365,714,1
2955,2958,7,6,1
3213,15254,380,742,1
3979,15248,257,503,1
1141,5330,7,7,1
13480,14502,37,16,10
5177,5557,29,26,189
10399,15236,309,604,1
742,14983,594,1161,1
9243,13607,130,65,590
1343,14976,319,623,1
8465,15229,178,349,1
7769,8016,71,62,1
5408,15038,371,725,1
12159,15156,162,316,1
11516,11517,35,31,31
9244,14960,255,499,3
13942,13944,47,38,1203
9601,14968,318,622,1
5006,15149,233,455,1
13924,15125,143,279,1
2555,15214,273,533,1
8050,14998,273,533,1
14713,15097,273,534,1
2121,15091,367,718,1
12928,15200,128,250,1
3102,15291,170,331,1
3851,15058,379,740,1
1557,15009,178,348,1
7410,14467,61,54,69
12912,15014,394,769,1
12184,15151,401,783,1
10007,10705,45,55,1300
12878,14959,158,309,1
10482,15298,70,137,1
1330,14984,431,842,1
6664,15143,167,327,1
8792,15283,155,303,1
6657,6658,23,28,1393
4763,14954,402,786,1
14212,15254,202,394,1
2919,3925,13,12,106
3034,14954,393,768,1
13721,14957,633,1238,1
9123,15181,335,654,1
10350,12792,18,16,227
1722,15136,215,420,1
10452,14984,479,937,1
2040,15190,311,608,1
13741,14995,750,1465,1
5891,15006,415,811,1
654,655,18,11,1
4210,15039,405,793,1
443,15010,266,521,1
13851,15128,339,663,1
4048,15196,351,687,1
13,14946,804,1572,1
6267,6268,234,133,1079
3224,15107,170,333,1
1131,1135,7,6,16
9933,9934,59,52,1
10901,15159,36,71,4
11697,13094,57,53,353
13347,15163,215,421,1
13997,13998,164,135,1277
13882,15126,370,723,1
2258,15267,423,827,1
14591,15126,403,789,1
5918,6947,140,125,138
6832,15031,294,575,1
615,15047,293,573,1
6834,15190,212,414,1
6429,15252,524,1024,1
1187,15007,790,1544,1
10125,15064,305,596,1
1458,14958,403,787,1
12553,15254,206,403,1
10958,15042,324,633,1
12549,15257,253,494,1
5303,15279,41,80,1
9147,9616,6,6,146
667,8614,109,68,190
6871,15252,366,716,1
840,15253,371,724,1
8088,15135,269,526,1
8913,15202,272,531,1
10169,15166,103,202,1
11447,15241,373,730,1
10716,10717,43,37,27
9763,13172,57,50,105
5227,14969,429,839,1
10367,15259,28,55,1
13686,13690,109,54,570
5537,15272,328,641,1
12355,14977,87,170,1
14063,14080,131,58,81
10734,15268,352,688,1
4900,4903,114,99,1
5812,15311,590,1152,1
2199,15273,369,721,1
3056,15089,294,574,1
7266,15011,358,700,1
2195,15273,314,613,1
286,15249,191,372,1
6598,15024,169,331,1
7670,15090,272,531,1
10273,15265,38,74,1
14323,15230,287,561,1
3118,15271,161,315,1
6691,15292,197,384,1
1705,1707,47,41,1
10393,15240,362,707,1
2703,2704,7,6,1
5320,15029,391,764,1
4805,15058,650,1270,1
564,15231,364,712,1
6287,15055,444,868,1
8505,15197,55,108,1
13463,15107,150,293,1
5713,15211,283,554,1
12592,15217,151,295,1
12099,14988,53,103,1
1185,1186,60,52,1
12196,15226,75,147,1
9138,15005,284,555,1
10390,15240,386,755,1
5786,15294,247,484,1
9205,15136,371,725,1
2270,15038,747,1461,1
11560,15140,98,191,4
416,14971,662,1294,1
1384,14981,177,346,1
7048,15081,523,1023,1
14641,15174,69,134,1
14610,15088,236,462,1
6553,14952,609,1190,1
3567,15316,331,648,1
8132,15218,213,417,1
4543,15100,330,645,1
9983,15084,145,284,1
12177,15217,297,581,1
9758,15073,332,648,1
6873,15261,199,389,1
10990,15014,343,671,1
1325,14984,422,825,1
11278,15007,511,998,1
5940,15038,515,1006,1
5130,5131,52,50,442
4136,14996,356,696,1
12748,13063,36,32,93
6835,15190,237,464,1
2969,2972,9,4,73
11631,14985,168,329,1
4111,15125,318,622,1
11763,15259,187,366,1
5379,5385,7,6,1
13284,15060,377,738,1
13878,14728,36,31,32
11094,15159,156,305,1
12944,15221,67,132,1
12611,12794,53,46,1
4971,15166,197,385,1
14471,15024,326,637,1
9042,15097,411,804,1
6419,6420,5,4,1
8390,12994,31,30,499
1437,15283,315,617,1
8409,15043,130,255,1
9463,15251,262,513,1
2817,15264,311,607,1
14653,15145,70,138,9
11883,15080,444,867,1
14156,14157,93,81,8
10379,15139,261,510,1
7783,15084,60,117,1
8128,15253,389,761,1
3630,5147,56,51,165
13802,14952,609,1190,1
14694,15061,21,40,8
738,739,6,5,1
9033,15272,381,746,1
4257,4260,7,6,1
9736,15144,253,494,1
13025,14974,104,204,1
646,14990,763,1491,1
1917,15075,351,685,1
13999,15198,379,741,1
5586,15046,1079,2109,1
1095,15011,973,1902,1
3165,15279,417,815,1
2718,2719,38,34,141
10135,15268,65,127,1
7394,7395,59,51,1
8880,15056,337,659,1
5742,5743,7,4,1
14897,15206,185,362,1
6372,15047,72,141,1
4451,5291,45,41,293
8753,15293,281,550,1
6500,15036,354,691,1
13352,15237,85,167,1
9459,15247,310,607,1
12227,15041,224,439,1
397,1547,6,6,227
9675,14977,214,419,1
5814,15288,387,757,1
8530,15143,204,399,1
253,15093,665,1300,1
9210,12289,43,37,30
648,14990,751,1469,1
12146,15269,205,401,1
12712,15103,217,424,1
13161,13162,98,90,299
4307,4308,37,32,1
1385,14981,182,356,1
8896,15096,165,323,1
10197,15179,263,514,1
4466,4467,8,7,1
8016,15078,104,202,1
886,15287,297,580,1
6909,15092,441,862,1
9413,15015,191,374,1
13438,15030,272,532,1
13194,15295,183,357,1
10754,15256,51,100,1
9259,12925,31,27,1
1456,15277,411,803,1
944,15045,212,414,1
1107,15046,650,1271,1
6444,6446,13,11,1
8393,13378,108,108,585
9880,15225,324,633,1
3373,15223,374,731,1
2270,2272,16,7,37
5610,15088,324,633,1
12621,14958,311,609,1
14889,15297,236,461,1
1787,15088,429,838,1
12699,12700,162,141,6
3980,15248,216,421,1
11372,15183,288,564,1
11562,14992,257,503,1
8575,15126,167,326,1
10372,15267,96,187,1
8837,15216,326,636,1
11183,15311,531,1039,1
13964,15169,176,344,1
14161,15048,409,799,1
3963,15230,294,574,1
13817,15162,326,637,1
3162,15279,317,619,1
8273,15057,315,617,1
13367,15163,197,385,1
7099,15259,327,639,1
13298,15099,306,597,1
9863,15152,342,669,1
11628,11629,42,36,1
1479,15271,360,703,1
1831,1832,5,4,1
14032,14952,162,317,1
3734,15278,281,548,1
6449,9811,6,5,1
2859,15011,423,827,1
6753,15071,302,590,1
11641,15270,19,36,1
2456,15018,329,642,1
12041,15168,258,504,1
3604,14980,283,553,1
3654,13816,78,68,1
1977,15086,94,183,1
12518,12692,19,12,210
6131,14962,104,202,1
11396,15178,45,88,1
2700,15289,326,637,1
12647,15239,77,150,1
9762,15203,287,561,1
13695,15052,357,699,1
10724,15293,516,1009,1
10065,10066,20,17,1
12626,12627,35,31,164
5092,15151,287,560,1
13603,13604,176,96,947
11512,14966,195,381,1
5247,15011,385,752,1
7735,15236,185,362,1
13869,14948,414,810,1
1741,15054,349,682,1
11200,15057,354,692,1
13264,14292,7,6,1
6537,6538,32,19,1
3997,14951,479,937,1
4991,4992,107,93,1
9628,11094,81,71,23
11747,15289,347,678,1
12543,15287,98,192,1
11439,15242,316,618,1
11710,15269,239,467,1
3259,15136,345,674,1
10014,15201,180,351,1
13493,15095,109,214,1
6529,8675,5,4,1
13299,15258,288,563,1
10640,15260,170,332,1
3488,15279,361,707,1
7511,15113,494,966,1
3349,3350,7,6,1
10693,15277,368,719,1
450,14970,234,458,1
9624,15215,346,677,1
6650,15156,318,622,1
12424,15075,257,503,1
1960,15076,485,948,1
3994,14966,203,396,1
11694,15269,287,560,1
12243,15223,178,348,1
14873,15139,320,626,1
348,15165,239,467,1
1046,15022,43,85,1
1651,5248,4,3,36
3879,15268,97,189,1
10066,15034,172,335,1
8172,15219,65,128,1
7799,15270,409,799,1
14371,14975,289,566,1
11783,11790,82,75,259
4406,4409,31,28,185
10322,15044,238,466,1
14012,15156,350,684,1
2371,15174,152,298,1
12691,15277,404,789,1
12058,14985,122,239,1
10750,15255,67,131,1
9991,15061,284,556,1
7387,14991,261,510,1
7395,14991,290,567,1
6071,6072,47,44,427
11519,14961,194,379,1
7303,15055,315,615,1
12626,15261,214,419,1
14096,15148,177,346,1
3054,15089,290,566,1
3740,5754,26,18,705
5628,15171,249,487,1
5805,14997,311,608,1
8734,15085,347,678,1
7163,15315,294,574,1
9666,15253,289,564,1
4984,14987,383,748,1
10763,15284,331,647,1
647,14990,757,1480,1
6237,6238,65,64,547
3180,15284,271,529,1
5290,15264,318,622,1
7647,15011,170,332,1
1613,15003,289,564,1
6596,15037,89,175,1
2355,15097,268,524,1
2606,15150,311,607,1
4095,5734,7,4,1
4696,15215,289,566,1
7021,14985,260,507,1
6493,15056,464,907,1
13422,15156,194,380,1
7183,14964,237,464,1
4310,15222,346,677,1
5437,15084,178,348,1
4448,15026,266,520,1
1388,14981,242,472,1
2690,15289,337,658,1
7011,14991,510,997,1
3330,6540,38,23,2
6474,15027,681,1332,1
9335,15045,321,628,1
11558,15267,185,362,1
1531,15000,297,580,1
5618,15065,360,704,1
11157,15281,74,145,1
4841,15150,338,661,1
6710,15218,162,317,1
519,521,30,28,256
13901,15095,136,265,1
14845,15177,11,21,1
13277,15259,329,643,1
13279,14992,167,327,1
14679,15061,65,128,1
10293,14976,371,726,1
7156,15089,20,39,1
11730,15229,356,695,1
3887,15289,398,778,1
10631,15076,386,754,1
11350,15186,330,646,1
3759,15064,321,628,1
10596,10597,45,39,2
10872,10874,32,22,562
2716,15288,286,559,1
5881,5882,51,44,5
4281,6602,47,29,91
2342,15045,270,529,1
10032,15233,340,665,1
8138,15308,276,539,1
11670,15156,158,309,1
4440,15162,489,957,1
7867,9313,94,85,195
1622,5564,32,20,1
3089,15194,355,695,1
6451,15048,368,720,1
4425,15103,343,670,1
483,15167,280,546,1
4841,4846,52,49,355
3867,15249,272,532,1
3426,6164,6,5,1
7287,15032,415,810,1
12849,15154,270,527,1
2045,15065,375,732,1
83,15026,295,577,1
8651,15304,304,594,1
7122,15087,439,859,1
6408,15228,163,318,1
13969,15061,169,329,1
13955,15145,121,237,1
5740,14989,417,815,1
8320,15233,16,31,1
11944,15156,217,425,1
7626,15261,318,621,1
12952,15052,271,529,1
5607,5625,27,24,276
6536,15266,334,652,1
1952,15075,411,803,1
13394,15152,121,237,1
10892,15161,36,70,2
757,15038,387,756,1
828,6094,148,66,149
3841,15265,218,427,1
4720,15163,49,96,1
7452,15124,281,550,1
5873,5879,6,5,1
14023,15088,399,779,1
962,15294,213,417,1
6012,14955,818,1599,1
14058,15298,423,826,1
3450,3775,8,7,81
13157,15087,379,741,1
5956,15030,420,821,1
8876,15256,248,485,1
6524,15031,506,990,1
5661,15167,263,515,1
5432,5434,6,5,1
2098,15162,389,760,1
8944,15285,198,388,1
5650,15060,29,56,1
424,15010,358,699,1
14244,15191,254,496,1
4238,4463,9,8,1
7210,15020,341,667,1
9602,14968,355,694,1
7041,7459,52,45,1
11831,15061,345,674,1
4342,15198,159,310,1
9337,11956,66,60,231
10346,15038,96,187,1
7581,12680,35,23,304
12617,15167,204,399,1
1094,15011,641,1252,1
5770,15005,214,418,1
7675,11841,92,83,205
6193,14963,579,1132,1
