u,v,w1,w2,w3
6492,7445,21,15,639
11208,15195,336,657,1
8862,8863,77,67,27
8259,15146,194,379,1
12508,12509,30,26,19
2774,15058,340,665,1
7860,15084,119,232,1
5736,14989,408,797,1
12816,12817,44,41,360
2650,15048,177,345,1
12123,12127,57,49,9
7571,15224,180,353,1
4367,15314,931,1821,1
11489,15259,56,109,1
10857,15156,225,439,1
12284,15114,268,524,1
9717,15237,116,227,1
4837,15096,112,220,1
4514,15038,236,462,1
11868,15014,474,927,1
8074,15276,264,516,1
8479,15183,154,301,1
10768,15262,361,706,1
7081,7280,421,216,707
8977,15158,249,488,1
1706,15136,321,627,1
28,14947,628,1227,1
9933,9935,7,6,1
14816,15024,296,578,1
811,14955,905,1770,1
13360,15272,310,606,1
6331,6332,15,13,1
6478,15156,195,381,1
6280,15269,291,570,1
14115,15052,114,223,1
14029,14952,154,302,1
9392,15100,179,350,1
258,15093,422,825,1
2095,15042,120,234,1
10554,10555,41,37,88
4467,15038,560,1095,1
7997,9615,34,23,620
9143,15087,412,805,1
8946,15144,163,319,1
5869,6070,7,6,177
11490,15259,152,297,1
13110,13593,428,232,907
13843,15087,337,660,1
7234,15085,352,687,1
10665,15099,118,230,1
13961,15145,254,497,1
6271,15251,182,355,1
6764,9620,6,5,139
3485,15280,290,568,1
5712,6548,3,2,757
14289,15163,192,375,1
11762,11763,21,19,32
3019,6429,7,6,1
7678,7681,8,7,1
1422,15275,348,680,1
10498,15052,162,317,1
10060,15065,538,1052,1
10903,15160,76,148,1
6156,15098,154,302,1
2147,14952,612,1196,1
9302,15098,167,327,1
2712,15287,346,676,1
7299,15253,134,262,1
13504,13682,83,76,268
4172,6228,20,18,1
8084,15131,331,647,1
1133,15046,443,867,1
5269,15014,531,1037,1
13488,13490,63,55,74
7897,15196,22,43,14
5843,15291,340,665,1
7408,15006,591,1154,1
6707,15196,281,548,1
8474,15183,286,559,1
12127,14988,168,329,1
7544,15006,703,1374,1
8059,15139,178,348,1
1407,14982,276,539,1
4253,15027,634,1240,1
643,14990,933,1823,1
13961,13962,63,41,380
12625,15258,232,453,1
8351,15241,296,579,1
9752,15196,280,547,1
10876,14954,60,117,1
12657,15100,255,499,1
8690,15027,361,707,1
2345,15122,234,458,1
4161,14985,402,786,1
2327,15088,605,1183,1
7393,14991,273,533,1
6004,15163,243,474,1
12477,14955,301,589,1
727,14954,440,860,1
7388,14991,257,503,1
11303,15181,130,255,1
628,15009,895,1750,1
4572,4575,70,61,83
7755,14705,13,11,1
2118,15089,450,880,1
14467,15037,183,357,1
4180,14987,256,500,1
12229,15183,191,373,1
3299,15214,176,345,1
1381,14981,251,492,1
3765,15064,226,442,1
14346,15010,228,446,1
14076,14077,45,40,149
4036,15101,315,615,1
4227,4228,8,7,1
2625,15037,215,421,1
5773,14981,195,382,1
6603,15052,335,655,1
13472,15137,184,359,1
9973,9977,45,40,130
8718,9772,40,35,41
6133,15305,242,472,1
11502,15131,152,297,1
9672,11798,188,164,1
9087,9089,46,40,42
3178,15284,272,531,1
12781,15088,368,719,1
13954,15145,188,367,1
9973,15259,343,670,1
3934,4020,3,3,1
6775,14967,249,487,1
1002,14996,275,537,1
1085,6690,7,6,1
4128,15144,324,634,1
9740,9849,102,90,92
8058,15163,179,350,1
12934,15211,177,345,1
8010,15138,174,341,1
12198,15142,173,338,1
568,15277,314,613,1
2692,15288,433,847,1
11504,11513,27,24,129
3740,12969,18,11,1
14239,15253,328,641,1
5828,15267,370,724,1
2627,14467,91,83,241
8367,15070,379,741,1
10708,14955,322,630,1
5461,15038,253,494,1
10807,14295,40,28,682
13723,13733,219,112,699
14051,14948,51,100,1
13498,15208,33,65,1
2982,3006,156,141,204
12806,15227,174,340,1
13419,15022,305,596,1
6445,15154,351,685,1
12931,15048,705,1378,1
6501,12780,97,88,225
1975,15086,370,724,1
13505,15145,208,406,1
4728,4731,9,8,1
9324,15283,235,459,1
14387,15149,333,651,1
8075,15281,232,453,1
10561,15288,311,607,1
8577,15127,165,323,1
13026,13027,57,49,1
2519,15102,307,600,1
10444,10445,41,37,231
7449,15250,348,679,1
12430,15042,150,294,1
261,15093,523,1022,1
10206,15289,172,337,1
11005,15172,127,249,1
12014,14985,271,531,1
13040,13041,43,38,146
2334,15087,710,1387,1
7721,15270,172,337,1
11677,15156,159,310,1
13487,15151,221,433,1
14458,14947,458,896,1
7435,15064,83,163,1
7973,15133,255,499,1
4296,15119,278,543,1
13511,15191,171,334,1
4404,15099,161,316,1
8826,15136,205,401,1
6683,15038,243,476,1
2092,15045,205,401,1
12958,15282,143,279,1
12125,15176,203,397,1
1136,14969,910,1780,1
9635,15175,209,409,1
10921,14997,252,493,1
11872,15273,280,547,1
10006,15200,268,523,1
9047,15168,211,413,1
2587,2588,8,7,1
5007,15149,257,502,1
2578,15144,322,629,1
2536,15213,213,417,1
3467,15023,399,780,1
12855,15282,87,170,2
11444,14235,5,4,1088
1150,14975,274,536,1
1477,15271,272,532,1
1264,1265,74,64,7
2704,10564,26,23,6
14696,15197,186,363,1
8332,8619,122,106,8
8274,15173,141,276,1
2974,13780,44,20,278
14062,14084,222,106,424
12670,15060,147,287,1
6379,15014,250,488,1
6364,6365,4,2,1
10925,15268,142,278,1
10575,15085,223,436,1
3377,15219,315,615,1
13236,15060,139,273,1
4892,15064,47,93,1
7328,14946,920,1799,1
1986,1988,7,6,7
7592,15112,333,652,1
4828,15215,260,509,1
12754,12901,21,19,193
4468,15038,408,798,1
13465,15280,93,181,1
9072,15196,215,421,1
4305,5185,36,17,307
8310,15240,248,485,1
1899,15077,145,283,1
12132,14982,130,254,1
7137,14946,960,1877,1
440,441,8,7,1
12460,14968,280,548,1
3592,15128,226,442,1
10375,15032,377,736,1
12213,15226,188,367,1
11633,14982,284,554,1
334,15230,322,629,1
9876,9879,32,28,37
562,15222,348,681,1
11906,11911,39,36,299
12338,15279,263,514,1
1540,14998,335,656,1
10486,15145,243,474,1
6132,14962,72,141,1
11877,15038,67,131,1
2765,15249,95,186,1
117,15065,557,1088,1
6436,14040,73,65,133
3218,3219,10,4,115
5296,15263,245,478,1
9488,14962,320,626,1
5652,15060,62,121,1
10664,15099,244,476,1
7680,15046,840,1642,1
11998,14969,655,1280,1
8152,14973,179,350,1
7984,14977,325,635,1
5788,5795,23,15,215
14518,15095,290,567,1
4145,15181,322,629,1
6136,15041,239,467,1
199,15059,182,356,1
7671,15089,329,644,1
12880,15176,319,623,1
6020,10182,32,21,468
1252,15005,381,745,1
9173,15143,261,511,1
13175,13176,63,58,284
10190,15083,215,421,1
7472,14983,844,1650,1
1028,6061,11,5,177
5168,14954,199,388,1
4870,15144,323,632,1
11065,15063,56,109,1
8477,15183,194,380,1
11556,15267,86,168,1
7827,14955,345,674,1
967,15289,363,710,1
10477,15016,276,539,1
11895,15261,93,181,1
7591,15112,220,430,1
7886,7888,44,38,1
13640,15024,135,264,1
4682,15192,436,853,1
1911,15075,290,567,1
3970,14955,556,1087,1
8705,15027,417,815,1
11988,14994,262,513,1
14493,14496,5,2,60
14538,15112,276,540,1
14481,15033,396,773,1
11853,11854,73,64,2
1433,15276,386,755,1
14099,15188,319,623,1
5005,15149,232,454,1
5101,15149,436,852,1
4989,14962,332,648,1
14104,14105,292,147,627
6463,15285,457,893,1
2983,2997,157,145,293
3091,15194,109,214,1
11670,12159,39,34,1
4658,15161,349,682,1
4689,4692,18,16,315
9992,9993,129,113,47
6334,15038,279,545,1
3788,12752,6,6,220
12264,15283,318,622,1
14038,14952,191,373,1
3037,14954,382,746,1
1200,15006,641,1253,1
9471,15281,104,204,1
9241,15190,190,371,1
3296,15156,296,578,1
13264,15163,235,460,1
1843,15081,356,696,1
6062,6064,9,4,111
9972,15015,211,412,1
5198,14983,298,583,1
6234,6235,284,126,103
5472,15062,411,803,1
12353,15279,104,203,1
13916,13917,9,6,77
9580,10317,82,72,90
10828,15237,218,426,1
6839,7082,250,217,1
7981,15007,379,741,1
7205,15020,383,749,1
4936,14989,369,720,1
7868,15097,234,457,1
10261,12608,40,35,98
5922,15272,339,662,1
2741,15290,317,619,1
7604,15030,61,120,1
11711,15266,236,461,1
4566,8766,47,41,29
10123,15064,380,743,1
11604,15163,108,211,1
4737,9161,50,22,8
14039,14952,158,309,1
9375,9382,71,62,1
14808,15020,123,240,1
4248,15302,666,1303,1
3329,14969,1007,1968,1
5766,5768,35,23,357
14007,14008,9,6,843
3885,3886,68,62,210
6256,6257,153,67,13
9460,15247,300,587,1
7292,7296,21,18,1
95,15020,87,170,1
7558,15023,486,949,1
4369,15039,888,1735,1
5766,15004,213,416,1
14695,15197,219,427,1
11966,15293,342,669,1
467,14971,331,646,1
945,15045,229,448,1
7043,15086,288,562,1
5606,15171,248,485,1
12179,15203,280,547,1
10848,15249,41,80,1
5988,14976,340,665,1
7016,14987,314,613,1
