u,v,w1,w2,w3
3366,3372,3,2,275
13349,15156,331,646,1
2288,15097,173,338,1
72,15035,170,332,1
9010,15084,103,200,1
10687,15036,104,204,1
6635,6636,40,35,1
1291,15007,76,148,1
7323,14946,922,1803,1
4126,15144,320,626,1
5228,15099,121,236,1
552,554,64,56,68
10552,15292,198,387,1
8349,15234,260,508,1
13508,13509,15,13,115
6462,15002,344,672,1
627,15009,720,1407,1
13529,15161,201,393,1
5495,15046,927,1812,1
6189,14963,459,897,1
7849,15072,268,525,1
3436,14814,93,57,99
14001,15210,248,485,1
11823,15061,210,411,1
1793,15088,423,826,1
13134,15261,336,657,1
11272,15211,269,527,1
6002,15200,237,464,1
751,3207,5,3,415
4068,15163,226,442,1
14905,15154,189,370,1
6265,6266,259,125,458
704,13658,6,5,1
3253,15293,473,924,1
6234,15093,315,615,1
12652,15239,260,509,1
14143,14207,37,17,109
10926,14961,392,767,1
11176,14974,95,187,1
14033,14952,80,156,1
12281,15102,161,315,1
5339,15083,248,485,1
2827,15144,239,466,1
7595,15112,219,427,1
741,15035,216,422,1
10877,14954,45,87,1
9601,9602,66,40,76
9969,15104,50,97,1
12833,15026,360,703,1
1536,15000,226,441,1
4089,15099,350,685,1
14764,14766,17,15,1
4669,14203,15,10,415
12434,15256,180,352,1
14926,15191,54,106,1
1805,5796,7,6,1
11250,15013,233,456,1
9192,15141,207,404,1
12260,15163,125,244,1
4889,15009,795,1554,1
10428,15105,185,362,1
4551,15028,418,818,1
7290,7296,15,13,1
10539,15244,304,594,1
8788,15226,11,21,3
3843,15265,241,472,1
7505,14976,284,554,1
2748,15290,328,642,1
7943,15293,376,734,1
1143,15048,681,1332,1
10048,15143,164,320,1
9577,15172,72,141,1
2520,15102,308,602,1
9727,12522,64,55,4
11374,11375,45,40,218
13078,13087,34,29,9
14193,15204,300,586,1
10369,15270,145,283,1
11299,15244,112,220,1
1342,14976,342,668,1
12756,13198,56,51,262
9447,14958,353,690,1
2130,13437,6,5,15
13448,14983,526,1028,1
14931,15296,44,86,1
2963,15041,478,934,1
4065,5534,5,4,1
2217,2220,53,51,450
10953,15291,96,187,1
6571,15079,405,791,1
14126,15094,206,402,1
10865,15288,149,291,1
14010,15156,328,641,1
9739,15117,336,657,1
8893,15096,31,62,3
7079,14949,519,1014,1
14841,14886,67,71,797
4131,4867,14,8,1
5376,5377,6,6,61
10083,15083,229,447,1
9376,15065,339,662,1
4766,4768,13,12,1
14094,15148,254,497,1
7490,14983,488,953,1
6057,15290,322,629,1
13595,15141,254,497,1
555,15222,344,672,1
4790,15161,431,842,1
13121,15038,107,209,1
1296,15008,729,1425,1
453,14970,143,280,1
14205,14995,236,462,1
9093,14967,274,536,1
7934,15145,231,451,1
12750,12751,15,15,729
12087,14966,473,925,1
3051,15112,150,293,1
4295,15119,165,322,1
9253,11054,32,28,54
6294,15031,278,543,1
2220,15264,330,644,1
8902,15208,77,151,1
9166,15145,294,575,1
7494,14983,304,593,1
7967,15016,210,410,1
11226,15117,116,228,1
12654,15192,196,384,1
11938,12619,34,29,1
1049,15052,443,865,1
3216,15254,337,659,1
9701,15225,103,200,1
3490,15279,285,557,1
12593,15224,283,554,1
5991,15038,583,1139,1
8621,15116,316,618,1
10718,14964,65,127,1
6500,6983,64,58,163
13596,13656,22,20,50
10521,15217,298,582,1
11936,15168,1,3,1
9876,15226,326,636,1
6230,6231,191,89,306
1818,15081,467,912,1
14292,15163,228,447,1
7198,15025,272,532,1
8603,15067,214,418,1
11302,15181,159,311,1
2895,15225,342,668,1
14498,15133,388,759,1
5429,15273,177,345,1
4993,15132,167,327,1
14435,14437,74,64,1
1597,14956,293,573,1
808,15015,347,677,1
876,15287,389,760,1
8264,15173,61,120,1
1552,15006,1152,2251,1
11777,15142,268,524,1
1901,1943,51,44,15
11993,14993,189,370,1
10756,15256,351,686,1
1799,15088,392,767,1
6757,11725,72,62,26
14782,14948,352,689,1
4787,15161,403,788,1
12349,15103,14,28,2
9725,12835,30,26,95
10545,15162,326,637,3
13206,15036,231,451,1
9845,15117,318,622,1
4187,15027,728,1423,1
1135,14969,923,1804,1
3461,15023,202,394,1
10572,14950,277,542,1
14378,14381,40,44,967
4094,15096,390,762,1
4913,14984,439,859,1
7070,7277,80,70,9
559,562,3,2,28
13760,14978,242,472,1
3236,7143,318,228,744
9167,15145,310,605,1
6391,6393,47,41,5
5866,14954,466,912,1
10254,15248,315,617,1
1667,14956,286,559,1
6493,8878,121,74,121
6561,14977,365,714,1
14353,15010,162,317,1
6029,15305,335,655,1
5862,5863,60,54,165
1373,15275,354,691,1
13535,15171,80,156,1
2267,2269,5,2,14
10952,15292,166,325,1
6589,15038,374,731,1
8226,15002,32,63,1
7024,15039,891,1742,1
7084,15154,205,401,1
3198,5816,49,44,164
5956,8731,55,60,931
14486,14983,1054,2061,1
6557,15095,287,561,1
5951,15162,312,609,1
14427,15048,293,572,1
9247,14955,535,1046,1
10497,15052,275,538,1
6079,14986,346,676,1
5241,15011,469,916,1
6988,15005,257,503,1
710,15171,157,306,1
9017,15038,287,560,1
14894,14895,31,27,19
4825,15215,255,499,1
9685,9693,35,32,282
6387,15143,294,575,1
7759,14985,269,526,1
1207,2724,32,16,521
12541,15268,38,75,1
4861,15164,170,332,1
4745,15065,347,679,1
12856,15282,117,228,1
4376,5291,36,33,293
7035,7036,270,117,1
4005,14964,361,706,1
4042,15101,123,240,1
4800,15088,305,596,1
66,15279,135,264,1
4823,15215,257,502,1
514,521,4,3,41
4879,15009,927,1812,1
7886,15231,259,506,1
961,15268,375,734,1
4303,4304,7,3,1
1900,15079,296,579,1
2687,15268,377,736,1
8143,12695,52,33,287
2898,15225,322,630,1
1624,14999,389,761,1
13794,15150,132,258,1
14795,15112,328,642,1
5302,15279,40,79,1
12510,15001,18,35,2
9620,14204,82,54,407
2840,15103,245,479,1
8452,14957,305,597,1
2447,15143,43,84,1
1082,15011,361,706,1
6070,14954,472,922,1
4178,4180,6,5,1
14315,15006,512,1000,1
11145,11421,81,90,997
5336,15036,226,443,1
