u,v,w1,w2,w3
7083,15134,156,305,1
11110,15218,418,818,1
12737,15103,82,160,1
165,15165,101,198,2
2505,15180,169,331,1
11011,15176,232,454,1
5223,15046,307,601,1
3772,15020,437,854,1
11378,11832,162,141,1
4591,4592,37,33,145
5607,15171,264,515,1
10130,10136,44,38,16
6498,15036,332,649,1
6065,14996,273,533,1
9148,14955,249,487,1
9599,14968,284,555,1
8464,15229,145,284,1
1176,13708,328,285,1
1490,15293,651,1272,1
8247,8248,45,39,2
5476,15235,83,162,1
14153,15011,252,493,1
13168,15224,205,401,1
7579,15088,642,1255,1
8965,15249,312,610,1
14213,15269,335,654,1
7489,14984,887,1734,1
11906,15242,348,681,1
9944,15172,178,348,1
8245,15297,140,273,1
14552,15114,224,438,1
12992,14992,208,406,1
2015,15076,225,440,1
954,15294,203,397,1
12896,15189,93,183,1
5214,15096,183,357,1
6831,10437,67,60,205
11946,15213,93,182,1
10178,14974,324,634,1
11039,15248,294,575,1
4498,15221,219,429,1
5889,15006,446,871,1
9559,15085,286,560,1
540,15277,316,618,1
13971,15169,283,553,1
1717,15132,296,578,1
4623,15232,228,446,1
14158,14983,625,1222,1
14291,14292,8,7,1043
7361,15093,617,1206,1
8067,15161,86,169,1
4310,4311,28,26,361
7115,15116,369,721,1
14754,14948,194,380,1
13334,14983,368,718,1
7348,7351,55,53,479
14065,15023,304,595,1
5746,15002,274,535,1
14928,15149,285,558,1
14069,14748,69,60,1
5970,6324,2,2,1
4985,7982,48,41,1
8032,14997,232,453,1
12062,15272,203,396,1
13018,15230,344,672,1
3268,15187,164,320,1
10710,15261,276,539,1
3020,15252,313,612,1
11767,15266,350,684,1
14081,15148,304,593,1
12420,15088,203,398,1
3140,15279,220,431,1
5548,15283,140,273,1
6631,15071,379,741,1
699,15124,287,561,1
6415,15218,250,489,1
5533,15049,441,861,1
1700,15136,164,321,1
4496,15221,205,400,1
5589,15186,331,646,1
7432,7433,21,19,151
12078,15040,151,294,1
11462,15250,213,416,1
13090,15068,246,480,1
7260,15089,226,442,1
