u,v,w1,w2,w3
15004,1265,317,620,1
15114,10681,345,675,1
14948,1748,235,459,1
15087,13847,77,150,1
15009,4877,865,1690,1
4089,4086,40,27,477
15046,5671,1081,2113,1
5824,5827,41,25,162
15183,5015,285,556,1
2828,2830,79,70,104
59,62,10,8,1
6531,7603,82,71,1
14247,14249,64,55,1
6487,15017,422,824,1
3671,3656,6,5,18
15145,7916,260,509,1
2240,8731,77,84,943
3690,6169,35,30,1
13906,13904,8,5,38
529,531,38,39,688
2965,2968,8,5,1
9806,5485,83,73,94
8450,8449,32,31,495
6091,4550,221,192,16
1887,1890,128,111,1
9172,9077,79,53,492
6820,6821,11,9,9
15297,14891,275,538,1
3715,3708,47,41,95
965,991,102,62,79
15078,4640,303,592,1
754,782,82,76,331
435,436,8,8,540
12973,4290,95,83,1
11611,11612,24,21,33
8433,8431,42,37,166
6778,6777,10,9,1
15302,12458,606,1185,1
1061,6803,12,12,478
15139,13428,152,296,1
11746,911,25,27,780
7695,12766,80,72,196
5918,6947,140,125,138
15052,4287,199,389,1
8830,7954,31,27,29
15108,10423,164,321,1
2197,15280,202,395,1
2629,2631,44,41,372
15089,7651,372,727,1
6761,6759,103,79,982
15311,2150,611,1195,1
168,15151,397,777,1
5125,15295,175,342,1
3787,3785,75,76,612
9938,9937,82,72,86
5266,5265,44,40,209
8995,8996,36,48,1713
172,470,134,89,429
4787,4788,50,44,91
3690,3689,35,31,2
3971,8114,81,71,32
8639,8641,96,87,207
15197,5348,106,207,1
15125,13895,104,204,1
15284,11162,43,84,1
13754,14993,262,511,1
15125,4100,305,597,1
15033,6842,412,806,1
15042,11116,351,686,1
14991,7402,131,255,1
1131,14969,921,1801,1
15276,11486,96,187,1
12318,13220,16,14,75
533,11652,39,42,869
15247,6430,304,595,1
4409,6491,51,46,162
8183,8185,81,76,343
8973,8975,18,16,88
5077,5078,162,142,53
8715,9785,320,282,82
15011,2867,425,830,1
10183,11135,75,65,1
5641,15060,36,71,1
14994,11984,251,491,1
14902,14903,61,53,5
5279,776,82,52,224
8569,8568,61,53,64
165,167,118,51,24
5543,5547,12,11,229
9105,9107,31,28,254
2531,2532,56,54,468
11740,11741,62,61,545
2976,2978,137,62,168
14964,4015,457,893,1
5656,10739,39,34,1
4546,4543,43,38,142
14840,14907,80,70,12
1394,9916,76,67,112
7297,7291,73,64,16
14948,6531,436,852,1
