u,v,w1,w2,w3
14247,14248,35,31,1
90,92,11,10,92
11265,11264,50,30,75
15264,13263,133,260,2
6345,6336,78,68,31
15004,1605,406,794,1
6102,6104,39,34,57
15194,4433,299,584,1
9495,9494,99,87,104
15279,3148,253,495,1
15144,8972,201,394,1
12083,12510,48,44,231
1992,15163,143,279,1
2528,2529,59,52,72
5809,5807,31,21,472
15242,8923,174,341,1
9316,10070,49,42,42
14842,14843,51,44,58
12047,7606,220,191,1
14997,6535,312,610,1
4932,4933,7,6,1
15295,11477,230,449,1
13536,13596,154,69,137
15171,5635,234,457,1
3863,3865,26,23,97
15097,6563,198,386,1
5365,9298,6,6,606
13868,13871,125,114,254
2626,2628,104,104,604
786,785,94,57,10
15286,10838,328,641,1
14513,1523,83,53,340
7694,15175,276,540,1
3650,3652,3,3,1
14991,5127,271,530,1
15032,10513,217,423,1
15062,3982,354,692,1
3870,3868,24,18,824
15284,11227,163,318,1
15225,6178,198,387,1
2521,2524,97,92,402
712,715,19,16,8
1241,4329,43,57,1722
5523,10887,17,15,167
679,680,104,64,88
4778,4779,6,6,1
12038,12024,323,141,1
10729,5424,86,80,337
15150,3552,354,691,1
4531,4532,37,32,1
15032,10516,116,227,1
15092,14576,458,896,1
14952,14034,19,37,20
1123,1124,138,120,1
11284,11282,30,29,496
889,1022,326,214,390
5206,8250,82,71,10
6911,6912,1,1,325
4203,4204,39,34,1
15042,7802,364,712,1
2815,4969,40,34,7
4166,4185,9,8,133
8901,8909,24,21,149
2946,15181,331,647,1
15110,13693,395,772,1
1692,1694,24,21,1
14956,1668,339,662,1
1257,1262,7,6,91
15085,10574,230,450,1
13368,13264,8,5,281
15244,310,262,513,1
3273,4413,32,31,444
11864,11865,25,16,252
5229,3328,56,34,1
4434,5716,51,34,407
15285,1223,216,422,1
2060,6355,78,47,7
15161,4778,365,713,1
15259,11488,117,228,1
6929,6930,6,6,1
13182,13181,58,26,94
15215,4697,255,498,1
3394,3396,34,25,772
4226,4227,87,76,3
9733,9735,45,39,1
1571,15247,424,829,1
7831,7832,32,28,39
15047,677,476,931,1
7306,7308,26,15,1
7238,7455,40,35,76
14987,4183,341,666,1
11245,3557,85,78,293
1897,1959,7,8,849
15241,11450,338,661,1
15283,11899,164,321,1
1820,7018,587,255,3
8284,8285,120,106,86
15212,9369,81,158,1
15089,7152,352,687,1
2697,2699,22,19,6
