u,v,w1,w2,w3
1903,9558,96,88,265
15222,4315,341,666,1
9825,15086,469,916,1
5280,5281,4,4,1
13355,14326,36,31,1
1880,15084,300,587,1
1672,15003,52,101,1
3162,15279,317,619,1
12849,12850,109,75,594
14509,14654,39,34,39
3200,15273,390,762,1
10711,15060,219,428,1
10450,10451,54,71,1678
13725,14954,472,923,1
4587,14989,325,635,1
9530,15001,356,696,1
12493,15274,132,258,1
9086,14967,289,564,1
7016,14987,314,613,1
10230,12812,43,37,1
939,15045,198,387,1
3142,15279,260,508,1
3123,3124,33,31,313
11140,15169,316,617,1
12346,14989,279,545,1
13689,15200,297,581,1
14145,14965,232,454,1
5959,6851,23,23,540
15033,6842,412,806,1
2186,5771,20,12,1
6295,6853,4,4,392
11629,15237,214,418,1
15070,13385,54,105,1
12610,13100,80,69,35
11628,15237,178,347,1
7945,15036,181,355,1
11782,15263,132,258,1
12101,14988,179,350,1
3017,15252,458,895,1
10081,15101,96,187,1
13443,15124,264,517,1
2617,15020,386,754,1
6415,8132,53,32,112
2585,2582,47,43,230
3831,3832,81,72,127
737,15006,754,1475,1
10471,15267,360,704,1
1054,15054,276,539,1
13413,13526,339,322,399
13347,14286,7,4,174
8252,15146,143,280,1
723,8777,74,32,1
13352,15237,85,167,1
903,15053,290,568,1
5828,15267,370,724,1
10488,15146,258,504,1
12339,15279,181,354,1
2240,8731,77,84,943
6317,14968,368,719,1
13627,14959,600,1172,1
9794,15084,338,661,1
13816,14991,424,830,1
12424,13089,38,35,366
12750,14987,117,228,1
4161,14985,402,786,1
2457,15018,476,931,1
7016,7017,19,12,264
1291,7690,21,18,1
12875,12876,54,50,293
13478,14169,23,20,122
11167,15262,203,397,1
12749,15241,261,510,1
2704,10564,26,23,6
8745,9149,32,29,217
13228,15269,269,525,1
4778,4779,6,6,1
14384,14382,66,72,941
990,15289,376,735,1
11088,11438,35,22,201
11661,15269,25,49,1
95,98,15,14,329
14093,15148,198,387,1
11638,15048,193,377,1
5016,15183,247,483,1
2136,15020,490,959,1
12447,15171,185,361,1
1209,7691,11,9,1
5118,5120,88,77,52
15020,6937,129,252,1
3212,15254,366,715,1
4747,15065,343,670,1
3996,14966,171,334,1
14320,15174,386,755,1
100,15020,320,625,1
5265,15014,465,910,1
7424,15112,42,83,1
1325,14984,422,825,1
12592,15217,151,295,1
11991,14993,229,447,1
14981,13026,297,581,1
