u,v,w1,w2,w3
15182,5479,396,775,1
2347,2349,67,58,1
12968,15272,50,98,1
9728,9729,50,44,54
14985,9342,65,126,1
2291,2293,11,5,1
7560,15023,384,750,1
4643,8902,10,9,43
11297,15048,323,630,1
5296,9901,15,13,52
15234,538,271,529,1
9686,15035,354,692,1
9979,1595,70,44,164
10702,15276,218,426,1
10206,10208,123,107,2
3369,4558,52,32,80
4103,15096,319,623,1
1540,14998,335,656,1
8317,15233,299,584,1
15010,6515,228,446,1
12046,15033,366,716,1
1433,15276,386,755,1
2832,5870,37,26,666
13748,15039,390,763,1
5828,11258,19,11,107
12342,15283,113,221,1
8995,8996,36,48,1713
3585,9898,64,56,40
9827,9829,34,31,173
15087,13862,294,574,1
14073,15113,546,1068,1
14521,15096,307,600,1
8740,15072,224,439,1
5991,15038,583,1139,1
6581,14991,504,985,1
9067,15289,19,38,1
9563,15075,313,613,1
7348,15085,352,688,1
11229,13002,36,31,14
11433,5480,40,26,270
7034,15085,372,727,1
3152,3166,178,166,337
15070,10542,369,721,1
8850,9643,99,86,40
6507,6509,3,2,189
8605,8606,24,22,259
11334,13215,2,1,361
12909,15174,93,183,1
89,15026,181,354,1
1363,15275,391,764,1
6717,6718,9,8,112
8180,8178,70,93,1722
959,5785,7,4,1
7304,7303,31,27,42
9795,15013,250,489,1
6295,5959,24,22,392
2996,15256,396,774,1
10321,10320,22,19,3
7391,7399,11,10,1
12611,12794,53,46,1
6633,15071,338,660,1
5563,8811,185,82,88
6013,14955,826,1615,1
15116,5915,389,760,1
7463,7285,207,183,97
2400,15068,174,339,1
4582,4584,79,69,12
3173,15284,286,558,1
9730,15239,281,550,1
5981,15010,426,832,1
1516,15285,131,256,1
66,12792,18,16,227
1537,1534,70,62,107
15075,13451,156,304,1
5471,15038,395,772,1
4700,15215,264,515,1
1812,1814,5,4,4
6846,13872,44,26,28
15121,4344,303,591,1
6247,7101,6,3,10
6665,15143,164,320,1
14649,15030,356,697,1
7951,15033,311,608,1
14043,14044,48,41,9
5662,9805,23,14,191
15002,7597,209,409,1
14954,9664,65,127,1
8751,8752,16,14,71
3535,15212,293,572,1
7516,15047,67,131,1
902,903,74,65,69
13036,13034,20,17,38
596,14619,7,3,269
15160,4738,146,285,1
667,6368,146,91,190
8123,15253,334,652,1
14555,15144,171,334,1
9093,14967,274,536,1
3593,15128,265,517,1
12351,12857,87,76,1
