u,v,w1,w2,w3
5509,5510,127,116,273
5447,5465,89,77,5
14265,5120,57,49,37
15102,2521,350,683,1
15194,6788,305,597,1
3355,3357,65,59,261
2042,2324,12,15,1393
12178,10520,39,35,269
15127,10143,268,523,1
14954,7993,38,74,1
13936,13935,19,9,422
835,834,7,6,23
15121,9831,287,562,1
6117,6119,95,83,1
10345,11875,38,33,1
102,6086,178,161,201
10007,10009,133,148,995
2015,1938,68,59,27
15272,13381,333,651,1
15125,13891,273,533,1
4722,13043,77,70,201
14451,14455,17,15,60
13841,14493,15,6,42
10416,10450,61,28,278
14985,11985,211,413,1
7623,13636,23,10,1
1054,1061,66,64,478
5256,5257,3,3,1
15011,7647,170,332,1
15267,873,402,786,1
15167,13044,281,550,1
15288,1007,359,701,1
6491,8897,121,108,162
3544,3548,34,33,470
4595,4594,32,28,100
12015,12018,82,72,88
236,3260,5,6,1464
4794,4047,8,7,358
15189,11335,34,66,2
6059,2726,14,12,1
10398,10399,39,27,606
15233,5723,318,622,1
12946,12948,158,137,1
8145,8146,31,28,118
10949,1155,53,47,178
15283,11366,265,519,1
298,300,99,87,95
14994,4150,110,214,1
7117,7185,91,79,1
9403,9404,37,23,176
15048,6451,368,720,1
3025,3027,7,6,269
14388,14386,35,30,14
3566,1727,461,426,286
3164,3168,43,38,104
543,554,8,7,101
15201,14381,185,361,1
4569,4570,48,42,23
15277,566,294,574,1
15249,2767,96,187,1
15290,5838,383,748,1
13717,13544,88,38,1
15147,7080,165,323,1
11235,11236,161,141,40
6388,6383,1,1,104
5318,6740,57,50,1
5428,11872,78,70,190
14957,8442,285,557,1
15116,7659,506,990,1
4753,12609,33,31,353
1149,5984,161,142,85
15049,1314,499,975,3
15193,3338,324,633,1
8949,13207,73,68,368
1059,1060,173,104,24
14991,3655,459,897,1
14954,5168,199,388,1
13115,12791,32,30,303
10640,11400,75,65,1
14959,7832,266,519,1
493,496,18,15,1
2682,2683,80,72,136
15253,14236,513,1002,1
4600,8409,36,33,265
11852,11853,7,6,2
9034,3200,32,28,63
6746,5585,46,40,7
10119,10121,34,30,1
6592,9409,35,21,1
641,5314,38,33,5
4543,4545,4,4,223
2,15063,312,610,1
14991,5383,136,266,1
15112,14797,155,302,1
876,2711,7,4,118
5673,5675,20,18,115
5832,824,7,4,17
5634,2381,18,16,273
2199,15273,369,721,1
11848,11849,61,53,3
