u,v,w1,w2,w3
10786,10785,33,28,23
6873,3071,146,128,41
918,15004,310,607,1
3775,3778,231,204,106
246,262,102,62,87
11104,10746,65,57,19
9141,9143,35,30,1
3594,3597,35,32,135
277,276,94,82,80
8130,6823,107,68,244
15242,5441,368,720,1
14957,8454,296,580,1
3450,3777,77,67,1
11122,8943,107,94,86
15042,6821,195,380,1
15057,122,365,713,1
15171,5634,268,524,1
2180,2182,119,77,308
4164,6883,14,12,196
2421,13820,7,17,4533
8087,8088,54,47,24
1218,1221,42,37,1
138,7293,58,51,97
12568,12574,400,192,440
1453,9202,40,36,141
15253,2984,361,705,1
14990,7180,927,1812,1
69,71,58,63,931
3010,3011,8,7,7
14473,14462,41,36,26
5973,5974,3,2,1
1665,5891,44,38,6
15230,11041,239,468,1
10468,12483,51,45,83
7180,7181,9,8,1
3904,15039,733,1433,1
15003,8422,44,85,1
3217,3218,10,9,1
681,691,38,33,27
5527,8001,123,109,92
5657,5658,138,120,1
14961,11517,227,444,1
6638,3244,56,49,1
15238,14741,255,498,1
2322,2323,84,91,908
3480,2183,73,63,1
925,5767,11,7,1
14994,12114,97,190,1
10690,12301,161,140,35
14965,14200,255,499,1
725,726,4,4,45
15192,10402,110,215,4
10763,10762,34,30,34
12789,11056,20,18,59
516,517,29,27,253
4957,4958,32,27,2
3369,3365,16,10,19
2491,5028,45,39,8
15182,3318,339,662,1
15119,6602,360,704,1
14731,14730,65,56,1
15171,9587,220,430,1
12685,10254,67,59,55
15093,289,716,1400,1
2749,2748,79,74,302
5080,15152,327,639,1
3405,4970,83,50,1
15077,1898,198,388,1
15154,8630,273,535,1
4934,14646,33,29,110
6908,6909,7,6,1
9837,14594,7,6,86
15060,14169,327,639,1
12036,12037,81,70,1
2680,3106,6,5,1
8829,10717,8,7,4
3695,3697,58,51,1
6008,6881,51,44,1
1905,1911,81,70,1
1360,7080,261,227,10
14709,14710,41,38,302
1282,1296,68,59,1
13172,13174,36,34,284
2884,5669,46,48,824
5200,5202,52,48,265
3305,3308,161,148,268
15072,8369,91,177,1
4588,4582,40,36,144
12400,12401,60,54,193
747,3207,96,63,415
15287,6819,168,329,1
3891,3892,85,74,1
14870,14868,59,51,1
4846,4847,179,90,623
15296,5060,279,546,1
14947,14451,192,375,1
2080,2081,19,17,23
4991,6428,116,101,1
4108,4106,45,30,453
7424,3041,74,78,818
