u,v,w1,w2,w3
15163,8812,126,247,1
204,13496,8,7,12
14984,1303,306,598,1
15221,7453,185,362,1
15099,6400,101,198,1
15084,9021,260,509,1
11109,11111,50,43,2
15112,6904,320,626,1
11143,14657,40,35,1
14985,4165,351,686,1
8825,12905,80,70,1
5236,7986,37,33,33
1241,3859,212,240,1074
15020,6255,543,1061,1
2524,2527,61,58,402
10764,12335,34,30,34
5913,5914,226,111,548
2613,2615,30,26,117
15125,13918,154,301,1
5688,5690,506,220,1
1018,1017,102,65,309
10646,10648,36,31,8
3294,3297,11,10,151
15020,6939,110,215,1
1820,7019,303,131,2
4940,3817,4,3,300
14433,14430,45,39,1
9658,9667,135,118,24
15054,960,46,91,1
15027,4198,708,1383,1
14976,9934,425,832,1
2364,4820,5,5,1
9740,9848,40,36,132
4228,4227,8,7,1
4046,4662,76,60,1108
1835,1837,78,68,19
8536,8537,18,16,31
5557,5177,29,26,189
2466,15208,326,636,1
1534,1535,98,86,22
15279,3162,317,619,1
15126,4057,296,578,1
5968,5967,3,2,285
15253,9084,462,902,1
15196,4791,428,837,1
8646,10169,32,28,67
6087,10659,34,23,405
7462,7314,24,20,1
13903,13904,47,34,734
11765,11770,30,26,16
15028,13683,245,478,1
3956,3962,47,41,4
15126,5534,297,580,1
4436,4437,81,71,90
15173,8264,61,120,1
3792,3794,36,32,34
15030,8588,177,346,1
7917,7919,38,33,56
15108,5009,55,108,1
7810,15072,222,433,1
15016,802,252,492,1
11402,11400,65,57,1
1083,1655,4,4,1
15059,11599,139,272,6
12061,12062,31,27,1
2610,2608,23,20,1
13815,3654,29,25,1
10073,10075,23,20,18
15143,9174,231,452,1
15074,1945,272,532,1
1566,1568,29,25,1
3976,4331,61,53,1
7756,4968,102,90,58
6295,5959,24,22,392
4588,4587,109,97,145
15007,5377,89,174,1
2584,11285,4,3,1
15000,1537,370,724,1
6823,5945,44,28,244
118,15111,280,548,1
15249,11127,251,490,1
14957,7365,334,654,1
736,737,7,6,1
15293,1484,492,961,1
15081,5706,206,403,1
1703,1731,64,42,421
2249,15215,257,502,1
1877,1878,4,4,1
15284,12852,204,399,1
13235,8695,57,50,23
14991,6928,712,1392,1
2758,2762,18,16,36
13769,14985,379,742,1
12861,13020,67,60,126
14965,5720,290,567,1
14989,9273,251,491,1
668,672,51,44,1
15294,956,177,346,1
5590,121,52,45,3
15277,10694,339,662,1
