u,v,w1,w2,w3
3882,15289,137,267,1
15216,4691,305,596,1
11958,12072,80,70,65
12931,15048,705,1378,1
15072,8369,91,177,1
14002,15210,237,463,1
8280,15199,150,293,1
7359,7115,54,51,346
504,15110,122,238,1
13578,13776,237,105,121
6377,6378,35,32,249
14020,15088,504,986,1
8746,15293,138,270,1
5059,6785,7,6,1
5137,15059,273,534,1
13670,15088,284,555,1
4941,14989,391,764,1
14107,14116,145,63,13
9365,15227,198,386,1
4409,6491,51,46,162
12765,12766,80,72,196
6415,15218,250,489,1
9542,15254,147,286,1
10404,15236,205,401,1
11014,11021,61,53,1
7047,7051,16,14,1
1058,1130,41,24,1
4205,9965,15,13,1
9458,15247,319,624,1
9856,15152,211,412,1
4564,4566,6,2,56
3645,14991,457,894,1
4796,5535,68,29,2
8828,15040,95,185,1
13608,15123,83,162,1
1151,1192,25,22,1
10857,15156,225,439,1
8229,8230,41,40,566
866,15267,331,646,1
5055,15178,302,591,1
5383,5385,6,6,477
12618,13044,57,49,1
12054,13129,43,39,147
4754,4755,15,13,1
6433,13047,83,75,172
12126,12128,32,28,47
14338,14376,310,269,1
9329,15159,126,247,1
2705,2706,101,87,11
3843,15265,241,472,1
5148,15131,339,663,1
532,15237,200,392,1
915,916,47,31,356
4780,4781,6,5,1
15208,10742,57,111,1
11772,15270,55,107,1
4944,15038,639,1249,1
14184,15242,408,797,1
11284,11282,30,29,496
8810,15118,45,88,1
14520,15087,607,1186,1
11128,15249,219,429,1
1646,15011,530,1036,1
15030,8371,186,363,1
2776,3851,55,50,205
7024,15039,891,1742,1
4049,4051,21,18,1
5066,5064,90,83,288
14421,14487,91,39,1
11681,11682,40,34,1
8622,15155,357,697,1
13085,15117,356,696,1
5325,15029,240,469,1
6868,15218,316,618,1
833,5834,41,26,288
2891,15219,315,615,1
13951,15144,93,181,1
1036,14997,360,704,1
14530,15089,438,856,1
881,15287,282,551,1
4802,15088,499,975,1
10716,10717,43,37,27
14664,15169,195,381,1
2460,15208,327,639,1
8082,15169,370,723,1
1828,7300,5,4,64
12279,15114,105,205,1
6574,15195,405,791,1
6682,9777,80,70,10
15212,9369,81,158,1
14285,14562,64,56,1
8620,15116,267,522,1
7356,7357,325,282,1
5666,15204,244,478,1
14342,15010,356,696,1
3056,3064,7,6,121
2464,15208,298,583,1
4615,4618,11,9,16
7897,12760,15,13,1
12220,15045,199,390,1
