u,v,w1,w2,w3
10967,13857,161,103,283
15277,11324,258,504,1
4773,4774,39,47,1384
15006,5890,577,1128,1
1941,12819,93,106,1108
13998,13999,31,29,292
14954,12141,158,309,1
2213,2212,31,29,339
5859,10726,37,33,82
600,601,82,54,353
6015,8129,54,32,1
6885,6884,50,44,2
14974,10278,333,651,1
15039,4223,311,607,1
5608,5609,80,70,1
5556,13742,562,244,1
164,166,114,52,286
15242,12789,156,306,1
6013,6012,27,16,1
15267,11558,185,362,1
1209,7691,11,9,1
15226,9879,331,648,1
6214,6219,5,4,1
15216,8511,26,51,1
5960,3793,17,15,115
6038,10613,80,71,112
15297,14262,206,402,1
894,1020,327,216,413
1893,1899,156,136,1
14974,3493,284,555,1
15167,8645,250,488,1
13927,13928,61,37,58
15097,7868,234,457,1
7874,7877,43,38,98
1831,1833,21,18,9
15021,14813,214,418,1
9732,10236,31,27,86
10994,4851,23,20,5
15098,14532,181,353,1
15005,1251,414,810,1
14967,6778,251,491,1
14998,9219,180,352,1
613,614,6,5,1
1204,5837,53,50,359
9911,12092,67,59,95
11367,1430,213,185,1
14956,1600,334,652,1
15212,12988,54,106,1
5252,740,6,6,1
15238,12677,258,504,1
1924,1925,61,61,614
9587,12448,145,127,58
3078,15241,65,127,1
15232,8185,97,189,1
14970,456,254,496,1
14997,10713,143,279,1
15167,12617,204,399,1
11846,11845,22,20,112
6809,2132,58,69,1244
3179,9037,30,27,115
11751,11514,81,53,389
15227,8306,189,369,1
14966,7201,342,669,1
14981,12995,248,484,1
503,14142,53,32,3
5995,904,25,15,158
15094,3419,190,372,1
14989,8983,245,479,1
14946,7328,920,1799,1
15165,347,311,608,1
15122,4124,276,539,1
15039,4347,733,1434,1
6007,6009,4,3,1
5903,5905,82,72,53
5766,5760,53,34,357
15167,7972,280,548,1
14959,10846,305,595,1
15227,8302,116,227,1
14976,1339,387,756,1
14950,9960,271,531,1
4738,4740,105,94,177
3982,5472,145,137,377
5414,5411,4,4,23
4582,13239,135,118,5
14976,3558,161,314,1
980,985,94,59,209
540,673,113,103,255
2223,15193,305,595,1
3454,3449,62,39,223
2517,2518,31,28,197
7850,7852,40,44,958
13594,13595,30,29,466
15285,12829,216,422,1
11581,11580,5,4,1
13137,13413,147,129,46
15159,4742,153,298,1
15046,5672,1138,2225,1
2495,2496,81,55,546
2096,2098,10,8,1
2803,15228,159,311,1
