u,v,w1,w2,w3
12141,14954,158,309,1
11521,14961,225,440,1
8812,15163,126,247,1
11711,15266,236,461,1
11125,15249,269,525,1
3567,15316,331,648,1
1365,15275,328,641,1
5697,14973,275,538,1
12770,15284,108,211,1
4885,14991,756,1479,1
13342,14984,470,919,1
12130,12767,83,73,89
8660,14974,268,524,1
598,15027,507,992,1
11594,12053,81,70,29
952,15294,267,522,1
9694,9697,97,60,127
13437,15030,179,351,1
425,15010,318,622,1
3735,15278,249,486,1
5742,15002,308,603,1
5022,5024,1,1,113
6853,15018,545,1065,1
8327,15232,157,307,1
9525,15281,338,661,1
13290,15110,204,398,1
13935,14618,7,4,425
3802,3803,5,4,1
14612,14613,37,23,14
4181,14987,288,563,1
672,15015,465,910,1
3600,14980,288,564,1
2035,15194,195,381,1
3391,15015,947,1851,1
8082,11420,38,33,16
8070,15160,207,405,1
4347,15039,733,1434,1
12345,11399,55,48,1
2402,15068,244,477,1
7341,10961,40,36,215
2934,15228,243,475,1
12711,12738,32,28,84
4820,15215,262,511,1
6225,6227,72,63,1
5677,15153,196,383,1
625,14992,603,1178,1
11537,15267,319,623,1
7255,15031,274,535,1
3410,15208,304,593,1
10380,15016,216,423,1
6973,15161,223,436,1
1120,15046,1026,2007,1
3781,15020,388,759,1
12883,15262,73,143,1
5587,15046,973,1902,1
5077,15153,301,588,1
4315,15222,341,666,1
6333,6334,5,5,1
13971,15169,283,553,1
6688,15076,249,487,1
4561,4562,6,2,1
2007,15078,315,617,1
7047,15081,512,1001,1
12728,15259,169,330,1
13596,13656,22,20,50
4470,15038,403,787,1
13720,13721,51,33,240
3353,15298,602,1178,1
9262,15001,320,625,1
4540,15100,185,362,1
582,13865,49,32,343
1242,15285,199,390,1
12065,15272,174,341,1
10965,15125,200,392,1
8901,15208,58,113,1
9837,14594,7,6,86
9051,15117,211,413,1
1205,15290,345,674,1
5533,15049,441,861,1
2235,15018,456,891,1
6517,15031,305,595,1
9515,15258,80,157,1
5299,15263,263,514,1
11438,15242,314,615,1
11838,15157,350,684,1
11849,15240,320,626,1
10008,15201,321,628,1
14523,14991,258,505,1
14646,15055,396,774,1
11129,15100,253,494,1
1199,15006,299,585,1
2867,15011,425,830,1
11468,14956,249,487,1
8627,8628,34,21,1
3259,10156,4,3,11
3153,15279,229,447,1
2292,2571,40,20,699
7608,15150,336,657,1
2219,13205,43,43,589
12452,15160,232,453,1
