u,v,w1,w2,w3
14339,226,162,74,240
4069,4073,87,56,304
8417,8415,117,108,303
8640,9397,202,206,675
8001,9151,41,36,66
15110,5368,241,471,1
8471,8472,66,63,389
14724,1427,30,27,44
15251,6269,158,310,1
15076,7847,287,562,1
9530,9262,91,79,22
4779,4781,83,78,383
2900,2901,14,12,64
15163,11931,73,143,1
7031,8723,81,73,223
15081,1857,551,1077,1
6085,4978,2,1,212
15027,4186,741,1448,1
895,896,7,4,1
15216,3529,303,591,1
15027,5929,89,174,1
970,971,7,6,63
7150,7151,39,34,1
5840,1215,45,39,50
15047,6593,327,639,1
3371,12628,76,79,785
9074,9077,159,139,7
15048,13245,548,1071,1
3912,3913,3,2,10
2228,2229,47,41,5
11624,2911,2,1,28
4469,4470,10,8,1
15038,6327,274,535,1
84,85,7,7,75
12355,12354,22,19,1
10567,10566,31,28,87
11803,11802,18,16,27
14928,14387,50,44,14
11599,11600,147,129,44
14540,14042,16,14,4
5126,15295,195,380,1
15031,6291,280,548,1
14975,14359,46,91,1
15154,5073,178,349,1
15048,14425,332,648,1
8694,8101,41,36,5
15274,10176,208,406,1
8171,8173,10,9,245
9564,1917,160,139,1
15212,3279,221,432,1
5813,5814,6,4,1
6179,9693,80,72,141
10831,2924,102,88,1
2924,8703,98,86,76
4195,4199,32,28,1
15020,6937,129,252,1
3831,3832,81,72,127
6513,6512,128,111,1
674,1440,92,90,508
4527,952,67,42,225
15267,10646,109,213,1
9406,9407,39,25,329
5350,8913,102,89,15
14989,8983,245,479,1
6834,7203,60,52,64
4341,4343,94,61,307
619,620,3,3,1
14965,11092,363,709,1
8268,12815,41,36,172
15148,14075,378,739,1
5354,11463,40,25,157
410,412,46,40,13
3592,4726,80,70,38
6086,6087,6,6,267
10618,10617,40,35,112
12019,12021,41,37,88
2470,2467,66,64,512
205,209,109,52,440
6846,13872,44,26,28
1666,1664,43,53,1478
1078,6694,43,37,1
1886,1885,214,186,1
15267,10642,351,686,1
15110,2568,303,593,1
4871,4872,41,35,7
15287,2730,266,519,1
15251,4203,129,252,1
598,1784,154,68,58
3543,3544,32,30,463
294,15284,61,120,1
15241,10550,92,180,1
8446,8444,40,37,283
11866,11869,89,80,190
10188,12118,6,6,90
5557,5173,162,146,189
3333,3337,7,8,677
14850,14851,33,30,156
15272,3204,404,789,1
12776,11873,87,76,1
3043,6916,146,154,813
