u,v,w1,w2,w3
15099,10671,304,594,1
4000,15134,344,672,1
5109,9398,55,49,142
4171,15272,263,515,1
15201,14381,185,361,1
15020,3781,388,759,1
5968,15273,202,395,1
5399,5404,26,22,1
14156,14983,568,1110,1
10775,15156,255,498,1
7834,7835,17,16,288
10242,10243,16,14,64
12735,12845,39,35,229
15134,1678,250,489,1
14306,14308,35,31,12
15045,10331,130,255,1
13013,15096,187,365,1
5155,15184,376,735,1
9160,694,492,229,327
5087,5088,80,71,123
7058,7231,29,13,1
2335,14025,36,31,1
5953,5958,22,24,927
1294,15007,374,731,1
10762,10764,34,30,17
6032,6133,7,7,80
5837,15290,389,760,1
11382,15258,187,366,1
3368,3370,2,1,107
6568,9299,73,64,1
5283,15014,809,1582,1
10251,10527,39,25,206
8392,15231,353,690,1
9774,15100,352,689,1
15232,4625,217,424,1
14256,14257,29,26,206
2409,15300,277,542,1
15266,11593,139,272,1
5256,5257,3,3,1
3627,15165,324,633,1
11250,15013,233,456,1
4526,5784,7,4,1
13102,14971,186,363,1
171,15151,342,668,1
8092,2428,50,57,1083
523,488,67,59,14
10229,15097,310,607,1
5123,5121,20,18,198
15265,12069,197,384,1
3594,3595,16,14,1
11912,15183,298,582,1
2079,15265,271,530,1
3593,4735,25,22,59
14040,14042,62,54,10
15007,5377,89,174,1
12985,12986,44,38,3
3246,8042,78,68,1
190,193,7,3,77
14508,14511,9,8,16
8340,15166,61,119,1
13723,13733,219,112,699
12482,15190,252,493,1
3715,15022,275,537,1
3628,9873,90,79,54
5493,5492,133,116,1
14787,14799,31,27,4
6967,15261,282,552,1
10125,15064,305,596,1
673,15277,377,737,1
11137,11138,21,18,1
12929,12936,83,54,406
6525,15055,406,793,1
9499,10981,35,30,16
12465,15287,135,264,1
7713,6435,82,97,1269
10465,15288,410,802,1
3986,14965,205,400,1
12583,14974,407,796,1
1963,1966,42,37,13
1396,1397,109,73,486
3798,15244,200,390,1
3747,5743,14,9,517
1330,14984,431,842,1
10780,12181,22,21,420
1933,1934,89,78,25
15272,13381,333,651,1
5071,5070,22,19,6
15088,13878,342,668,1
8783,15144,250,489,1
15259,7097,291,569,1
15264,5290,318,622,1
1620,1622,31,19,95
12201,15171,147,288,1
15023,4897,843,1647,1
15125,14604,118,231,1
2706,15288,429,838,1
3714,7712,68,61,158
15305,6031,429,840,1
11727,14954,172,336,1
13673,15144,285,556,1
