u,v,w1,w2,w3
12614,13813,8,3,1
13457,11818,30,32,819
13257,15009,1052,2057,1
5896,5899,26,22,1
431,432,24,21,1
8293,13995,9,8,75
2783,2784,114,103,207
7238,7455,40,35,76
13794,9853,232,114,521
14989,8983,245,479,1
176,177,65,58,144
12743,15284,297,580,1
14542,15089,86,168,1
11491,11492,23,20,44
7057,15083,302,589,1
7445,15144,349,682,1
1026,5800,37,25,461
4476,15192,428,836,1
6238,15093,65,128,10
12372,15167,169,331,1
821,822,7,4,1
3017,3015,69,63,240
7263,7264,8,5,202
15010,438,182,357,1
8003,12138,80,70,1
10144,15127,209,408,1
15277,13402,155,304,1
5790,15294,215,420,1
2658,15218,246,480,1
3329,14246,172,105,76
1144,6447,102,62,1
9548,11895,31,28,164
5065,10100,35,33,316
1853,15078,308,602,1
12511,12510,84,76,195
13927,15088,305,597,1
12305,15209,255,498,1
14276,15204,234,457,1
13260,13670,177,80,194
1942,1946,141,133,373
3305,3308,161,148,268
3885,3886,68,62,210
815,15253,680,1329,1
6661,6663,11,7,143
12364,15285,124,242,1
8179,15058,381,746,1
2506,2507,64,55,9
15038,2268,756,1478,1
8699,8701,39,34,1
14927,15149,218,426,1
14963,6184,532,1040,1
2103,15240,201,393,1
11703,15266,250,489,1
5175,13754,331,158,412
9669,15219,53,103,1
12033,14984,152,297,1
4538,15100,188,368,1
3046,4272,231,207,167
8602,8603,92,84,234
5191,5384,256,226,100
12063,15272,180,351,1
10966,15125,196,383,1
8816,15217,192,375,1
10151,10154,112,99,83
6706,15196,325,635,1
5541,12342,45,39,1
6493,8878,121,74,121
13567,13568,101,47,350
8729,8730,59,64,943
401,14971,360,704,1
9014,15311,412,804,1
11907,13338,64,59,233
8505,15197,55,108,1
1873,1875,9,8,1
11859,15219,208,407,1
7775,15077,260,508,1
4349,15039,584,1141,1
4431,4432,19,13,768
9609,14965,219,428,1
10976,11203,74,67,227
15254,9524,317,619,1
10354,10355,37,33,86
2033,15194,268,523,1
5876,8371,6,5,1
14970,457,303,592,1
15275,1370,232,454,1
8586,15033,164,320,1
11885,15086,468,915,1
33,15024,399,779,1
10707,14959,211,412,1
15227,8306,189,369,1
5995,15040,413,807,1
11361,15295,205,400,1
881,883,53,33,123
15080,1997,433,847,1
2899,15225,314,614,1
10511,15257,237,463,1
13773,15043,378,738,1
3257,15293,470,919,1
9345,12085,41,36,1
