u,v,w1,w2,w3
10320,15044,195,382,1
7077,13799,166,125,2254
13957,15145,74,144,1
8723,15049,272,532,1
8941,15241,225,439,1
108,13683,39,34,34
7814,15072,143,280,1
10485,15178,23,44,1
15283,3202,424,829,1
13692,15110,128,250,1
5607,15171,264,515,1
4904,15023,675,1320,1
7453,15221,185,362,1
148,15111,92,180,1
14063,15149,216,422,1
14391,15161,393,769,1
5322,5336,80,71,127
3927,6659,4,3,5
15088,1782,408,798,1
4711,15259,383,748,1
467,14971,331,646,1
5972,15273,97,190,1
7021,7761,42,36,1
5870,15123,348,680,1
5024,14964,387,756,1
4363,15201,101,198,1
8573,15126,100,195,1
2945,15182,323,632,1
6020,15134,273,534,1
11345,15288,91,177,1
4566,8766,47,41,29
8514,15170,80,156,1
511,3281,32,28,114
13809,14969,752,1470,1
7788,15023,697,1363,1
14435,15048,351,685,1
3213,15254,380,742,1
7506,14976,273,534,1
8273,15057,315,617,1
3702,14947,224,438,1
3031,15255,415,811,1
15047,677,476,931,1
8263,15173,120,235,1
12308,15151,194,379,1
13999,14652,39,36,292
2811,2812,30,27,106
11540,15267,256,499,1
11035,12851,126,126,589
5239,14969,1185,2316,1
10133,15260,291,569,1
1930,15077,328,641,1
12986,15065,509,995,1
14896,15206,169,331,1
9796,15013,238,465,1
13466,15213,143,280,1
3360,15238,206,403,1
13296,15258,309,604,1
113,15065,628,1228,1
12488,15258,213,417,1
4574,9160,121,59,479
10762,15284,297,581,1
15030,6809,199,389,1
11358,15156,112,219,1
7264,15293,533,1042,1
3927,15196,242,474,1
1704,15136,315,615,1
9055,15268,20,38,13
5839,15291,385,753,1
14017,15049,648,1267,1
14726,15311,537,1049,1
6944,15021,71,138,1
352,14962,345,675,1
12006,15138,206,403,1
6451,6452,12,10,1
8590,6578,7,5,373
13362,15052,339,663,1
8077,15273,295,576,1
12152,15269,77,151,1
5408,15038,371,725,1
11997,14993,223,437,1
856,15261,443,866,1
14441,15011,391,764,1
8408,15043,12,24,2
1297,4873,47,32,545
1638,1639,2,2,1
988,15291,260,508,1
518,15221,291,568,1
885,15287,274,536,1
2918,15239,295,577,1
34,15022,314,613,1
4452,15036,299,584,1
3116,15271,163,319,1
9128,15121,310,606,1
7851,15071,190,370,1
1627,11475,64,39,1
14609,15088,264,515,1
8521,15100,384,750,1
1388,14981,242,472,1
5773,14981,195,382,1
14167,15048,171,334,1
