u,v,w1,w2,w3
3472,9325,245,221,197
11041,12648,129,112,5
7815,7816,80,70,1
5430,15283,261,510,1
15208,3539,385,752,1
5834,15253,424,829,1
5312,15234,51,99,1
1146,1150,143,169,1228
6836,15080,486,950,1
14825,15282,287,560,1
14984,1503,836,1635,1
8799,15201,179,350,1
3694,3695,5,4,1
11792,9070,54,47,34
3845,3844,18,17,398
10267,15262,62,122,1
13155,13521,80,77,453
11924,11937,32,29,245
12747,14997,123,241,1
1604,15004,381,746,1
9017,11252,70,42,64
13578,13577,280,137,512
9914,15276,268,525,1
11331,15253,228,445,1
8297,15157,94,183,1
12518,12692,19,12,210
14106,15052,149,292,1
11671,11673,40,35,100
10291,14993,263,515,1
12842,12894,81,74,240
1948,15074,308,602,1
1895,15085,371,725,1
1456,1455,227,207,248
6444,6446,13,11,1
3153,3154,9,8,151
8064,15159,261,509,1
14989,4940,376,736,1
14629,15125,264,515,1
1046,1052,56,49,93
2994,11268,89,77,1
2657,15218,266,520,1
3899,7169,78,68,1
1679,15134,145,284,1
12193,12599,58,51,84
7151,7158,2,1,1
7217,14991,714,1396,1
14809,14813,47,42,140
4131,15123,326,637,1
15132,1698,293,573,1
200,15059,183,358,1
2570,4534,36,31,29
9443,9444,125,83,451
14991,7383,280,548,1
11148,15169,37,72,1
1822,15080,373,728,1
11406,11644,49,43,21
1957,1959,59,60,637
576,14984,779,1524,1
15219,8711,247,483,1
14996,5094,340,664,1
4261,4802,6,5,262
13261,13590,413,187,217
3874,15048,286,559,1
8879,15056,324,633,1
15287,5835,314,615,1
6461,12691,175,153,38
3465,15023,579,1131,1
4736,15128,289,565,1
6162,6163,56,49,1
14732,15088,396,773,1
3582,9895,14,12,1
1669,14358,127,111,8
6513,6512,128,111,1
1886,1885,214,186,1
14071,6912,8,7,325
5197,15056,362,708,1
11878,12359,40,37,291
806,15015,362,708,1
5259,5260,5,4,11
190,191,7,3,92
6142,14987,212,414,1
5858,15230,261,510,1
14311,14312,21,19,1
10631,15076,386,754,1
6921,1624,170,76,125
6580,13648,21,9,19
12659,15052,315,615,1
2797,14962,233,455,1
11345,10869,36,31,1
13424,15280,91,177,1
13020,15150,255,499,1
15048,6451,368,720,1
2881,14261,32,28,54
13034,15115,56,110,1
15298,3354,498,974,1
8436,15251,143,280,1
3359,3360,71,48,505
1614,15003,284,555,1
15115,10973,291,568,1
4929,15031,441,861,1
