u,v,w1,w2,w3
7982,15007,439,857,1
8337,14974,46,90,1
14954,7824,265,517,1
15065,111,631,1234,1
15088,14615,248,485,1
15031,6291,280,548,1
4006,4005,18,15,7
11866,15273,46,91,1
2504,15180,436,852,1
1630,1296,244,212,1
4135,5802,20,14,472
942,939,67,58,17
15099,10668,318,622,1
7410,15037,124,242,1
7457,7456,75,66,1
12703,12890,35,30,50
5199,14983,303,591,1
13249,13252,263,118,148
2287,15097,160,313,1
7681,7680,6,5,1
2823,15123,208,406,1
5446,5447,48,42,1
12074,12075,120,106,70
13548,13634,669,353,806
1966,15076,407,796,1
1917,15075,351,685,1
7278,14740,64,45,693
4846,4847,179,90,623
2502,1725,9,7,33
13470,14991,336,657,1
5720,14199,49,32,317
15285,1223,216,422,1
6044,15027,423,828,1
11379,11380,37,33,190
9972,9974,84,73,1
13955,15145,121,237,1
14842,14843,51,44,58
15265,10272,24,47,1
15026,4380,37,72,1
15112,6914,351,686,1
11399,15192,273,534,1
350,352,21,18,1
4331,15264,400,783,1
11074,15022,56,109,1
5414,5411,4,4,23
5380,15062,76,148,1
15232,329,311,608,1
5098,15119,335,655,1
3079,15241,63,122,1
6503,6504,8,8,189
11671,15157,263,514,1
13027,14981,301,589,1
4146,6048,3,1,322
724,3966,8,4,7
11077,11078,30,27,131
12722,11701,39,34,71
15100,10227,294,575,1
3027,11557,54,48,167
14567,14569,70,61,1
3681,6397,5,4,1
15219,2483,337,659,1
3658,13815,85,74,1
769,773,518,450,1
7366,14990,1184,2314,1
10674,15027,253,494,1
8882,8883,35,31,195
1688,1690,44,38,1
15221,13188,130,254,1
6612,15002,206,402,1
13991,13992,40,25,170
7988,14994,185,361,1
6620,15013,449,879,1
5022,14964,387,757,1
5942,5996,329,201,100
11929,15085,225,440,1
7104,15134,157,306,1
14977,9929,281,550,1
2446,15143,7,14,1
9449,9452,86,59,541
1641,1642,3,3,36
13830,15112,45,88,1
9491,15297,157,308,1
15022,3717,268,524,1
10126,15064,237,463,1
8410,8411,32,30,265
2774,15058,340,665,1
12232,13038,30,26,71
14976,11645,328,641,1
15247,9457,334,653,1
15052,14117,153,299,1
11872,15273,280,547,1
12555,15175,263,514,1
15237,2495,293,573,1
2587,15092,493,963,1
7576,7717,47,41,1
10567,10566,31,28,87
1651,15011,483,944,1
6363,14990,851,1664,1
6568,15097,216,423,1
9488,14962,320,626,1
