u,v,w1,w2,w3
15208,9395,119,234,1
10391,10870,45,40,2
12764,9957,22,20,246
15153,5079,213,416,1
13052,13050,10,8,3
15184,3311,334,654,1
15193,3339,358,700,1
1641,1642,3,3,36
9809,9810,48,42,5
957,956,27,18,446
13534,13533,207,103,586
6175,6176,2,2,188
7962,8480,27,25,332
13792,14102,171,98,1109
15262,11221,340,664,1
403,405,27,23,1
15137,6857,233,456,1
922,924,157,100,271
7531,7532,168,146,1
15290,2739,314,614,1
6381,6383,4,3,1
15027,4259,523,1023,1
15254,11241,306,598,1
11789,12843,76,67,59
15006,1635,452,883,1
15008,13774,267,522,1
7056,7049,529,235,127
15064,3763,298,583,1
10754,10505,79,69,15
14996,1026,279,546,1
2870,5187,160,140,28
1848,2005,5,4,25
4217,4218,205,90,48
14997,10804,281,548,1
15242,11436,378,738,1
1627,1625,108,65,1
1844,1846,59,52,1
15135,6139,246,481,1
700,13659,38,18,414
15040,10716,148,290,1
8060,8061,67,60,137
14974,13025,104,204,1
10987,10983,77,68,53
5528,9353,40,35,92
5962,5858,11,10,123
6817,6818,4,3,102
92,6473,20,18,1
1735,3343,317,315,575
15081,7047,512,1001,1
15210,14660,252,493,1
11539,11540,32,28,2
14224,14228,8,7,1
15270,10371,78,152,1
11143,11140,40,35,1
1386,12994,21,19,52
15276,10702,218,426,1
3023,3022,56,50,132
8625,8623,82,53,365
15192,12784,136,265,1
15119,11277,277,541,1
3599,14980,292,571,1
15177,3083,330,646,1
9068,9070,73,63,8
13102,1567,45,39,13
5578,4062,26,11,116
6773,6775,35,30,1
8356,13079,52,45,38
10864,9070,71,62,8
487,488,14,12,14
6580,6579,23,20,95
6301,6294,7,6,1
15237,13352,85,167,1
15125,13894,132,259,1
15038,11878,93,182,1
12159,11670,39,34,1
7652,7650,40,39,530
10896,6201,48,42,90
4816,4818,26,22,3
9436,9439,124,80,354
905,5820,162,99,94
532,13700,61,28,194
15079,12432,89,174,1
9157,9159,39,34,31
1972,1976,160,140,20
7744,14103,164,114,1898
15281,3150,374,730,1
2099,2100,76,66,1
2309,5123,159,144,198
4983,4970,48,42,1
15095,13938,141,276,1
11874,7232,33,29,83
15088,14732,396,773,1
15076,1932,84,163,1
1037,1035,81,56,582
15271,10224,390,763,1
15141,9473,92,180,1
15276,9913,273,534,1
11067,11068,57,53,295
15015,6638,339,662,1
8785,10806,104,50,437
