u,v,w1,w2,w3
13618,13672,47,23,490
8852,14967,83,162,1
15284,11164,139,272,1
8883,15099,147,287,1
15144,1772,322,630,1
4879,15009,927,1812,1
13899,14625,58,36,104
6651,15156,339,664,1
3574,9668,30,27,170
483,15167,280,546,1
9992,9993,129,113,47
819,15253,628,1227,1
15093,268,381,744,1
8813,11603,29,26,125
1460,14958,425,830,1
1511,15019,144,281,1
13347,15163,215,421,1
11155,15150,165,323,1
207,15201,375,734,1
15221,3294,323,632,1
15095,13938,141,276,1
14954,4761,418,816,1
12797,12798,21,19,140
11799,15008,547,1069,1
6420,6422,62,56,176
13139,15231,408,797,1
5886,15006,491,960,1
13154,15100,162,317,1
15283,12098,215,420,1
14770,14948,185,362,1
15283,10918,223,437,1
3772,3774,120,76,239
12048,11998,217,96,95
11793,14966,271,530,1
2134,2613,5,3,433
626,15081,190,371,1
5740,14989,417,815,1
3735,3736,10,9,2
296,15284,89,174,1
1257,15004,321,627,1
13269,15096,303,592,1
4750,4753,36,32,53
1373,15275,354,691,1
11169,15275,328,642,1
15099,4074,339,663,1
4973,13729,21,9,199
10643,10645,18,16,11
15278,11939,138,269,1
1772,4129,12,7,1
14989,8983,245,479,1
7277,14257,75,68,206
1235,1239,324,283,41
2447,15143,43,84,1
5511,15309,270,528,1
14994,4529,295,576,1
7773,15078,332,649,1
10656,11780,32,19,35
8370,12381,33,29,33
6237,6238,65,64,547
1022,14997,191,373,1
6421,15261,144,281,1
15283,5422,310,607,1
8587,14963,244,477,1
14606,15125,260,509,1
9782,9783,78,70,119
13566,14217,214,96,184
8825,12905,80,70,1
15015,10383,264,517,1
12061,12062,31,27,1
2834,15123,230,449,1
11822,11823,42,36,1
6643,6646,2,2,45
7970,9787,161,141,48
15110,2285,263,515,1
12985,11036,66,57,3
273,15093,310,606,1
4631,7723,164,144,50
6485,1548,6,6,91
5310,5311,30,26,1
15020,3445,351,686,1
925,15004,214,419,1
15269,2733,408,797,1
9793,15116,589,1150,1
2982,3006,156,141,204
6598,15024,169,331,1
14984,11630,217,424,1
15089,2113,387,756,1
13769,13771,155,68,47
11761,15245,288,564,1
6834,15190,212,414,1
4059,4063,1,1,190
1754,8654,78,48,129
2575,15144,323,631,1
7281,7282,6,5,1
7760,12360,31,27,51
3171,15284,301,588,1
15115,13033,42,83,2
10667,11030,48,48,589
6059,2726,14,12,1
11059,11060,36,42,1147
