u,v,w1,w2,w3
4072,4300,39,34,105
1268,1269,85,74,1
15269,11690,256,500,1
386,5253,66,57,14
13355,13354,134,117,1
7622,15175,236,462,1
15003,1675,39,77,1
3717,1042,83,73,101
3691,3693,32,28,1
15040,8827,124,242,1
15232,4621,228,446,1
11344,9480,35,30,5
6756,6757,41,36,30
5184,472,56,25,54
1991,11734,183,162,120
11050,11051,32,28,6
14098,14099,65,57,103
12804,12803,33,30,287
3827,2645,41,36,112
15035,9694,409,799,1
15218,10879,55,108,3
2684,2685,8,7,6
14991,6584,454,888,1
2633,8866,80,70,57
15215,7244,233,455,1
15184,6829,139,271,1
15046,6746,1082,2115,1
6649,6650,59,43,843
14962,12219,9,18,1
728,2276,166,84,640
12610,13100,80,69,35
3323,7001,21,20,305
8226,8227,32,29,250
2620,2621,15,14,297
15276,10701,203,397,1
9719,9720,50,44,1
7387,7396,169,147,25
15038,753,546,1066,1
4356,4357,3,3,186
4475,4477,154,134,4
915,916,47,31,356
8055,8056,54,50,280
1873,15084,353,690,1
15133,14494,395,773,1
1193,1182,106,95,131
841,15261,332,649,1
7359,7115,54,51,346
15038,5449,268,523,1
3208,5861,14,13,244
3069,9082,20,19,358
15038,6586,450,880,1
6304,6305,4,4,1
12137,12139,54,49,263
1892,1893,82,71,1
491,1086,7,6,178
15013,7093,499,975,1
10311,11396,51,44,46
7556,5909,161,140,4
3249,13747,87,76,1
3475,4970,45,39,1
8215,8216,72,63,91
605,607,242,211,49
6321,6322,10,9,186
14985,11980,182,355,1
15092,2939,34,67,1
15171,5614,241,470,1
13174,7912,30,27,284
1803,11576,69,60,1
55,8013,12,11,24
2602,2604,66,57,53
15007,1166,218,426,1
4962,10410,32,28,1
2664,2665,9,8,233
15247,1574,473,925,1
10749,9250,24,22,256
15278,11481,125,244,1
15238,12785,98,192,1
3943,3941,74,47,259
14292,12935,68,53,1043
14994,4155,102,200,1
6924,6925,6,5,1
2777,15090,377,738,1
9545,11536,37,32,2
6343,6341,141,123,1
1615,1616,47,29,227
12299,12296,24,21,64
14974,10177,315,616,1
15228,2934,243,475,1
7631,5483,56,49,1
3490,8648,31,19,134
14973,6107,363,709,1
9735,11081,44,38,1
14991,5557,280,547,1
15167,14302,60,117,1
432,425,84,73,6
15096,4096,313,612,1
10985,7165,37,33,55
6362,6364,74,45,47
684,687,117,105,171
15231,8394,286,559,1
