u,v,w1,w2,w3
6120,6122,93,63,512
15282,14834,254,497,1
15047,6592,317,619,1
5158,13992,40,25,170
15010,6708,111,216,1
3202,10729,6,7,972
9869,9868,161,143,148
14243,14923,32,28,7
15145,10338,194,380,1
6803,15058,278,544,1
1905,1907,7,6,1
14964,9589,72,140,1
3038,3040,15,10,421
15224,12591,253,495,1
15052,13344,338,661,1
3617,8080,61,53,49
15011,1081,473,926,1
9684,9683,134,96,747
15182,10439,12,24,1
12337,12352,80,70,22
15020,6937,129,252,1
15195,11209,345,674,1
4588,4585,7,6,25
15110,10106,96,188,1
11567,11569,31,27,91
3082,3083,62,54,14
5264,5265,115,105,209
15293,1487,554,1083,1
15261,858,334,653,1
8831,8833,25,22,187
2200,2199,19,18,386
6504,6509,2,2,189
15128,7819,129,252,1
1528,1529,86,74,6
14280,14281,21,18,1
15081,7045,518,1012,1
3952,3958,7,6,192
3657,3659,20,17,1
29,30,53,46,1
15221,3295,231,452,1
8528,9176,39,35,122
7585,7586,26,23,1
103,104,19,16,1
2684,2686,81,71,11
3198,3201,50,44,46
7662,13641,57,51,180
1931,1969,79,68,6
8601,8602,25,22,236
1678,1679,105,69,370
15064,10128,323,631,1
15284,10764,263,514,1
14947,3711,348,681,1
353,355,115,100,1
11892,11886,35,31,33
4162,4164,6,3,74
4067,14295,10,6,65
4959,11311,88,77,17
6624,15235,148,289,1
14984,1273,341,667,1
4183,4184,172,149,4
1246,1247,78,69,109
7418,7419,3,3,1
39,15056,358,699,1
14991,5392,294,575,1
4540,10108,34,35,666
1235,1239,324,283,41
2641,2640,6,5,1
15220,2916,295,576,1
15134,1690,183,357,1
7151,7158,2,1,1
1131,14969,921,1801,1
13182,13181,58,26,94
13765,13767,724,318,69
15145,8957,175,343,1
14946,7133,1008,1970,1
11368,5363,241,150,168
1266,1268,31,27,1
7476,11769,135,59,21
3395,3401,19,14,772
15266,11590,199,390,1
210,2472,13,6,3
2739,2740,28,12,21
7883,7884,35,33,326
11279,11280,79,69,1
755,756,8,5,400
14965,3086,200,391,1
199,204,26,23,12
3644,3646,86,74,1
15293,1585,449,877,1
5069,12850,87,53,107
8286,8289,87,76,29
7907,13516,53,46,8
2539,2540,4,4,235
3770,14470,118,102,1
1692,1693,28,24,1
3072,3077,4,4,68
2274,4518,9,7,3
1744,15100,336,657,1
11014,11021,61,53,1
15265,12069,197,384,1
