u,v,w1,w2,w3
2888,15148,183,358,1
13964,15169,176,344,1
7211,14964,190,371,1
888,15287,311,608,1
951,952,7,4,133
626,15081,190,371,1
10603,15126,322,630,1
14205,14995,236,462,1
15195,8850,159,310,1
5713,14013,40,30,853
10277,14974,362,708,1
897,901,39,24,166
10854,14995,159,311,1
5001,15196,125,244,1
5034,15024,192,376,1
13781,14999,321,627,1
14964,4013,434,848,1
13391,13392,31,27,11
1883,1884,5,4,1
11767,15266,350,684,1
7484,7485,36,22,84
6895,15048,155,303,1
7150,7151,39,34,1
8498,15159,243,475,1
48,49,58,55,364
6384,15143,328,642,1
4734,15128,299,585,1
9809,15048,364,711,1
12190,15226,77,151,1
4062,5577,5,4,1
3615,10765,227,197,1
6211,15229,312,610,1
10827,15237,240,469,1
880,15287,319,624,1
8713,9780,80,70,33
4132,15123,380,743,1
2832,4132,31,21,524
13742,14995,690,1350,1
9330,15229,351,687,1
8825,15042,310,607,1
3155,15279,223,436,1
13328,13359,92,85,256
7995,10877,34,31,225
13191,15212,44,85,1
15260,3109,360,704,1
10299,14966,308,601,1
9131,15054,292,572,1
7178,15270,255,499,1
5385,5388,135,117,1
13755,15041,446,872,1
7845,15313,295,577,1
15018,6851,545,1065,1
8734,15085,347,678,1
5457,15038,292,571,1
2881,14261,32,28,54
4907,11831,40,35,78
6737,14970,818,1598,1
1569,1570,32,28,1
6482,15038,1098,2146,1
156,3701,80,76,408
5712,6548,3,2,757
12929,15001,343,670,1
2896,15219,387,756,1
1103,15046,1126,2200,1
15078,7770,330,646,1
985,14961,303,592,1
13701,15234,186,364,1
15289,982,411,804,1
11557,15255,289,565,1
10771,15150,140,274,1
15249,3865,268,525,1
7323,14946,922,1803,1
8872,15254,242,473,1
1472,1480,59,53,197
9852,15150,355,694,1
4841,13799,208,118,1084
12855,15282,87,170,2
8285,15210,135,264,1
11547,15267,182,355,1
13355,14324,77,67,1
15062,3982,354,692,1
9758,15073,332,648,1
12560,12561,17,15,94
15089,3063,304,595,1
6726,7634,464,286,1409
7198,15025,272,532,1
8646,10169,32,28,67
1757,14969,394,770,1
6330,15038,279,546,1
13067,12364,116,102,73
8916,15103,216,422,1
12162,12639,42,36,1
9708,15161,215,421,1
11241,15254,306,598,1
11180,15049,360,705,1
8304,15227,128,249,1
14474,14453,70,65,318
12196,15226,75,147,1
12736,15103,115,225,1
6462,14512,5,4,1
