u,v,w1,w2,w3
3239,3238,67,66,544
15031,6301,284,556,1
3749,5741,7,4,354
13876,2018,81,49,86
11582,6526,4,4,1
598,13605,367,194,815
15025,7198,272,532,1
15209,5220,103,201,1
8565,8562,80,70,7
4674,4682,21,18,1
12709,12710,95,83,1
5790,5783,19,12,218
15119,4947,109,212,1
1734,8998,91,92,654
15007,7981,379,741,1
15247,11330,420,821,1
8972,8974,44,38,2
15038,766,412,804,1
12797,12798,21,19,140
15136,2173,80,156,1
11744,911,92,56,1
1494,1489,45,41,167
6245,6239,478,208,1
4211,13736,162,141,1
6319,6320,4,3,237
9504,9505,54,53,556
6329,6333,4,3,1
14959,7623,339,663,1
7436,10126,74,64,1
6851,5959,23,23,540
2552,13997,78,67,1
1689,10182,61,41,468
15290,1205,345,674,1
15043,8408,12,24,2
15230,9892,160,314,1
11054,1370,33,30,262
1347,1354,149,164,960
14984,1327,471,920,1
299,1434,94,83,92
2136,3433,91,61,498
15093,264,365,713,1
10534,10533,65,57,17
13803,13804,170,75,96
15290,2742,323,631,1
14946,6240,1088,2126,1
1117,1163,107,95,102
15214,12675,281,550,1
15254,12554,76,149,1
7354,7355,257,237,292
10602,12902,44,38,8
14306,14308,35,31,12
14147,15046,1012,1979,1
15144,1772,322,630,1
15146,8255,127,249,1
1592,1593,53,37,699
15147,7081,366,716,1
3011,13287,23,20,2
4227,4230,8,7,1
200,14564,196,173,97
13523,13522,437,190,1
14976,7506,273,534,1
15023,7558,486,949,1
3903,3905,102,89,1
4135,4136,8,5,472
15267,2255,368,720,1
10973,10976,41,36,100
15257,10210,337,659,1
12323,12324,17,15,275
15270,7800,449,877,1
5543,5546,4,3,1
14976,7504,283,553,1
15075,13451,156,304,1
2615,15021,433,846,1
13562,4977,26,13,587
15071,6627,379,741,1
15203,5120,298,583,1
15059,200,183,358,1
1245,1257,152,134,91
6192,6196,10,9,1
1704,2501,8,7,95
8083,8535,38,33,16
6262,6242,209,91,1
13834,6915,47,41,6
15055,6525,406,793,1
15206,14897,185,362,1
4219,13737,278,121,1
8410,8411,32,30,265
5497,5498,4,3,1
927,930,77,67,1
8798,8799,32,29,162
15283,5547,127,248,1
15281,2204,310,607,1
700,13653,6,6,1
15032,6170,292,570,1
15222,547,335,655,1
11357,11355,31,27,1
4705,4702,7,7,659
12547,12889,18,16,137
7810,15072,222,433,1
1803,1806,156,137,70
