u,v,w1,w2,w3
4489,15164,141,276,1
6897,15048,662,1295,1
277,15093,418,818,1
5908,15007,403,788,1
10764,15284,263,514,1
7296,15032,421,822,1
13518,15133,386,754,1
11464,12500,20,18,38
15118,7588,139,271,1
8434,15251,89,174,1
11878,15038,93,182,1
7192,7235,28,24,1
2022,7828,37,24,412
12194,14561,21,20,496
1412,15277,433,846,1
6367,15015,532,1040,1
9210,12289,43,37,30
12083,15001,63,123,1
3336,3337,7,7,708
7049,15080,447,874,1
2181,15224,301,589,1
8108,14959,250,490,1
13817,15162,326,637,1
8342,15224,225,439,1
2354,2357,77,68,86
5041,15155,253,494,1
6288,6289,33,33,562
11643,14963,507,991,1
15265,10796,328,642,1
10385,10909,25,22,25
8589,15030,148,290,1
2132,15030,230,449,1
3458,15023,220,430,1
8435,15251,130,254,1
12971,15052,259,506,1
15274,4045,344,673,1
9522,9524,32,28,12
12802,15262,119,233,1
7401,14991,217,424,1
1630,1631,85,51,1
3643,14985,261,511,1
2733,15269,408,797,1
15026,10102,322,629,1
1062,15046,844,1650,1
10372,15267,96,187,1
496,15011,852,1666,1
10877,14954,45,87,1
3164,3168,43,38,104
1624,14999,389,761,1
15304,8649,289,565,1
13958,15145,86,169,1
11972,14955,580,1134,1
6133,15305,242,472,1
11785,11786,86,75,13
12798,15262,136,265,1
5898,15149,101,198,1
13937,15095,94,183,1
5775,14982,283,554,1
14600,14622,28,17,1
11465,15250,254,497,1
258,15093,422,825,1
865,15267,342,669,1
4973,4976,10,8,1
6147,15009,957,1871,1
3666,14991,78,152,1
5130,5131,52,50,442
8665,8666,79,69,79
3558,14976,161,314,1
7432,7433,21,19,151
10355,15269,20,39,1
10698,14380,23,22,281
10650,15260,340,664,1
12127,14988,168,329,1
4026,15158,189,369,1
5889,5891,44,41,253
10597,15255,255,498,1
11009,11008,40,35,41
12813,15097,193,378,1
13580,13579,178,77,9
13514,15171,36,71,1
2608,3285,29,27,224
4035,15101,308,602,1
8702,11358,80,70,80
937,15045,258,503,1
2171,5574,10,6,1
13574,13579,735,361,532
4168,1309,82,73,125
11748,15230,184,359,4
12165,13224,98,85,4
5821,5822,26,16,123
8464,15229,145,284,1
1344,14976,254,497,1
1301,15007,366,716,1
12499,15249,103,201,1
3089,15194,355,695,1
10607,15139,151,294,1
5800,14996,295,577,1
6095,6096,32,20,158
12400,12401,60,54,193
7741,14952,6,12,1
