u,v,w1,w2,w3
15111,3679,792,1548,1
955,5783,7,4,13
12118,15135,193,377,1
14189,14694,40,39,531
12853,15284,167,327,1
5206,8250,82,71,10
12129,12123,176,153,7
10188,12118,6,6,90
2442,2444,67,59,104
12621,14958,311,609,1
5998,15040,396,774,1
12969,3739,69,44,300
3967,14955,531,1038,1
15200,12540,358,701,1
14095,15148,201,394,1
316,317,6,5,84
10427,15102,180,351,1
15181,13163,263,514,1
3216,3219,3,1,21
11255,15288,281,549,1
9996,9997,81,71,48
4200,15027,664,1298,1
15018,2235,456,891,1
10618,10617,40,35,112
4833,4834,29,25,68
11430,15182,191,374,1
6047,13716,22,12,996
14394,14395,148,134,185
6648,15214,37,72,1
14976,9934,425,832,1
11005,11006,41,36,128
697,15124,288,564,1
6175,6177,32,28,15
15039,13749,914,1787,1
1347,1354,149,164,960
22,15024,314,613,1
9980,9981,6,5,1
12761,15195,3,6,17
13554,15141,207,405,1
11448,15241,357,698,1
12932,12933,81,71,101
15284,10912,195,381,1
2795,15231,433,846,1
4163,15007,492,961,1
313,12906,38,33,9
5728,15117,397,776,1
11592,15266,155,304,1
1020,1023,81,56,582
3008,15261,256,500,1
9371,15002,151,295,1
5738,5747,73,47,325
13865,15136,467,913,1
7044,15086,488,955,1
9429,9430,57,36,233
5267,5277,72,65,209
7785,7787,3,3,1
14964,7232,143,280,1
14283,15167,282,551,1
9168,15145,246,481,1
6137,15041,254,497,1
10258,15227,258,504,1
3905,4213,8,7,1
1274,14984,397,776,1
15015,10383,264,517,1
15088,12783,427,835,1
692,2169,177,77,40
15261,8030,328,642,1
14590,15126,406,795,1
2172,15136,99,194,1
5644,5653,8,7,44
12110,14982,286,558,1
9859,15152,225,439,1
14664,14669,44,27,169
4136,5803,21,14,472
1142,15048,681,1330,1
2661,15218,174,339,1
7340,7342,41,37,215
7290,15032,420,821,1
1026,1027,12,7,1
7425,15111,705,1379,1
2469,15166,246,480,1
5822,6001,22,13,1
1254,14962,356,697,1
9229,14997,111,217,1
6236,15093,129,253,1
668,672,51,44,1
9786,9787,79,71,196
6294,6301,7,6,1
5910,5911,199,86,18
4426,15103,330,644,1
15296,8899,70,137,1
13336,14983,411,803,1
11334,14964,132,257,1
5651,15060,11,21,1
15121,12871,158,309,1
4302,15165,373,729,1
1480,15271,73,142,1
8478,8479,39,34,61
15251,8438,154,302,1
15092,6908,436,852,1
