u,v,w1,w2,w3
3586,15273,384,751,1
13615,15124,142,278,1
13658,15124,290,567,1
15264,3972,326,638,1
3291,15156,299,585,1
1106,1105,4,3,1
164,166,114,52,286
15011,1650,385,752,1
1331,1332,162,162,609
14965,7250,48,95,1
13100,14995,123,241,1
1249,4328,251,219,30
5827,6000,31,19,162
5117,15226,150,293,1
13982,13983,52,35,492
4137,14996,346,676,1
15073,9297,368,720,1
14991,632,1052,2056,1
14292,12935,68,53,1043
14994,4155,102,200,1
15013,5973,233,456,1
7671,15089,329,644,1
13925,15125,180,353,1
15011,1086,364,711,1
6063,14996,275,537,1
15003,1672,52,101,1
9149,14955,237,462,1
3826,3827,95,91,467
2200,2199,19,18,386
6001,15287,371,725,1
13547,14960,495,968,1
8085,15131,333,650,1
2874,2876,62,54,26
8930,8931,46,40,1
11189,15254,216,423,1
2322,13602,274,119,1
11896,14984,383,748,1
5291,15026,222,433,1
6846,15126,360,704,1
3679,6395,5,4,1
12024,15048,648,1266,1
4373,4377,14,12,17
6552,14952,618,1208,1
15251,4206,46,90,1
292,15092,315,617,1
15039,13735,491,960,1
3180,15284,271,529,1
11803,11804,40,34,27
455,14970,191,374,1
15221,7455,147,287,1
8523,15123,164,320,1
5788,5795,23,15,215
3123,15271,394,769,1
7069,15147,392,766,1
11725,14954,356,697,1
842,15253,411,804,1
2615,2618,54,49,201
9787,15115,312,611,1
4544,8716,40,35,1
1611,15004,160,313,1
8319,15233,208,407,1
2506,13789,51,44,9
14876,15139,183,358,1
561,5926,20,17,1
2327,15088,605,1183,1
3660,3664,16,14,1
13130,15202,125,244,1
8565,8562,80,70,7
15075,2012,254,497,1
5783,15294,205,401,1
14986,5960,249,487,1
15136,585,454,888,1
7001,15181,355,694,1
14280,14281,21,18,1
8054,10140,80,70,5
1461,14958,349,683,1
2911,15220,223,436,1
11694,15269,287,560,1
5282,15014,729,1425,1
2815,4969,40,34,7
14032,14952,162,317,1
4044,10079,19,17,41
1543,14998,304,593,1
5959,15030,527,1030,1
7987,12753,40,35,11
9481,15288,30,59,1
3241,3243,30,26,1
14287,14290,4,2,217
15267,10187,4,8,1
4155,4156,6,5,1
13619,14100,153,78,675
15209,9872,397,776,1
12302,12304,52,45,45
11749,15289,351,685,1
2118,15089,450,880,1
9620,14204,82,54,407
5528,15138,224,438,1
2698,15289,308,603,1
10682,15265,252,492,1
1000,979,22,20,292
