u,v,w1,w2,w3
15003,8416,115,225,1
8467,8468,29,27,350
11596,11595,44,38,1
589,590,136,118,8
1165,5376,75,65,61
15290,2747,322,630,1
11491,11492,23,20,44
14253,14254,15,13,1
2218,2216,106,97,257
14963,6184,532,1040,1
9020,9018,57,49,1
9190,13008,22,19,41
15011,6545,532,1040,1
2263,2267,6,3,18
302,7671,38,33,1
14995,4752,277,541,1
2663,10881,61,57,383
1702,1704,73,65,95
5599,5618,40,34,1
4182,4183,53,46,1
486,485,133,116,1
4074,4083,36,24,473
15048,12931,705,1378,1
15070,8366,383,749,1
3964,3959,29,26,176
15141,9349,173,338,1
15152,9862,297,581,1
2112,2113,138,120,1
2076,12687,163,102,177
14898,14897,30,26,18
15079,12432,89,174,1
6272,6576,59,38,275
7306,13974,57,40,639
12824,5079,43,41,470
15181,13528,328,641,1
7932,13175,32,30,284
970,972,55,48,39
14691,15197,352,689,1
15007,4985,468,914,1
14991,3665,75,148,4
7745,7747,60,37,113
13153,13755,361,320,111
15123,2831,207,406,1
15040,6742,471,920,1
7194,7193,15,13,1
1757,13809,739,321,11
10692,47,19,16,39
2157,11180,69,42,95
2109,2111,43,38,1
1702,1732,77,51,409
2466,2468,91,55,82
13207,13986,46,30,402
15062,3831,304,595,1
15027,13231,65,128,15
9835,9837,44,38,43
15023,6245,762,1490,1
3920,8065,60,54,135
2162,2163,88,54,163
2300,5068,81,72,123
2365,4822,3,1,351
11035,12851,126,126,589
15118,7588,139,271,1
15190,9241,190,371,1
2891,2892,84,74,112
4885,14991,756,1479,1
15208,2464,298,583,1
15052,4273,249,486,1
3512,15257,409,799,1
539,13702,236,165,1941
2742,2743,25,22,56
10311,4507,30,26,33
11340,11338,32,28,69
4031,9819,59,51,1
7734,7737,33,31,308
3290,11944,18,16,87
1278,1274,69,60,16
14519,14520,12,7,1
15254,3213,380,742,1
8130,6868,53,34,244
14999,1623,445,871,1
15136,582,516,1008,1
1323,4875,66,57,1
8698,8702,39,34,19
7888,15231,228,446,1
9737,9736,45,50,981
15048,7524,351,686,1
11113,11112,52,45,27
15233,5415,96,187,1
11126,11128,41,36,1
6887,7311,29,26,172
15004,1607,203,396,1
15024,13637,216,422,1
15175,9755,129,251,1
11016,14668,17,15,1
11177,12834,31,28,172
7992,7991,207,90,1
6677,6676,16,14,1
5124,15295,175,343,1
2761,2771,1,1,139
15038,4464,561,1097,1
