u,v,w1,w2,w3
14963,6190,521,1019,1
1888,15079,342,668,1
10352,11411,10,9,259
15059,178,367,717,1
15260,3109,360,704,1
8510,7712,62,59,433
4428,3094,39,34,1
15141,6036,315,616,1
14986,3794,317,619,1
3182,6344,3,3,1
4367,4368,5,5,133
11462,8771,81,50,174
144,140,39,34,147
15110,11594,283,553,1
3551,15117,360,703,1
15258,13304,293,573,1
15042,9428,315,615,1
5252,740,6,6,1
10598,10599,483,291,1317
15088,1798,563,1100,1
15020,3781,388,759,1
2291,2290,39,34,5
4179,4177,64,55,1
7359,5910,44,39,79
14987,1280,243,474,1
9162,9164,59,53,201
15296,5054,284,555,1
10175,10176,67,62,319
15170,11291,209,408,1
11664,5611,67,59,1
157,15059,129,252,5
8087,8089,34,30,80
2164,2165,20,13,163
15199,8282,66,129,1
15117,9050,140,273,1
3656,5471,73,63,18
6154,6156,51,45,14
15282,2072,324,634,1
5494,5505,65,57,20
15033,6839,389,761,1
10021,6828,82,78,441
15143,5692,3,7,1
15260,12735,344,673,1
8139,8140,31,27,87
1102,5587,3,3,1
243,15232,289,564,1
15249,11128,219,429,1
15270,11771,72,140,1
15038,770,481,939,1
15115,13033,42,83,2
15150,13023,337,659,1
2792,2794,11,10,1
15268,911,269,526,1
15226,2905,310,606,1
6287,6288,34,33,487
3235,3236,167,155,324
15271,1473,218,426,1
15018,2457,476,931,1
7962,8481,67,60,156
9289,9292,33,29,2
2791,6227,5,5,294
7673,9593,98,86,83
911,3499,84,54,293
15039,6308,832,1627,1
11130,11131,16,15,299
14987,570,355,693,1
15047,687,440,861,1
12390,10031,30,27,183
6135,6136,20,13,192
15071,12531,176,345,1
15146,8254,102,199,1
5669,5670,62,66,824
12789,11056,20,18,59
14615,14610,12,7,42
4054,4055,21,19,209
14110,13693,198,93,341
6410,6412,1,1,80
13603,4193,251,109,1
15027,1773,335,655,1
10663,13506,315,182,1160
7002,7005,5,4,1
5009,5011,31,29,384
15237,13375,135,264,1
1060,15046,927,1812,1
928,8429,202,190,362
15269,10334,238,466,1
4833,4834,29,25,68
4013,4017,37,33,8
15159,8488,156,304,1
15084,1883,283,553,1
14030,14029,28,17,1
415,421,77,67,1
15265,10795,314,613,1
2319,2320,27,24,225
9842,5728,82,73,121
15038,758,316,617,1
11277,11275,42,38,157
15126,5578,322,630,1
15230,3960,319,624,1
618,619,52,45,1
