u,v,w1,w2,w3
12316,12317,14,13,75
15083,10082,281,548,1
5900,5906,48,42,53
8151,8149,65,56,18
15215,13543,21,40,4
10920,10922,36,33,213
660,662,118,72,87
12472,10871,16,14,1
14969,1132,919,1796,1
5495,5497,129,112,1
15144,6203,147,287,1
2122,2124,26,26,716
15046,1073,767,1499,1
7155,7154,68,59,1
8659,8658,40,24,137
7454,12650,20,18,123
3249,3250,4,3,1
15124,8564,170,333,1
15023,7600,673,1316,1
7097,7095,43,39,231
7688,7686,93,81,1
5360,5361,19,16,1
4765,4766,14,9,43
1749,14040,62,74,1262
14215,13567,70,34,553
14989,4940,376,736,1
370,15011,531,1037,1
7045,7046,28,12,1
15268,6676,259,507,1
14982,1396,240,469,1
15078,7769,97,189,1
14452,14454,21,18,27
6103,8197,40,35,57
15190,8832,9,18,1
10022,10024,58,53,181
15059,4285,282,552,1
13655,5259,24,20,13
13284,13365,56,63,1101
186,9872,52,47,186
3942,15246,377,737,1
6615,6613,5,5,1
15129,6275,232,454,1
398,1546,65,58,107
15098,6954,84,164,1
12442,9120,39,34,7
14947,28,628,1227,1
15039,4232,510,997,1
5338,5340,45,39,11
10915,10916,30,27,141
9119,11777,88,77,4
15261,8030,328,642,1
15238,3361,273,533,1
15136,1723,328,641,1
15040,5995,413,807,1
12304,12302,52,45,45
15270,8778,143,280,1
9158,11012,162,143,70
15215,7244,233,455,1
15268,3504,394,769,1
14996,1012,278,544,1
6823,5947,23,15,204
96,15028,221,433,1
8058,14292,52,45,1
14950,9443,291,570,1
8625,15155,212,415,1
13538,13537,35,17,450
15020,3432,487,952,1
15061,5335,116,227,1
12080,13280,95,83,1
14125,12950,43,38,100
15125,4100,305,597,1
5889,5891,44,41,253
7630,12167,30,26,1
15283,12341,134,261,1
342,15283,197,385,1
2363,2365,12,5,54
14982,1401,173,339,1
15194,3089,355,695,1
8033,8673,33,29,70
6948,13504,4,3,268
4122,4121,58,25,30
12574,12581,262,137,772
15183,11913,292,571,1
189,193,9,4,284
15051,10274,329,642,1
15128,4730,287,560,1
4066,4068,3,2,73
15241,11448,357,698,1
15131,9189,337,660,1
15271,1476,286,559,1
6877,6879,27,24,3
15287,880,319,624,1
1010,1025,48,33,582
1422,1435,159,141,117
4690,4686,38,35,246
15033,2631,332,650,1
1467,1468,37,33,197
15289,3887,398,778,1
15233,4615,215,419,1
7805,7807,57,50,36
