u,v,w1,w2,w3
15046,1124,406,794,1
12077,13771,181,79,30
8335,8336,100,88,83
15133,13420,398,778,1
7531,7532,168,146,1
14954,5864,458,896,1
5261,5259,4,4,13
6575,9100,120,91,958
11442,14235,35,22,201
15080,1997,433,847,1
6498,6499,43,38,8
14974,8660,268,524,1
12560,9431,115,103,154
15256,3073,304,594,1
5971,5970,3,3,1
2055,2054,1,1,389
6443,6446,26,23,1
15266,11711,236,461,1
1812,1813,31,27,1
15216,4691,305,596,1
15078,7770,330,646,1
14532,9303,23,20,1
15077,1987,152,297,1
3493,7633,3,2,102
5690,7111,259,112,1
14959,8104,207,404,1
15241,8350,272,531,1
4939,4938,32,20,276
8238,8239,4,3,274
15018,69,542,1060,1
4135,5802,20,14,472
877,875,13,8,173
13677,4082,119,53,151
1299,1294,6,6,726
11920,12097,37,35,367
14574,14573,24,21,92
15038,2273,224,438,1
4310,5928,37,34,289
15238,13462,107,210,1
14995,8676,171,334,1
6402,6409,3,3,205
5722,5720,51,33,317
7283,7288,28,24,28
4751,4596,24,11,276
14959,8775,150,292,1
5723,5724,40,36,212
15141,9191,232,453,1
4431,4430,27,16,2
15021,14463,194,378,1
10344,10346,44,38,1
12886,13630,35,16,263
9269,9273,56,49,32
13739,13738,204,91,140
15255,10944,319,624,1
14962,12435,386,754,1
703,705,3,1,276
2951,2952,12,12,519
10156,13182,44,19,1
15141,9473,92,180,1
5644,5653,8,7,44
9647,9646,42,36,7
7244,4704,7,6,2
7175,7183,4,4,1
13274,13275,79,72,209
8605,8606,24,22,259
15280,13309,31,61,5
15145,14506,76,150,9
10101,8985,364,328,181
13560,13562,228,114,604
5256,6614,76,66,1
15224,7570,171,335,1
685,684,5,5,358
15195,6762,330,645,1
2068,3126,7,5,543
7052,7048,25,11,1
15021,6945,107,210,1
14954,9665,95,186,1
5217,6630,28,33,1195
1606,1263,7,6,7
8496,8493,22,20,199
12618,13044,57,49,1
6854,15137,299,585,1
11077,11078,30,27,131
876,2257,40,24,107
844,2999,7,4,181
15038,766,412,804,1
11144,11145,81,73,172
15084,9023,281,549,1
520,13349,7,7,424
8966,8967,46,40,1
3334,3336,7,7,68
7103,10364,40,35,15
14430,2636,35,31,1
8093,2427,33,73,4163
15242,11439,316,618,1
10112,10113,60,55,222
15249,11125,269,525,1
15200,8100,138,270,1
171,15151,342,668,1
15100,4546,316,618,1
