u,v,w1,w2,w3
15125,6042,423,827,1
15086,7064,284,555,1
3939,8398,48,42,33
222,225,59,52,105
1940,1936,69,63,271
5921,10719,27,17,200
8003,12138,80,70,1
2794,6226,37,32,1
15088,1793,423,826,1
1480,5862,7,6,55
9916,8074,74,66,112
15037,3695,400,781,1
15185,226,301,588,1
5191,5384,256,226,100
2186,1393,49,30,123
15192,12345,281,549,1
15191,14921,163,318,1
10490,10348,39,34,42
15177,5067,247,482,1
964,970,35,24,545
3410,8643,77,67,1
15011,1086,364,711,1
11314,1577,173,114,408
15046,5501,799,1562,1
14353,14407,51,46,185
2192,15263,400,782,1
15230,13500,282,551,1
14899,14900,64,56,6
4208,9962,24,21,1
190,192,11,5,1
4611,1632,61,37,1
8707,8708,31,27,10
13481,13480,196,85,10
499,501,295,256,1
8437,9463,52,45,32
15190,7669,268,523,1
15097,5116,338,660,1
5180,5382,129,122,377
15150,10769,116,227,1
565,6621,115,120,781
15197,11427,257,502,1
15084,9027,213,416,1
13520,14496,9,4,1
15232,12579,137,267,1
15077,1898,198,388,1
14971,403,190,371,1
12791,11859,34,30,103
7557,7556,160,139,4
15060,12173,353,690,1
1393,5774,72,44,125
10237,10238,5,5,105
14977,1269,268,523,1
7325,7324,6,5,1
6466,6468,80,52,316
12706,12391,33,29,46
4927,6286,34,32,359
285,286,40,35,78
1696,1697,48,32,409
2001,2004,62,54,1
825,831,28,18,288
14983,7612,830,1623,1
7974,11497,54,33,56
1358,10443,62,55,163
538,3367,31,20,329
15210,14652,364,712,1
1388,13068,36,31,23
4146,2950,9,8,1
13356,13129,7,6,332
15052,4298,86,168,1
6450,6452,24,21,1
14734,6653,14,12,1
247,2137,198,98,548
1590,1589,58,41,699
15033,10121,430,840,1
12408,12463,34,30,113
12542,3497,45,39,62
295,297,48,42,16
15230,7881,116,227,1
7477,7472,42,36,7
15038,13121,107,209,1
15252,9659,117,229,1
14177,14176,42,37,8
14989,4587,325,635,1
1736,1738,34,29,8
571,13770,210,94,169
4528,4529,109,95,36
5774,5776,33,20,125
15286,12875,173,338,1
14957,8444,75,146,1
12989,12991,100,61,123
15164,4862,116,227,1
4754,4755,15,13,1
13069,9683,165,144,2
587,2160,68,42,163
11404,11406,20,18,1
15013,8024,42,83,1
4124,4125,45,33,779
5764,14558,101,64,251
6555,7870,80,71,92
12080,13280,95,83,1
