u,v,w1,w2,w3
2638,15048,198,386,1
6231,15093,446,872,1
10452,14984,479,937,1
14490,15046,774,1514,1
15174,9402,155,303,1
6617,15011,170,332,1
11142,15169,321,628,1
3694,15037,402,786,1
12951,15052,266,521,1
13563,13564,141,70,551
7797,10935,33,29,99
7080,7081,335,153,244
15046,7518,905,1769,1
5370,15110,231,452,1
3594,3596,18,8,31
3083,15177,330,646,1
7489,11769,454,211,317
15116,5036,63,123,8
7012,5815,4,3,431
4202,15095,81,159,1
4448,15026,266,520,1
5463,15062,201,393,1
12547,12889,18,16,137
12271,15167,158,309,1
1786,4801,6,6,66
14842,15177,120,235,1
5910,15116,419,818,1
10303,10304,59,51,1
12577,11283,44,39,44
5461,15038,253,494,1
1689,15134,181,353,1
9752,10625,41,36,20
10819,12447,28,25,50
4095,5734,7,4,1
7713,7714,11,14,1269
12865,15171,364,712,1
9877,15226,162,317,1
3238,15092,86,167,1
8511,15216,26,51,1
13582,15008,224,437,1
8210,15000,174,341,1
541,568,120,65,891
724,14955,528,1032,1
11445,15229,396,773,1
6518,6516,97,99,676
6057,6056,5,3,507
9245,14960,333,651,1
7765,15078,147,288,1
44,7952,54,40,851
7824,14954,265,517,1
1647,15011,527,1029,1
15077,1893,193,377,1
4770,15211,90,176,1
15196,8844,24,47,9
9380,15099,308,602,1
11552,15288,101,198,1
13903,15095,87,171,1
2490,15073,222,435,1
8872,10512,30,26,14
15210,7321,271,531,1
1320,1321,16,14,1
15055,6296,399,781,1
3609,3616,7,6,286
7592,13827,115,122,818
11238,15190,262,512,1
5146,6768,53,54,667
2135,15020,421,823,1
9192,9350,40,35,126
12677,15238,258,504,1
3387,15156,323,632,1
636,637,5,5,1
9030,15086,229,449,1
6487,15017,422,824,1
8497,15159,239,467,1
7833,14959,198,388,1
9,14946,771,1507,1
14023,15088,399,779,1
15115,13034,56,110,1
4469,4471,8,7,1
5365,9298,6,6,606
2556,2559,160,140,37
7151,15089,331,648,1
289,7142,162,125,1013
514,15156,332,649,1
7542,15134,189,370,1
3941,15246,361,705,1
9356,9355,40,35,51
6603,15052,335,655,1
7870,15098,247,483,1
14141,14957,358,699,1
15260,10649,322,630,1
10798,10875,34,30,1
15052,14101,312,609,1
8489,15159,159,310,1
11973,14955,489,956,1
13903,13904,47,34,734
9375,15038,625,1222,1
15266,11590,199,390,1
14997,10712,146,286,1
15251,12294,352,687,1
