u,v,w1,w2,w3
15049,2315,268,524,1
5123,5121,20,18,198
15237,10827,240,469,1
14966,6750,153,298,1
6315,6316,14,12,61
15267,11566,248,485,1
12562,12563,40,36,198
15215,12450,255,498,1
15081,1842,336,657,1
6959,6960,259,115,109
13494,13944,18,14,1203
1838,1841,5,4,6
15087,7619,778,1521,1
15054,3848,331,647,1
3926,15196,238,465,1
15120,8970,193,377,1
3286,3290,53,47,74
15038,751,586,1145,1
1760,1761,82,36,7
3899,7169,78,68,1
10457,10456,162,140,1
14978,7336,198,387,1
611,15047,594,1161,1
13889,13888,80,51,278
11342,11341,39,36,262
8228,8229,58,58,566
14957,8443,83,162,1
15260,10650,340,664,1
15053,902,286,558,1
3831,4458,57,53,298
15229,4980,314,614,1
15006,1550,1271,2484,1
11086,11091,35,27,1088
15134,7114,175,343,1
12353,8650,160,140,49
15020,3436,299,585,1
569,570,354,170,444
1144,9809,7,6,14
12096,12095,23,20,24
15264,3972,326,638,1
13982,13983,52,35,492
913,1049,20,12,1
13067,12364,116,102,73
15267,10187,4,8,1
15161,4779,371,725,1
14997,5808,287,560,1
4991,6428,116,101,1
5392,5393,24,21,1
460,461,128,111,1
14876,14874,26,23,1
15023,4897,843,1647,1
15251,12294,352,687,1
15288,2716,286,559,1
15296,14929,103,202,1
3729,3730,35,31,1
15008,4987,152,297,2
10446,4858,63,57,231
384,385,24,21,1
15174,11815,287,562,1
15031,6520,404,790,1
12569,14221,33,15,33
561,5927,23,22,336
14968,8609,520,1016,1
14687,13963,57,36,312
5493,5492,133,116,1
1106,1105,4,3,1
7699,11421,134,121,204
6332,6330,6,5,1
2127,15114,276,539,1
9404,10738,3,2,176
4323,5300,48,42,63
8431,9462,41,37,163
10813,12107,91,79,62
13745,2268,38,17,135
13109,11572,47,68,2078
2783,2785,56,49,6
15061,9377,240,470,1
2129,13437,53,63,1244
13606,13671,61,30,582
15042,12990,381,745,1
14789,6905,6,5,1
2102,15240,198,388,1
7713,7714,11,14,1269
13181,13409,671,292,1
10938,11560,40,35,20
15265,12528,188,367,1
14994,11989,276,539,1
15169,14664,195,381,1
15089,2113,387,756,1
15052,4290,258,504,1
14971,5978,473,924,1
15293,1487,554,1083,1
15186,4359,111,217,7
411,421,29,25,5
5826,9538,30,26,7
15143,10184,404,790,1
3321,3324,80,70,68
2429,15219,340,664,1
15222,5928,321,627,1
8843,8844,32,31,588
