u,v,w1,w2,w3
14979,8158,81,159,1
2075,15265,335,655,1
14253,15048,426,832,1
14979,7878,314,614,1
10107,15110,145,283,1
15145,13960,144,281,1
9302,15098,167,327,1
1140,15048,823,1609,1
10077,10078,15,13,48
5805,5810,7,4,1
4654,15160,367,718,1
14333,15208,86,168,1
9743,15117,65,126,1
6386,7213,4,3,1
4186,4803,67,61,262
13233,15207,202,394,1
7762,4650,20,17,1
4914,4915,91,79,1
7292,3683,38,33,16
4763,4764,13,9,354
14984,1303,306,598,1
6724,14958,177,345,1
2708,15288,371,724,1
2048,2049,61,37,29
103,104,19,16,1
12439,10181,39,36,251
3838,3846,9,8,217
15055,7304,309,605,1
5059,15149,221,432,1
12299,12296,24,21,64
8576,8577,2,2,17
5269,5270,47,41,35
12672,15200,246,481,1
188,207,84,40,440
9535,15286,328,642,1
15208,2471,150,293,1
7327,14946,913,1785,1
15033,10121,430,840,1
7922,7923,60,63,795
4514,15038,236,462,1
5946,5947,21,13,204
828,829,106,107,656
7113,15260,191,373,1
11984,4529,103,91,104
11737,15038,152,298,1
14803,15020,241,470,1
4495,4496,140,122,1
1468,9325,79,71,197
4460,15036,224,437,1
7415,14983,606,1185,1
8447,15110,88,172,1
10846,14959,305,595,1
3308,3310,13,12,268
12034,14984,135,264,1
13004,15250,175,343,1
11519,14961,194,379,1
4822,4827,4,2,810
6094,13706,220,121,982
12883,13237,34,32,389
8140,14998,126,246,1
13195,15295,317,620,1
4962,10410,32,28,1
8614,15015,198,386,1
515,15156,324,634,1
4864,15164,224,438,1
4796,5535,68,29,2
8055,8056,54,50,280
3544,15320,173,339,1
406,14971,130,253,1
15230,2785,276,539,1
4377,15026,172,336,1
280,15093,590,1153,1
12965,15272,149,291,1
15302,12458,606,1185,1
14222,15181,345,675,1
10257,15227,205,400,1
3800,15244,332,649,1
15027,13231,65,128,15
866,867,7,6,93
7012,5815,4,3,431
4059,4057,1,1,117
11068,15064,390,763,1
767,6589,37,32,1
606,8202,170,148,30
1060,15046,927,1812,1
15085,13400,187,366,1
1589,14956,415,812,1
13574,15041,320,626,1
13986,15144,124,243,1
6731,14950,155,303,1
9928,14977,281,549,1
5570,15136,55,108,1
15280,13309,31,61,5
8155,8156,33,28,4
15060,8918,151,295,1
3785,1280,72,78,913
15237,10827,240,469,1
6968,8030,62,55,140
9813,14161,9,6,157
5434,15273,180,353,1
