u,v,w1,w2,w3
3562,7437,32,28,1
4586,13710,86,38,31
1465,6464,80,73,244
14697,14696,3,3,33
15289,982,411,804,1
440,443,102,89,1
897,899,36,31,4
2439,5262,27,24,152
8070,9702,20,17,49
8823,8825,26,22,9
15011,371,178,347,1
15025,7196,288,563,1
1213,1214,45,41,248
15272,12062,203,396,1
1896,1909,112,97,8
15286,3114,164,320,1
15018,3856,375,733,1
4445,4440,42,36,21
9205,9203,55,48,1
5040,5039,166,144,1
15272,9040,296,579,1
10336,10335,46,43,307
4653,10005,5,5,32
10489,10488,3,2,142
1772,4129,12,7,1
14650,14649,68,81,1293
13378,12054,6,5,139
8364,8363,32,32,628
10811,10812,80,70,1
9883,9884,66,58,12
5025,10988,59,52,83
14979,13759,370,724,1
5670,6263,249,109,26
778,776,24,21,1
15049,2319,262,512,1
9924,6337,47,41,31
15249,6901,90,177,1
15284,14722,342,669,1
11966,11967,38,33,29
5595,6268,417,187,155
15071,6753,302,590,1
6775,6776,6,6,1
1175,1178,67,42,206
15249,7841,121,237,1
15064,6494,45,88,1
15098,9300,190,371,1
2170,5569,6,4,123
1839,1838,96,84,4
15156,14009,320,626,1
752,5940,6,4,57
15098,7872,253,495,1
15231,7726,315,615,1
742,5250,81,71,1
6876,6370,83,72,1
940,6800,97,84,32
15086,7039,494,965,1
13064,7489,125,64,671
8684,8046,28,25,75
11923,11925,42,37,1
15141,9473,92,180,1
2678,3106,27,24,1
12351,12857,87,76,1
15156,11670,158,309,1
15080,2000,344,673,1
15289,3891,75,147,1
4788,4790,3,2,1
380,379,82,71,14
5269,5270,47,41,35
15112,14537,292,572,1
11671,11673,40,35,100
1548,1549,48,42,89
4495,4496,140,122,1
15214,6642,47,93,1
2660,2661,6,6,23
9614,15194,360,704,1
15195,8850,159,310,1
15149,2302,96,187,10
6664,6666,40,36,104
13163,13165,39,35,187
6191,6198,3,2,1
2615,2618,54,49,201
11005,11006,41,36,128
2301,5069,129,123,414
1267,1270,32,28,40
1015,1016,4,3,309
6175,6177,32,28,15
1960,15076,485,948,1
15305,6025,498,974,1
560,561,41,39,336
7728,7729,20,18,170
15006,7190,589,1151,1
15022,11076,87,169,1
4687,4689,68,63,315
3212,3215,31,14,31
14990,643,933,1823,1
15251,8438,154,302,1
15206,12600,158,308,1
2809,13183,4,3,1
7089,7490,130,57,2
5971,5969,15,14,258
