u,v,w1,w2,w3
6420,6422,62,56,176
9587,11292,71,64,185
11213,11211,41,37,104
15265,2076,385,753,1
806,15015,362,708,1
15028,6091,353,690,1
12359,11878,40,37,291
14954,6085,384,750,1
15111,8713,206,403,2
7066,5914,174,93,854
15043,8407,40,77,1
15193,12348,206,402,1
7117,7185,91,79,1
7669,12482,21,18,40
4729,15128,295,577,1
15256,9080,224,438,1
6290,6518,55,52,355
15014,778,331,647,1
5898,6785,158,143,212
11379,11380,37,33,190
969,975,49,30,79
15123,4560,326,637,1
15030,7844,311,608,1
14986,4583,400,782,1
10069,10067,5,5,8
15284,12335,229,447,1
11515,11554,38,33,1
5590,8888,35,30,3
15144,2292,323,632,1
15195,13274,162,316,1
7298,15032,365,714,1
14978,13049,373,729,1
14761,14757,32,28,1
15253,5830,422,824,1
4997,4998,29,26,90
11520,11521,30,26,1
12487,10131,54,47,1
15062,5420,113,221,1
15190,8838,332,648,1
6616,6617,64,56,1
14686,14688,16,14,1
15247,1577,474,926,1
4949,4946,78,70,157
14142,10080,27,24,85
2235,2236,7,6,1
3070,3071,5,4,2
15038,5447,215,421,1
2280,15250,439,857,1
15007,11646,258,505,1
2145,2147,44,29,436
11290,4336,73,67,259
15226,2905,310,606,1
8403,8404,34,30,84
15131,9190,350,683,1
14366,7405,76,66,1
15293,13081,538,1052,1
929,15005,200,391,1
15037,14448,307,600,1
15219,12643,123,241,1
15189,10615,304,594,1
15078,6413,243,475,1
2801,2804,80,70,14
12057,12058,120,105,36
7602,14535,35,34,530
2783,2784,114,103,207
15048,14428,372,727,1
15222,2497,332,649,1
5944,5945,27,17,244
11990,11992,45,40,114
15046,1105,713,1394,1
4324,4326,28,24,17
12289,9210,43,37,30
14964,5021,421,823,1
3966,11403,37,33,217
14991,3657,272,531,1
14962,6728,361,705,1
14418,5584,9,4,23
14976,12858,371,725,1
15181,12581,130,254,1
15027,4192,723,1414,1
15167,14283,282,551,1
14207,14143,37,17,109
13906,13904,8,5,38
9715,9710,54,48,133
5445,5463,40,35,24
382,742,164,148,178
6244,6257,459,199,1
624,622,81,50,170
15162,10546,319,623,1
15170,8515,50,98,1
12932,12933,81,71,101
2833,7445,7,5,639
2296,2312,158,137,1
15052,11397,155,304,3
9814,9815,159,96,1
8567,8566,21,18,13
1431,1437,41,38,300
13104,2564,6,5,1
15044,8754,105,206,1
1214,1215,7,6,1
