u,v,w1,w2,w3
7200,12087,96,84,2
12682,12683,43,29,602
8174,10790,31,31,604
15076,7663,91,179,1
12585,14974,178,347,1
5858,9896,37,33,123
3685,3686,51,46,172
698,700,8,7,1
15181,14226,348,680,1
6417,15261,76,148,1
15192,2224,304,595,1
4089,4086,40,27,477
11390,14956,412,805,1
4573,8826,26,16,1
15094,3427,302,590,1
6219,15241,192,376,1
11306,12527,27,23,17
962,964,45,30,545
15117,9049,175,342,1
14630,15125,270,529,1
11582,15056,301,588,1
9816,14969,895,1750,1
232,15318,218,425,1
3189,3190,70,66,377
15169,14666,199,389,1
725,726,4,4,45
1078,15046,903,1765,1
15261,8041,209,408,1
15144,13207,170,333,1
11628,11629,42,36,1
3643,7761,24,21,1
703,13658,3,1,396
5883,14954,448,875,1
12359,11878,40,37,291
6077,6083,4,4,161
413,14971,673,1316,1
2056,2054,39,35,163
7973,7974,7,6,1
2990,2987,160,148,281
7218,14964,167,326,1
3894,15134,309,603,1
3300,15214,304,594,1
5605,5607,24,22,256
11143,14657,40,35,1
981,3887,4,2,79
12992,14992,208,406,1
15119,5128,173,338,1
15023,6245,762,1490,1
4353,4354,11,5,30
4179,14987,185,363,1
15042,6821,195,380,1
9691,9696,92,84,215
1774,15027,313,612,1
15241,11448,357,698,1
8832,9642,20,18,20
2144,6552,38,25,436
2882,14097,80,71,90
5580,15046,1149,2245,1
7309,15065,411,803,1
15112,7343,189,370,1
3660,3661,78,67,1
9968,15104,31,60,1
12733,12734,126,110,1
12226,15041,250,489,1
7937,12181,53,47,115
14224,14225,9,8,1
5557,5173,162,146,189
13995,14001,81,52,307
4615,4617,19,17,16
3519,15216,321,628,1
2694,2696,20,18,1
8058,14288,52,34,320
5071,7084,42,36,6
11096,11095,49,43,33
15151,13489,371,724,1
15083,7456,390,763,1
15029,8728,367,717,1
3321,3324,80,70,68
14616,14618,34,20,14
15081,1842,336,657,1
4304,472,18,8,79
4744,8014,81,72,129
1419,1433,141,125,117
2503,13789,9,4,52
8181,8182,81,70,1
13539,15124,241,472,1
7293,7294,31,27,97
6296,13332,53,50,350
8623,8622,80,52,365
6063,6065,3,1,70
1034,5800,20,14,582
15008,14144,263,514,1
15115,14545,37,73,1
11879,11877,50,43,15
1011,1022,81,54,472
6516,15031,298,583,5
14976,9933,466,910,1
624,622,81,50,170
10958,8825,79,69,1
11635,15048,286,560,1
