u,v,w1,w2,w3
7034,7033,41,35,13
13235,8695,57,50,23
4977,4978,6,3,587
12577,11283,44,39,44
14956,1595,247,482,1
729,13570,459,225,520
15208,3539,385,752,1
15036,5301,266,519,1
3749,5741,7,4,354
859,15267,424,830,1
3007,3008,69,60,22
15284,10912,195,381,1
3558,10301,37,32,5
15085,1894,377,738,1
15185,12636,61,119,1
10832,11741,33,30,253
2883,2884,8,7,437
12744,12526,62,58,347
6681,1767,5,2,14
4829,12903,7,6,204
11526,11527,58,50,12
15081,1834,497,972,1
4789,4790,3,3,1
14977,9929,281,550,1
8183,8184,41,38,239
2730,2729,100,88,65
2399,2400,25,56,4395
2459,2461,91,81,152
4193,4191,39,35,262
1646,1647,3,3,1
3509,3508,34,30,47
15039,4354,524,1025,1
15196,4705,261,510,1
13667,6076,25,23,222
4806,4805,163,143,66
1735,2313,151,173,1118
9209,9211,43,38,49
2630,3807,26,25,372
15093,7138,698,1365,1
843,844,7,6,31
15006,733,752,1470,1
15232,332,314,613,1
7556,5909,161,140,4
3252,4463,5,4,1
15124,13247,186,363,1
15119,2573,322,630,1
12660,10496,37,25,477
8035,13468,135,118,29
15268,3504,394,769,1
2209,13465,31,28,155
15294,5784,181,354,1
15269,11663,48,94,1
2182,3375,88,57,350
10791,10878,36,33,225
12507,9376,34,29,12
9103,13910,50,44,11
3581,9895,37,33,50
15239,8703,159,312,1
14987,5907,486,949,1
15311,11182,540,1056,1
14608,14606,7,4,24
11376,11377,66,60,258
15020,94,82,161,1
15186,5591,315,615,1
157,158,46,23,552
3222,2713,7,6,1
8790,8791,49,43,1
541,568,120,65,891
5125,14856,69,60,37
9864,9865,82,73,148
7617,7616,56,50,85
13619,14100,153,78,675
14128,7358,77,67,1
6931,6932,4,3,1
657,15015,365,714,1
12316,12318,20,18,115
1925,1926,182,191,791
15252,10592,274,536,1
15257,12623,285,557,1
14963,6191,532,1039,1
3625,4503,80,70,48
7922,7923,60,63,795
607,1161,90,57,259
4107,14597,47,28,77
14976,11409,89,174,1
205,206,33,16,440
2144,6552,38,25,436
350,351,56,49,1
3187,3192,66,59,168
5999,6001,5,3,1
203,15027,94,184,1
3220,3074,4,2,345
1033,1034,17,12,582
13294,13293,75,65,1
6802,3837,29,28,478
15192,2224,304,595,1
3460,3461,48,29,1
15095,2352,250,489,1
15156,3385,324,634,1
7242,11621,121,106,73
