u,v,w1,w2,w3
14995,13100,123,241,1
8572,8573,41,35,16
8702,12937,83,72,1
1838,15078,435,850,1
15108,5049,320,625,1
6514,6125,60,53,90
15128,9206,197,386,1
500,499,128,58,223
1285,1290,82,72,1
15053,84,333,651,1
6202,6204,38,34,90
9786,9787,79,71,196
726,4763,12,11,1
14425,14427,51,45,1
6070,5866,8,7,1
8802,8803,35,30,1
13212,13020,12,11,11
15218,5623,391,764,1
15118,8810,45,88,1
4331,12054,109,97,141
15248,7895,97,189,1
3967,14955,531,1038,1
14952,14033,80,156,1
12520,11688,34,31,248
3071,6418,74,64,3
7583,13222,8,8,253
15038,4467,560,1095,1
15157,11834,248,484,1
12469,12470,180,157,50
6989,9138,97,84,1
9191,9193,39,34,126
15146,10490,242,474,1
4122,13445,141,73,717
4488,4490,38,35,295
14995,13742,690,1350,1
15163,14287,220,430,1
15244,10305,42,82,1
14990,6360,911,1780,1
7580,7581,8,5,314
4641,4642,84,107,1557
15278,3738,260,508,1
2609,3387,8,7,154
3373,15223,374,731,1
15115,13034,56,110,1
8042,3245,79,69,1
15001,2065,332,649,1
4486,4485,9,8,27
10601,10603,90,78,1
4750,4753,36,32,53
8623,8622,80,52,365
15204,14276,234,457,1
6665,8530,118,103,41
825,823,9,6,288
5446,5452,4,3,1
15257,10510,136,266,1
15010,431,244,477,1
15007,1293,449,877,1
1807,2329,120,104,5
14287,14290,4,2,217
2263,2262,12,5,18
15046,1106,716,1400,1
5419,5818,30,18,166
12662,12816,25,22,45
2747,2741,15,7,48
10192,10191,111,96,9
15276,11218,251,492,1
6149,6148,77,68,70
13549,13548,239,104,42
2983,2992,20,18,1
14975,14358,29,56,1
15160,12453,250,488,1
15029,12246,294,575,1
15038,5457,292,571,1
15003,1616,324,632,1
4060,4057,6,3,3
7446,7448,80,70,40
4909,4882,43,38,51
744,5995,125,77,100
15030,5877,276,539,1
15194,4669,121,237,1
475,476,29,26,229
1363,15275,391,764,1
3209,14194,80,71,116
15030,2324,411,804,1
6014,6015,61,37,1
9306,9305,41,36,1
10122,10123,33,28,1
15136,3258,352,688,1
7113,10640,50,43,1
14960,9477,318,623,1
15241,12749,261,510,1
15116,5036,63,123,8
820,822,22,13,1
4090,15096,353,690,1
15088,13052,334,652,1
1972,1975,120,104,20
15200,8694,155,303,1
7012,5815,4,3,431
8813,11603,29,26,125
5366,8233,48,42,14
