u,v,w1,w2,w3
2969,2970,3,1,254
13695,15052,357,699,1
14568,15092,243,476,1
9072,15196,215,421,1
11458,15249,336,657,1
14621,14623,12,7,173
7682,7683,13,11,1
7253,14740,107,76,693
12257,15200,262,513,1
3436,136,105,64,99
4649,15207,286,560,1
388,14991,752,1470,1
6638,3244,56,49,1
6844,12923,84,74,104
7073,7083,40,34,1
4164,14985,453,885,1
7167,7168,175,76,15
3748,15002,319,623,1
1572,1573,35,21,75
60,15031,372,726,1
10665,15099,118,230,1
9780,15111,190,370,1
1190,1352,155,134,1
6290,6518,55,52,355
9186,15131,72,141,1
12150,12151,31,28,86
2148,14952,620,1212,1
14059,15149,259,507,1
11237,12310,40,35,7
13082,15096,71,140,1
10535,15163,197,384,1
5286,15014,387,756,1
10770,14839,56,50,74
6543,6111,20,17,5
28,14947,628,1227,1
6082,13757,75,65,28
4729,9161,39,18,186
7813,14992,230,449,1
12239,15075,159,311,1
4873,4874,47,30,209
562,15222,348,681,1
2254,15218,756,1478,1
2741,2747,15,7,48
15088,13670,284,555,1
4547,4549,51,46,193
13515,15133,346,676,1
14012,15156,350,684,1
6908,6909,7,6,1
1492,14958,548,1072,1
6474,15027,681,1332,1
8812,8814,105,91,12
2770,2771,4,3,139
12571,15242,219,428,1
878,15287,340,665,1
4874,15007,83,162,1
1001,14996,275,537,1
12103,14988,34,66,1
9453,9454,53,35,486
264,15093,365,713,1
9270,14987,324,634,1
7213,15143,327,639,1
14979,13758,312,610,1
8590,6578,7,5,373
12628,15234,199,388,1
8794,14978,331,647,1
4197,4198,6,5,1
13264,14292,7,6,1
11076,11077,30,27,131
11637,15048,236,461,1
4972,14954,382,748,1
2627,15037,185,362,1
12896,12897,10,9,43
14963,6191,532,1039,1
3628,15186,349,681,1
10159,15132,280,548,1
14179,15184,232,453,1
3549,3550,85,82,470
3576,3578,86,77,186
4016,4014,77,67,2
14403,15010,347,678,1
1169,15007,402,786,1
15033,2629,317,620,1
12854,12855,43,37,1
10606,15139,140,273,1
7884,15244,290,566,1
15025,7196,288,563,1
15038,9019,278,544,1
15139,13428,152,296,1
14198,14965,435,850,1
9835,9837,44,38,43
14085,15097,44,85,1
15019,12629,447,875,1
1598,1667,8,5,1
10190,15083,215,421,1
7328,14946,920,1799,1
3252,3251,94,81,1
1299,1294,6,6,726
7236,15006,586,1146,1
15208,2596,353,689,1
8375,15086,214,419,1
