u,v,w1,w2,w3
194,195,21,9,1
14457,15022,470,918,1
3671,5462,98,85,5
13107,13138,98,85,11
11511,14966,123,241,1
14551,15089,258,503,1
11722,15252,91,177,1
14983,7413,621,1213,1
7645,15140,160,312,1
5177,5180,8,7,1
14297,15167,199,389,1
1562,1563,37,33,204
13235,8695,57,50,23
2018,2017,56,34,86
3051,15112,150,293,1
2840,4965,31,27,1
13431,13432,5,4,1
10876,14954,60,117,1
11363,14976,265,519,1
14388,15296,318,621,1
10006,15200,268,523,1
927,928,7,6,13
4781,15161,362,707,1
11670,15156,158,309,1
13121,15038,107,209,1
6912,15092,441,862,1
4681,15103,425,831,1
517,2609,26,23,104
1272,1278,23,20,11
9745,15039,1289,2519,1
10679,15042,68,133,1
9463,15251,262,513,1
2173,2172,49,31,197
1591,1592,36,26,699
11875,11876,65,57,1
14634,15088,275,537,1
13707,13709,138,74,868
6424,14962,189,369,1
10677,13506,305,189,1430
1290,15008,505,988,1
4766,4768,13,12,1
7441,12716,70,61,1
14679,15061,65,128,1
970,972,55,48,39
11466,13005,14,12,30
15033,6839,389,761,1
6935,15259,291,569,1
15079,12432,89,174,1
12093,14988,191,374,1
11220,15262,309,605,1
14013,15211,255,499,1
3578,15230,364,711,1
12036,12037,81,70,1
1820,7019,303,131,2
6523,15055,453,886,1
3608,14979,394,770,1
2291,2290,39,34,5
11072,15022,54,106,1
8456,15229,236,462,1
7669,15190,268,523,1
11351,15247,417,816,1
13593,14220,207,110,827
1662,15011,234,457,1
1940,1936,69,63,271
7195,7236,38,33,1
10753,15257,86,168,1
3670,5405,120,105,44
10870,15233,373,730,1
7479,14983,861,1683,1
11664,5611,67,59,1
6377,15047,85,166,1
4259,15027,523,1023,1
10873,15063,331,648,1
6000,15287,358,700,1
1388,13068,36,31,23
9378,15061,255,499,1
10226,15097,275,537,1
5690,7111,259,112,1
13735,13736,258,120,309
10100,15178,137,267,1
14990,6357,815,1594,1
3546,15320,154,300,1
10083,10190,15,13,1
5878,15030,268,525,1
5772,5777,39,24,123
11754,14996,295,577,1
5757,5758,17,11,271
9499,10981,35,30,16
8387,46,19,17,39
2594,2595,6,8,1596
8039,15261,186,364,1
757,15038,387,756,1
8441,14132,40,37,314
13451,15075,156,304,1
9383,15101,222,433,1
15143,5692,3,7,1
3913,15255,293,573,1
6320,6322,2,2,237
11939,15278,138,269,1
5343,15211,285,557,1
