u,v,w1,w2,w3
15022,3706,325,636,1
4684,4674,45,39,4
6700,11932,41,29,667
12200,12196,31,28,123
13571,6066,29,13,246
3519,3523,40,29,740
1073,1064,96,58,76
15300,2412,245,478,1
10721,366,153,133,1
4231,4995,109,95,3
15076,11666,284,554,1
4445,4447,217,190,45
15228,5211,320,625,1
8851,12761,81,72,137
15231,3937,207,405,1
14266,14265,88,77,37
13596,13656,22,20,50
803,9797,54,47,1
5225,5226,289,127,73
9996,9997,81,71,48
15227,8301,123,240,1
6056,2746,11,9,1
139,7284,207,181,16
7079,6257,230,100,13
10946,10945,22,19,1
15218,10884,315,615,1
10846,10845,26,27,659
15208,10742,57,111,1
15283,5541,123,240,1
10680,10684,41,36,70
14978,2029,69,135,1
3979,11293,78,68,40
6186,6189,25,15,1
14994,12116,146,285,1
2247,2249,40,37,328
15088,14627,139,272,1
6610,6611,14,9,14
320,321,12,10,6
15093,6232,276,540,1
4914,4915,91,79,1
15281,13314,124,242,1
1879,1880,39,34,1
2796,2795,142,123,1
814,816,89,53,1
8057,6003,89,40,194
15059,160,210,410,1
5687,6236,65,59,167
15053,854,60,118,1
7906,7865,29,26,43
15187,2544,351,686,1
7206,7210,36,32,109
1680,3894,6,4,358
7879,10308,73,64,1
526,12326,35,31,134
15135,13006,310,606,1
6714,8131,12,7,244
13545,13547,503,263,762
15275,1370,232,454,1
3984,3985,68,43,288
13441,13440,211,94,147
15172,9580,108,211,1
15218,2663,105,206,1
5345,5356,40,36,147
2242,2243,45,29,375
4207,8434,35,30,32
13158,9054,35,36,780
6361,6363,88,53,7
14241,14240,52,35,468
510,3282,7,6,54
15083,7061,421,822,1
1251,1256,7,6,1
15006,1195,581,1135,1
2933,2934,64,58,204
2340,5881,31,19,139
15093,283,414,808,1
7973,5202,54,37,617
1404,3741,78,50,302
11640,11033,20,18,5
5224,1133,141,86,76
4643,8902,10,9,43
2308,2309,7,6,311
2776,3851,55,50,205
2311,5122,20,17,52
4869,4870,4,2,745
13585,7638,202,92,255
523,488,67,59,14
9134,8054,81,71,1
14992,4158,154,301,1
14326,2793,10,9,1
11342,12465,39,36,262
8225,8226,13,12,256
8317,8318,38,33,23
4448,4450,41,35,5
15049,8724,431,842,1
12169,12170,70,61,8
221,222,7,8,992
2454,2456,66,68,701
15259,12727,191,373,1
6916,13826,15,13,1
4159,7804,51,46,168
