u,v,w1,w2,w3
14995,14205,236,462,1
5562,5563,772,340,85
1747,14748,118,103,16
15124,13558,131,257,1
5403,5408,47,41,1
15093,3105,399,780,1
6875,6874,59,51,1
1931,1970,80,69,13
15048,14167,171,334,1
13919,13920,48,30,148
15291,1215,365,714,1
2048,2049,61,37,29
15077,1893,193,377,1
15085,7351,379,741,1
14183,10441,55,50,205
15300,13820,421,824,1
3201,14716,34,30,46
9397,9395,58,51,154
12501,12502,42,42,659
15260,12735,344,673,1
561,5926,20,17,1
8092,2428,50,57,1083
14991,5398,193,378,1
9187,11502,40,35,107
15067,10543,333,650,1
15129,4571,351,686,1
4650,7703,123,107,1
8811,1561,68,64,387
15253,838,388,759,1
5164,7442,3,2,1
6224,6225,5,5,1
15032,3678,783,1531,1
4762,4764,8,3,70
4066,14286,11,6,73
5211,5213,32,27,3
6485,1548,6,6,91
164,166,114,52,286
10674,8705,165,143,1
13160,11789,82,72,80
3305,3306,85,77,215
5828,11258,19,11,107
1326,1324,16,14,1
3147,3154,2,2,369
4563,13608,153,86,1039
7815,7817,47,40,1
728,729,35,18,640
15125,14604,118,231,1
2138,5532,53,61,1158
15139,8059,178,348,1
8110,8108,18,15,1
15088,14615,248,485,1
13935,14618,7,4,425
10156,13182,44,19,1
8380,12795,160,144,185
4655,4657,51,48,422
923,1610,60,38,188
14968,10203,165,323,1
5736,5738,8,5,1
313,12906,38,33,9
12405,12406,24,22,223
7019,1973,120,104,3
1536,9267,31,27,36
15292,6691,197,384,1
12165,12164,79,68,4
12929,12936,83,54,406
7008,7009,82,71,1
15023,3447,454,887,1
14957,14134,241,471,1
15071,12375,175,342,1
15075,12423,187,366,1
158,172,474,285,1
1551,1552,115,100,1
11,12,105,91,6
4815,7728,65,57,23
11495,11494,43,38,1
12679,15236,207,404,1
4075,4088,157,137,1
11817,14641,28,32,1116
14922,14913,31,27,16
15008,1282,681,1330,1
15125,14603,106,207,1
2592,2572,6,5,1
15222,8356,196,383,1
4101,4102,55,34,123
1745,1747,71,84,1262
15023,5688,989,1933,1
7145,7146,34,30,7
1360,1361,9,8,121
4257,4258,4,4,66
2896,15219,387,756,1
6923,6792,6,6,381
7079,14949,519,1014,1
15045,9334,326,637,1
7598,2017,29,13,43
1499,1553,43,38,1
4345,9830,49,42,8
8715,9785,320,282,82
15197,14696,186,363,1
4721,8814,81,71,79
14966,10466,410,802,1
