u,v,w1,w2,w3
11649,15275,373,728,1
15176,9159,64,125,1
1988,15077,147,287,1
4469,4470,10,8,1
893,14997,385,752,1
9245,13716,72,40,1014
7980,7982,71,62,1
11907,14984,392,766,1
15182,3320,335,655,1
1584,15293,528,1033,1
15272,5538,320,626,1
6498,6500,27,24,158
6583,14991,479,936,1
15028,109,267,522,1
339,15231,205,400,1
13760,14978,242,472,1
1969,15076,320,625,1
1309,14985,431,842,1
5915,15116,389,760,1
11525,11660,93,81,1
7102,14949,521,1019,1
10490,10488,39,34,42
7234,15085,352,687,1
11721,11724,21,18,93
7363,14957,380,742,1
7009,7118,4,3,1
14942,14943,55,48,1
3534,15321,358,700,1
5118,5119,7,6,1
772,769,322,286,130
14428,15048,372,727,1
12608,15135,179,350,1
2577,2593,6,3,699
7686,7687,3,3,1
4401,15026,96,188,1
9701,15225,103,200,1
13339,13340,127,115,196
1401,1404,51,32,203
7074,15116,629,1230,1
11051,14950,448,876,1
4908,15023,447,873,1
13691,13692,258,150,1179
2863,15011,418,818,1
2986,14954,366,715,1
5500,15046,746,1458,1
14508,15145,174,340,1
3551,15117,360,703,1
10131,10736,18,16,123
15294,9408,205,401,1
11127,12633,40,35,44
8358,15245,166,325,1
9981,15084,289,565,1
8025,15071,118,230,1
5386,5387,49,43,100
15268,3504,394,769,1
1820,15085,267,521,1
12039,15168,279,545,1
6407,15184,168,328,1
15278,3733,260,508,1
11385,15258,200,391,1
14468,14947,389,761,1
13197,14887,78,68,14
12014,14985,271,531,1
4859,15186,283,554,1
1271,14977,380,743,1
4958,15118,334,653,1
10875,15252,132,259,1
7547,13138,40,35,105
13920,15125,89,174,1
13377,15231,357,698,1
15268,2687,377,736,1
15226,2905,310,606,1
12355,12354,22,19,1
14338,15201,291,569,1
9498,10513,34,30,16
483,15167,280,546,1
1343,14976,319,623,1
8312,8313,19,17,29
8803,11484,35,31,1
6106,15133,501,979,1
908,909,149,89,1
11057,14486,34,29,1
10543,15067,333,650,1
6449,15048,344,673,1
8322,15233,86,168,1
12301,14318,30,26,66
5066,5064,90,83,288
1872,15078,293,573,1
24,5289,76,68,157
11536,15256,309,605,1
15234,2498,229,448,1
13081,15293,538,1052,1
4004,14964,400,782,1
5796,15027,410,802,1
167,4071,238,104,23
14218,13743,77,40,732
13740,2265,30,13,16
13369,14294,30,18,73
15231,3937,207,405,1
4456,4457,26,23,149
