u,v,w1,w2,w3
6138,6139,80,69,1
15265,10272,24,47,1
14955,12478,346,677,1
15231,12055,402,785,1
5071,7084,42,36,6
8930,8931,46,40,1
7852,8026,34,37,958
15076,7663,91,179,1
15052,13625,127,249,1
1521,1520,68,60,96
15026,12887,342,669,1
15225,9883,307,600,1
11558,11564,21,20,367
44,7952,54,40,851
15125,13822,297,581,1
1070,1088,42,40,410
2408,15068,359,701,1
668,671,16,10,88
3952,3958,7,6,192
3819,15034,130,254,1
15151,14861,134,262,4
15069,2427,141,276,1
10897,8979,62,54,12
2150,5812,30,19,167
15126,4056,296,579,1
5833,5829,63,42,468
4836,8895,12,11,20
15099,4073,396,774,1
2394,2393,36,33,178
15210,10237,244,477,1
9827,9828,26,23,10
1773,1793,131,114,1
2783,2784,114,103,207
4639,4637,67,69,680
3205,3206,3,2,68
15231,7889,308,601,1
15162,4439,452,883,1
15120,13914,43,83,3
15083,13484,264,517,1
3593,4735,25,22,59
7068,6129,74,64,7
596,14619,7,3,269
3960,3953,30,26,5
15283,5422,310,607,1
7365,12456,40,28,605
2730,2736,22,20,178
13328,5537,78,71,256
15220,2910,310,606,1
119,121,54,47,2
15295,7882,198,386,1
8460,8461,99,87,45
9136,9138,101,88,42
10434,10432,32,28,30
3641,3643,97,84,1
15253,820,481,940,1
14979,5562,287,560,1
2361,2362,58,78,1759
15279,3152,421,822,1
6907,14794,12,10,58
15214,6645,47,91,1
2801,2802,61,54,80
15230,11044,106,208,1
15252,11723,55,107,1
15085,13400,187,366,1
5553,5551,14,13,229
15020,3445,351,686,1
916,918,112,73,356
3952,3954,6,6,188
11461,5355,40,37,288
5558,5559,180,158,63
15060,11860,346,677,1
608,611,132,115,1
10293,10294,62,54,6
15293,9552,317,620,1
15030,8592,220,430,1
10762,10764,34,30,17
1560,1559,101,103,686
6033,3672,70,61,23
2985,2986,112,111,590
4997,4998,29,26,90
4522,4524,57,50,1
14833,14834,49,44,140
15250,8770,225,439,1
14989,4588,380,743,1
15038,5464,298,582,1
13580,13579,178,77,9
7807,9233,114,99,5
9707,9708,55,48,1
15006,7191,554,1083,1
15261,6009,326,638,1
2034,15194,267,523,1
2219,13204,131,145,996
11284,10349,45,40,44
15298,3354,498,974,1
1392,14982,371,725,1
10227,12657,49,31,195
15265,10796,328,642,1
3489,3486,102,62,112
12861,11155,32,28,126
8688,8689,23,21,99
