u,v,w1,w2,w3
2542,2544,82,79,484
5567,2968,8,5,1
15219,8711,247,483,1
5719,5721,49,34,620
4505,14262,17,15,120
5115,5666,27,23,2
758,760,24,15,1
15042,11757,349,682,1
4660,4658,161,102,260
2478,9877,161,143,131
6867,6868,5,5,1
7648,7649,54,47,8
2607,4846,64,67,768
14957,721,639,1249,1
15279,1423,339,663,1
2049,2050,11,7,22
4210,4346,426,370,1
6381,6382,18,16,41
6086,150,35,21,118
15169,13971,283,553,1
8782,8783,45,39,1
15196,8847,164,322,1
4651,13689,81,76,359
1680,3897,78,68,21
15060,12669,283,552,1
15259,10368,49,96,1
58,12884,45,31,617
2954,14960,312,609,1
1120,5496,8,7,1
6241,6233,227,98,1
12011,9351,48,42,106
1306,1310,19,17,36
4319,5290,27,24,8
3571,3575,62,55,100
11814,11815,69,61,116
15258,6978,411,803,1
15001,12083,63,123,1
8238,8239,4,3,274
5859,10726,37,33,82
15182,5475,211,412,1
14117,14123,32,28,56
15311,2155,642,1256,1
1756,13810,216,94,37
1040,1042,27,24,141
15228,6697,185,362,1
4774,11496,37,46,1384
6601,9461,83,51,139
13428,12559,10,9,322
7125,7461,80,71,112
15108,4486,188,368,1
1481,1484,9,8,126
10793,10792,33,30,165
13442,13443,60,35,1228
897,898,7,6,36
15031,7254,296,578,1
8308,12649,7,6,114
7257,9182,40,36,183
4006,5024,20,17,26
15183,2052,311,608,1
5752,5759,41,36,1
6555,13030,36,31,9
4952,8241,34,31,274
3747,5743,14,9,517
1972,1976,160,140,20
15032,9497,259,507,1
5381,5387,39,34,100
11820,11835,31,28,150
1101,5503,10,8,7
15282,2066,336,657,1
4112,13900,92,69,913
15275,5778,344,673,1
15296,14386,336,656,1
15097,9296,178,348,1
2207,4045,107,100,339
15039,13735,491,960,1
4725,3592,31,28,181
15092,2589,502,982,1
323,7493,23,20,19
347,349,88,76,1
959,5785,7,4,1
2602,2603,32,30,351
3121,3122,41,38,313
15165,4304,279,545,1
8966,8969,46,40,1
5927,5928,29,27,336
8937,8936,37,33,1
9345,12085,41,36,1
3802,3861,11,10,281
15267,10112,327,640,1
4835,4838,14,12,74
845,15256,355,695,1
7228,7141,54,33,4
4076,4085,41,25,129
1697,5508,29,17,50
11535,9513,104,97,317
8669,8670,40,35,1
15195,12400,84,163,1
4911,5181,47,42,189
15267,2256,396,774,1
2261,15038,775,1514,1
