u,v,w1,w2,w3
5644,15060,40,78,1
7026,15268,943,1843,1
15235,4630,220,430,1
1131,14969,921,1801,1
1141,5330,7,7,1
1956,15068,311,608,1
842,843,73,47,337
8755,15044,141,276,1
15041,5568,495,967,1
4870,15144,323,632,1
15166,3405,309,605,1
6125,15034,445,870,1
2883,2884,8,7,437
13310,13465,32,28,155
5065,15178,171,335,1
5478,5480,59,55,299
15146,8255,127,249,1
2068,15282,398,779,1
6655,6656,32,64,3665
14764,14766,17,15,1
9337,11956,66,60,231
1635,1637,5,4,1
12584,12585,39,34,40
6960,7033,51,45,11
12318,13220,16,14,75
5636,15065,401,783,1
3749,5741,7,4,354
10271,10273,31,28,253
2747,2741,15,7,48
355,15235,166,324,1
11118,15073,301,588,1
6077,6078,49,43,58
15237,3369,287,561,1
11097,13543,714,363,667
15261,9547,169,330,1
3493,7633,3,2,102
12895,12896,12,11,43
5557,5177,29,26,189
6154,6156,51,45,14
7916,7915,39,34,28
13329,15273,237,463,1
1383,14981,183,358,1
4432,4433,7,6,68
3139,15279,231,452,1
4932,13435,45,42,350
15023,7558,486,949,1
10051,12287,67,59,54
15087,7739,440,861,1
10634,15158,210,411,1
1015,15288,371,726,1
15249,2760,74,145,1
2865,2864,41,35,12
13266,13284,44,40,220
5423,5425,23,20,1
801,15016,235,460,1
10560,10561,39,34,1
13363,13364,71,31,7
4978,14954,383,749,1
15118,11082,284,555,1
3613,3614,37,35,380
13834,14794,41,36,58
1558,15043,328,642,1
2587,2588,8,7,1
4615,4616,11,9,12
3679,6396,76,70,269
3753,14947,255,499,1
14322,15230,271,531,1
3832,15036,293,573,1
9476,9478,44,38,73
13505,15145,208,406,1
1912,1914,33,29,13
5681,5682,130,117,176
14991,3655,459,897,1
505,15110,112,218,2
2001,15080,395,772,1
8447,13425,46,40,57
3057,15089,285,557,1
11686,13024,34,29,1
13873,14600,46,28,44
2521,2524,97,92,402
13137,13413,147,129,46
10088,10089,9,8,48
4958,7992,54,47,1
9604,9605,23,14,117
1838,15078,435,850,1
1254,12435,59,52,100
15288,11553,136,266,1
2465,15208,263,514,1
8671,8672,59,51,1
11314,1577,173,114,408
133,15020,214,418,1
10373,15036,254,497,1
8338,15166,30,58,1
1635,15006,452,883,1
7635,13359,163,72,78
4034,4036,4,5,1183
2551,15210,174,340,1
12546,11551,100,88,61
4207,15251,58,113,1
202,15098,73,142,1
