u,v,w1,w2,w3
14923,15153,72,140,1
5290,15264,318,622,1
13194,15295,183,357,1
13566,13565,185,90,519
14928,15149,285,558,1
10481,10500,31,27,22
6716,15218,163,318,1
3719,15022,296,578,1
5647,15060,42,82,1
4751,14217,29,13,181
13860,13861,139,84,24
11180,11185,73,45,95
1989,7642,59,52,63
3196,15284,357,698,1
10442,15182,56,110,1
15230,11044,106,208,1
13273,15259,353,691,1
5856,15230,237,462,1
11228,12352,165,145,42
8796,10636,48,44,232
11582,6526,4,4,1
3667,5405,4,4,46
883,15287,271,529,1
7429,14734,15,13,1
611,15047,594,1161,1
1600,3893,63,42,523
9945,15257,114,222,1
15195,5709,391,764,1
1960,15076,485,948,1
14897,15206,185,362,1
10444,10445,41,37,231
9925,14986,311,609,1
14589,14990,1138,2224,1
4782,15161,365,713,1
12777,14965,218,427,1
12905,13098,46,40,8
8504,15197,16,31,9
1405,3741,7,6,1
9601,9602,66,40,76
11419,15169,399,780,1
1595,14956,247,482,1
12833,15026,360,703,1
14992,4158,154,301,1
9486,11341,41,36,68
11175,15018,289,566,1
13310,15280,64,125,1
9560,12384,27,24,1
12091,14988,233,456,1
11552,11553,35,30,1
9113,15144,197,385,1
4406,4409,31,28,185
13150,15281,333,651,1
14366,14991,371,726,1
2112,2113,138,120,1
8964,8965,34,30,97
14339,226,162,74,240
7686,15046,643,1256,1
11291,15170,209,408,1
8393,13378,108,108,585
2124,15113,560,1095,1
8015,15065,335,656,1
10439,15182,12,24,1
12575,15119,115,225,1
15077,1898,198,388,1
12302,15118,144,281,1
14763,14948,483,945,1
3122,15271,282,552,1
3691,3693,32,28,1
3821,3825,27,24,121
6012,6013,27,16,1
11572,15070,82,160,1
3621,15095,325,635,1
5860,15271,94,184,1
4473,15192,393,769,1
10487,15145,272,532,1
10101,8985,364,328,181
8888,15065,245,478,1
12294,15251,352,687,1
3914,13789,86,75,1
4089,15099,350,685,1
1708,2168,8,5,102
198,5695,21,21,541
2288,15097,173,338,1
9276,14988,330,644,1
1221,15270,238,466,1
11397,15052,155,304,3
2298,15311,268,528,53
9755,15175,129,251,1
4777,15162,346,676,1
7919,15145,332,650,1
13023,13798,37,35,343
10044,15216,187,365,1
8539,15122,214,418,1
14610,14615,12,7,42
11620,11621,40,35,73
2022,14955,364,711,1
10127,15064,304,594,1
13949,15095,109,213,1
2256,2258,36,22,1
11514,11751,81,53,389
