u,v,w1,w2,w3
5994,14995,561,1097,1
13105,13106,19,17,30
15046,7519,909,1776,1
15015,3391,947,1851,1
840,15253,371,724,1
1694,15136,332,649,1
3453,15023,309,604,1
4323,15263,284,554,1
8345,15235,151,295,1
12159,15156,162,316,1
322,14979,176,344,1
13374,15237,101,198,1
4884,15009,715,1398,1
869,15266,322,630,1
15181,13527,178,348,1
3570,15316,309,604,1
9749,9944,40,35,41
15157,2814,315,617,1
7227,14964,220,429,1
14988,12100,225,439,1
10695,13331,80,70,61
1245,15286,399,780,1
10324,14962,309,604,1
15027,1773,335,655,1
15196,4705,261,510,1
13914,13913,41,25,98
1159,15204,182,356,1
15176,7673,281,550,1
13840,13842,34,15,1
2628,15037,331,648,1
9395,15208,119,234,1
3870,7707,29,18,115
14134,14957,241,471,1
7538,7539,14,12,8
2405,15068,356,697,1
7984,14977,325,635,1
12799,15262,191,374,1
11093,14199,73,44,22
14966,10466,410,802,1
2633,8866,80,70,57
2287,15097,160,313,1
8943,15286,191,373,1
3701,14947,211,412,1
10763,10762,34,30,34
11328,15211,190,371,1
8056,10379,41,37,205
8459,15229,89,173,1
7374,7372,108,93,1
1048,15054,116,226,1
6490,15012,450,881,1
14535,15089,360,704,1
5026,15074,242,473,1
7978,7979,64,56,1
3214,15254,349,683,1
15092,2781,513,1002,1
4829,12903,7,6,204
5800,5801,35,15,73
7358,14129,71,62,15
14970,14357,623,1219,1
10417,15193,349,682,1
981,15289,400,782,1
14315,15006,512,1000,1
7623,14959,339,663,1
12881,15033,335,656,1
825,15253,462,903,1
13181,13184,320,141,94
1712,15132,363,709,1
8295,15210,270,527,1
2315,15049,268,524,1
1366,5778,6,4,1
14559,14996,361,705,1
1812,1813,31,27,1
13498,13499,9,7,9
5036,5038,147,128,5
1973,7019,120,104,3
2205,15262,301,588,1
2796,2795,142,123,1
2960,15041,468,914,1
9763,9762,88,78,105
6162,15273,212,414,1
9570,15078,162,318,1
1348,1351,109,97,127
12348,15193,206,402,1
5191,14991,438,856,1
8171,8173,10,9,245
13024,14974,117,229,1
10622,10623,40,35,31
11582,6526,4,4,1
10651,15260,299,584,1
14957,7365,334,654,1
12148,15269,240,468,1
15181,14223,344,673,1
6421,6422,5,5,16
11979,15270,320,625,1
2245,2244,153,95,199
3057,3059,15,14,471
12211,12244,13,12,64
2209,13465,31,28,155
8428,8429,32,28,97
8050,8203,31,27,34
