u,v,w1,w2,w3
2827,10139,78,68,1
188,207,84,40,440
11690,11694,31,27,93
5030,14082,9,4,158
190,191,7,3,92
15146,8252,143,280,1
8057,8058,31,33,855
834,837,70,45,296
4966,4968,39,36,273
13590,13261,413,187,217
13841,14492,11,6,1
7795,7796,36,31,99
12738,12711,32,28,84
13725,13727,34,16,489
15262,12802,119,233,1
5559,1412,65,31,400
15094,3433,511,999,1
5754,5755,23,14,1
14991,6902,353,690,1
7349,8736,51,44,28
15242,11910,281,549,1
15158,4026,189,369,1
15110,2283,256,500,1
15060,12667,294,575,1
6289,6288,33,33,562
15095,7750,34,67,5
12129,12123,176,153,7
13322,14196,101,88,1
15052,11319,307,600,1
15088,4531,320,625,1
15230,11759,288,564,1
2788,13052,37,32,1
10941,10943,77,67,1
15053,2667,350,683,1
5827,6000,31,19,162
3898,3897,35,30,1
15089,304,345,675,1
9489,9490,19,16,29
4957,4959,33,29,17
15048,5373,823,1610,1
15101,8984,346,677,1
8162,8163,35,31,20
12203,13045,80,69,1
15253,10793,335,654,1
12600,12599,128,130,678
1674,3492,23,20,1
14209,14212,612,362,1242
6401,6410,4,3,1
3965,3959,30,26,1
3958,3956,5,5,9
10194,10193,33,29,1
1291,7690,21,18,1
1774,6654,135,117,1
447,14970,222,435,1
15156,512,326,637,1
13157,9204,20,17,1
6937,6938,22,19,1
5752,5753,65,57,1
15119,4296,278,543,1
401,465,5,4,1
1143,11634,54,47,1
15136,6022,180,352,1
2505,13790,267,116,12
989,14996,349,682,1
15026,4403,255,499,1
7402,5383,135,117,1
15079,10501,318,623,1
875,876,7,6,30
15182,3314,238,466,1
15234,538,271,529,1
15039,4217,301,589,18
15146,2836,278,544,1
350,352,21,18,1
15187,3276,177,347,1
12689,2072,63,39,194
15250,7705,283,553,1
665,662,139,85,87
15227,5012,207,404,1
1981,1980,8,7,27
3770,14465,62,54,7
14394,14395,148,134,185
15088,7718,407,796,1
7983,7985,37,33,157
6406,6405,10,9,205
6071,5866,48,46,427
15257,11714,456,891,1
6817,6818,4,3,102
15292,12469,107,209,1
15077,9824,202,395,1
802,803,6,5,2
15095,13937,94,183,1
15218,6416,270,529,1
14952,580,518,1013,1
15034,9313,352,688,1
2149,6975,44,26,10
658,660,179,110,97
3116,3118,7,6,1
10476,12952,94,82,1
15117,3676,350,685,1
1415,1416,80,70,32
