u,v,w1,w2,w3
15013,798,276,539,1
2365,4826,3,2,377
14675,6557,50,43,4
15132,1698,293,573,1
15183,2057,290,568,1
15008,605,308,603,1
5310,5311,30,26,1
15093,14138,426,834,1
1363,1365,90,56,181
15290,8006,366,715,1
14992,2961,467,912,1
15158,5162,216,422,1
15146,13455,381,746,1
12303,8810,48,42,48
15052,4287,199,389,1
12179,10773,30,26,19
15048,6451,368,720,1
2556,2559,160,140,37
745,13745,44,19,41
11085,11083,28,24,1
1888,1901,48,41,3
15039,4348,598,1170,1
1343,1345,161,186,1135
9293,9139,23,20,11
7239,12945,46,40,1
6279,6281,55,48,28
15183,3326,263,514,1
15149,2294,226,442,1
9607,9609,21,14,461
15059,12174,398,779,1
15113,3237,326,637,1
5210,6644,14,12,45
13753,13586,336,149,111
2170,2172,40,25,123
10729,5424,86,80,337
15126,14593,366,715,1
9655,9657,36,32,39
15168,9045,194,378,1
15096,5204,77,151,1
15218,8130,363,710,1
15249,8961,184,360,1
8191,8190,26,23,98
7020,7064,587,259,82
11029,11633,113,98,1
1702,1732,77,51,409
15230,3582,151,295,1
14997,1010,210,411,1
15038,2271,753,1472,1
15099,4831,39,77,1
15052,14114,346,677,1
8910,8911,6,4,176
14619,13885,56,34,78
12109,11925,38,33,1
10113,11537,20,18,229
6609,1524,7,7,1
3902,14964,348,681,1
8843,8845,33,29,171
14991,14366,371,726,1
1365,8659,98,60,137
2485,2483,30,18,51
15010,438,182,357,1
14998,8141,26,51,1
15056,4921,424,828,1
14997,9229,111,217,1
15294,9408,205,401,1
13873,15088,210,411,1
15249,4715,231,452,1
10388,10389,50,33,430
14981,1382,201,393,1
13516,12718,26,23,161
4846,4841,52,49,355
6495,6497,30,27,189
835,838,73,45,165
6953,6954,82,71,29
2304,2305,8,7,14
987,11755,51,45,1
5184,472,56,25,54
12445,12446,21,19,50
9948,11024,35,23,373
15023,3466,470,919,1
14971,8664,293,573,1
10949,13334,9,8,192
2982,2997,7,6,4
14955,7826,346,677,1
13184,13181,320,141,94
15030,13437,179,351,1
2804,15227,147,287,1
15277,1446,336,657,1
15125,14606,260,509,1
7586,10067,25,21,16
15045,9335,321,628,1
12074,12075,120,106,70
14984,11907,392,766,1
10509,10511,51,44,1
15045,5764,201,393,1
14964,4012,401,784,1
8259,8258,40,35,4
14976,5985,326,637,1
15225,2900,299,585,1
15083,9307,164,321,1
