u,v,w1,w2,w3
8808,8809,57,49,15
15216,14693,150,292,1
7350,7348,55,48,24
146,147,114,50,59
7293,7294,31,27,97
4934,13332,51,48,350
15094,3433,511,999,1
15160,8483,211,413,1
1770,1771,65,29,147
14793,14792,25,22,6
14983,7473,906,1771,1
11098,9613,155,135,1
849,6873,80,70,41
14964,4017,454,887,1
6028,6032,30,26,1
15084,9027,213,416,1
15145,14508,174,340,1
15045,9334,326,637,1
2626,2627,125,114,241
15233,5410,114,222,1
2177,2895,96,83,26
3681,6398,76,66,33
2571,2292,40,20,699
2253,10167,51,46,220
11327,11328,64,42,375
10209,10210,36,31,1
15086,1978,253,495,1
14996,11753,270,529,1
12855,12959,37,33,140
12410,9820,82,71,1
15296,14259,214,418,1
15027,5934,71,139,1
13359,7635,163,72,78
3814,3820,21,19,120
7145,7147,47,41,62
15087,13862,294,574,1
15119,4292,342,669,1
4263,4264,200,174,1
15135,13120,180,353,1
14827,14826,15,13,1
15038,2268,756,1478,1
6333,6335,16,13,1
15038,6334,279,545,1
9361,4496,39,34,1
15187,3265,287,561,1
15249,11126,253,494,1
15297,4505,199,390,1
6848,6850,30,26,100
7682,7683,13,11,1
12414,12415,22,20,50
15038,6329,272,531,1
14966,10824,153,299,1
15094,3427,302,590,1
15055,3846,278,543,1
15189,10616,307,600,1
1851,1854,5,4,1
15043,8406,73,142,1
14952,6552,618,1208,1
15241,11448,357,698,1
15136,579,466,912,1
10459,10460,32,32,673
15283,12342,113,221,1
15144,13986,124,243,1
388,14991,752,1470,1
3369,3367,17,10,43
1681,1683,86,80,335
12124,12125,81,71,47
2772,3839,69,60,9
15212,3533,329,644,1
5314,15036,138,270,1
7216,7407,4,4,1
9829,10996,47,41,10
6633,11172,151,176,1195
15281,13508,129,251,1
10427,10426,80,70,58
11615,11613,40,35,33
6112,14092,125,110,78
3385,515,2,2,268
907,904,171,149,6
616,15081,270,528,1
15167,14802,61,118,1
4931,4929,54,54,618
2114,15091,355,694,1
15037,12428,308,602,1
6837,3704,37,35,408
15131,11500,158,309,1
2613,2617,54,36,468
3602,3603,33,29,46
15228,11846,198,388,1
11879,11877,50,43,15
10338,11395,39,34,41
11596,11082,44,38,1
14948,14758,436,852,1
11822,11823,42,36,1
15193,14277,345,674,1
2068,3127,79,70,82
12969,5755,32,20,300
8297,8298,40,35,11
4029,6523,87,81,350
3328,1758,47,29,18
