u,v,w1,w2,w3
11833,12846,163,105,324
15300,2424,451,882,1
693,13663,306,142,317
13232,15130,250,489,1
13544,13715,48,23,341
11065,15063,56,109,1
11211,15194,217,424,1
4623,15232,228,446,1
4222,4223,68,30,112
858,15261,334,653,1
4196,15027,895,1749,1
10354,10356,32,32,608
6445,13140,264,230,1
11219,15236,145,284,1
7428,15157,189,370,1
14234,2304,108,94,18
14879,15124,288,563,1
11633,14982,284,554,1
5656,15060,78,153,1
15119,11277,277,541,1
13930,15088,171,333,1
14977,9928,281,549,1
10119,10121,34,30,1
3461,3463,52,31,1
8159,8160,31,27,54
2664,2665,9,8,233
12787,15238,70,137,1
10763,10762,34,30,34
13526,15094,692,1353,1
5132,15119,174,339,1
15226,2905,310,606,1
7665,8842,4,3,29
10155,10276,81,54,432
15049,8724,431,842,1
6301,6294,7,6,1
15283,14724,400,782,1
8109,14959,265,519,1
5038,8619,115,139,1326
15238,3358,255,499,1
2192,3586,37,32,20
378,15011,564,1103,1
31,15024,264,516,1
4415,15187,75,146,1
10150,15135,263,513,1
12628,12263,7,7,785
12944,12945,31,28,93
15032,3686,361,706,1
6552,6553,26,16,178
12662,12816,25,22,45
12915,15100,199,389,1
13355,13354,134,117,1
11665,15269,51,101,1
5158,15198,139,271,1
9370,14989,276,540,1
4728,15128,287,560,1
4831,15099,39,77,1
3598,15127,262,512,1
13852,15128,358,700,1
4536,15100,155,304,1
3383,3384,38,33,19
2416,15300,420,821,1
4823,15215,257,502,1
12822,15191,175,342,1
14006,15156,332,649,1
4936,5961,67,42,171
2428,15069,169,330,1
6725,6726,152,95,1493
5515,15113,385,752,1
5340,9312,57,50,1
9861,15152,270,528,1
15283,12342,113,221,1
2448,2450,63,55,77
1470,15271,145,283,1
13114,6688,52,57,959
5900,15007,438,856,1
6035,13343,161,81,633
5808,5809,28,19,472
12533,15085,285,557,1
746,745,38,23,158
6023,15136,175,342,1
1354,14984,515,1007,1
9058,11254,73,45,162
15040,8827,124,242,1
6234,15093,315,615,1
7660,15023,666,1302,1
3043,3044,28,30,813
5916,13129,73,67,256
3056,3064,7,6,121
4418,4419,107,93,1
14103,14104,606,349,1139
13668,2137,402,191,399
13805,14033,121,53,1
10449,15181,223,435,1
14517,15095,288,563,1
5468,15038,248,485,1
15025,7198,272,532,1
15078,6413,243,475,1
11882,15167,189,369,1
14976,11409,89,174,1
15125,14603,106,207,1
