u,v,w1,w2,w3
15290,2747,322,630,1
14785,14789,13,12,58
11809,15144,333,651,1
15264,13263,133,260,2
12843,14966,276,540,1
13583,13785,261,115,85
12712,15103,217,424,1
15017,6341,432,844,1
7562,14946,912,1783,1
1641,1642,3,3,36
11850,15240,363,709,1
15290,1206,330,645,1
12137,12139,54,49,263
10232,12679,8,7,38
15001,1535,383,749,1
13222,15249,290,567,1
8154,12156,17,15,18
2463,2465,70,81,1145
5942,3904,188,163,1
5869,6070,7,6,177
5752,5753,65,57,1
825,823,9,6,288
15209,5220,103,201,1
15276,1415,498,973,1
8457,15229,195,381,1
12953,15052,263,514,1
1565,14971,218,427,1
5335,15061,116,227,1
2636,15048,197,385,1
6638,15015,339,662,1
4493,15264,428,836,1
2138,5532,53,61,1158
8472,15183,300,586,1
15232,4621,228,446,1
11709,15269,275,537,1
8342,13168,32,29,181
11340,11507,32,28,36
11823,15061,210,411,1
9343,11968,31,27,43
13018,15230,344,672,1
13838,14951,494,966,1
6061,14143,14,9,293
2866,15011,427,835,1
4226,4225,76,66,2
13662,7866,30,13,22
14323,15230,287,561,1
12303,15118,92,179,1
15294,5784,181,354,1
11482,15278,109,213,1
15298,2227,366,715,1
15006,1645,553,1080,1
4329,15058,363,710,1
30,15009,1132,2212,1
5642,5643,7,6,1
14983,7470,854,1668,1
10750,15255,67,131,1
6072,14954,402,787,1
2102,15240,198,388,1
11,12,105,91,6
14834,15282,254,497,1
15274,12494,162,317,1
15249,3866,280,547,1
8596,8598,22,19,1
9205,9203,55,48,1
12448,13046,46,41,49
14997,5486,70,137,1
2021,14242,87,58,468
8160,15239,118,232,1
11731,10663,352,210,1285
4562,4564,47,41,1
8782,8783,45,39,1
4161,4169,18,8,28
8856,15190,91,178,1
5521,15207,375,732,1
11857,15006,478,934,1
11922,15283,42,83,1
3155,3160,70,62,104
3780,15020,405,791,1
9690,15035,262,512,1
14828,15253,462,904,1
5077,5079,118,103,44
2545,2549,41,36,27
1829,1831,133,116,1
10110,10676,88,51,1153
199,204,26,23,12
3744,1411,20,26,1712
1188,15007,750,1465,1
15046,1110,460,899,1
1081,15011,473,926,1
2300,5068,81,72,123
15292,12469,107,209,1
15293,7264,533,1042,1
4137,4139,5,3,1
110,111,5,5,1
3311,15184,334,654,1
904,906,162,100,166
5177,5178,5,4,189
15030,2128,178,348,1
9100,15195,350,684,1
14983,363,332,649,1
