u,v,w1,w2,w3
15218,11113,345,675,1
2956,2961,32,14,171
15094,14943,415,811,1
4163,6882,40,35,4
4635,10041,14,13,303
8602,8603,92,84,234
15096,4835,154,301,1
15165,10020,347,679,1
12992,12993,32,29,168
1035,1036,8,7,1
2217,2219,7,8,660
8329,12588,154,138,162
11666,11667,49,52,846
2792,11038,6,5,1
10324,10570,37,32,13
15085,1897,474,926,1
3492,10280,26,22,1
14125,12950,43,38,100
15288,10868,156,305,1
11076,11077,30,27,131
3152,3163,90,84,369
4273,4274,8,5,394
7762,4650,20,17,1
7086,7668,12,11,1
14954,3037,382,746,1
2071,2069,37,25,480
696,702,8,4,1
2278,15105,174,339,1
12454,3325,33,29,33
4485,4487,51,49,415
1490,1578,8,6,784
15034,10067,34,67,1
8629,8631,48,29,110
7013,7014,5,3,264
15018,11175,289,566,1
14086,14087,78,68,1
6682,9777,80,70,10
3835,2674,66,60,204
3460,3458,56,34,1
7613,7614,3,2,1
15202,11053,225,441,1
10222,10223,89,81,219
2221,15193,306,597,1
2565,2564,29,25,29
8167,8165,61,53,19
1230,1233,61,53,15
15144,13207,170,333,1
7200,12087,96,84,2
9177,9178,40,36,122
7085,7087,25,22,1
10059,10573,28,24,1
6522,6523,7,6,1
7847,7848,56,49,1
15115,10973,291,568,1
15085,10085,261,511,1
15081,5701,230,450,1
15052,7930,414,809,1
8369,8370,38,33,10
1819,7035,535,232,1
3799,11761,4,4,76
3035,3037,10,4,110
106,107,58,52,109
955,956,61,41,456
15241,11454,305,596,1
5672,5671,76,66,1
3524,3526,54,48,143
13083,13084,41,36,20
7077,8626,261,129,568
6349,6348,82,72,66
3615,10765,227,197,1
12290,8890,40,35,64
11306,12527,27,23,17
11124,5880,35,31,1
6976,6935,7,6,130
1680,3897,78,68,21
5571,2167,5,2,145
15284,3187,295,576,1
12969,5755,32,20,300
14901,14902,32,28,5
15005,934,319,624,1
4393,89,175,153,47
10451,11277,42,38,232
6679,6680,39,35,61
15101,5918,298,582,1
575,1319,254,117,262
6483,13341,93,41,28
15249,2760,74,145,1
15084,7857,294,574,1
13578,13577,280,137,512
15284,14717,326,637,1
569,571,252,114,201
2915,2919,31,30,430
13862,13863,43,26,29
7995,10877,34,31,225
5496,5495,124,108,1
13740,2265,30,13,16
2459,15208,330,645,1
2976,2977,146,64,96
1038,6534,48,41,1
13617,13591,175,95,901
