u,v,w1,w2,w3
486,426,74,64,1
14957,8452,305,597,1
15241,11450,338,661,1
15045,10331,130,255,1
7826,7827,10,7,525
15275,11647,304,595,1
7420,7421,2,2,1
2144,2145,6,4,436
3648,3647,78,68,1
5911,6264,526,252,437
15209,185,433,846,1
14964,7270,438,857,1
15053,2668,370,723,1
3423,3424,5,3,1
6191,6190,10,9,1
14973,9294,179,349,1
449,447,78,72,276
2697,2698,7,6,23
15124,8561,159,311,1
15012,6490,450,881,1
8599,8601,53,48,236
15283,11367,285,557,1
15033,2631,332,650,1
6591,6589,6,5,1
9959,9961,67,58,6
6685,6686,46,40,2
119,120,54,47,44
4888,4891,23,20,1
15143,12292,83,162,1
6581,6583,25,22,1
15262,11166,43,85,1
15075,1913,295,576,1
3610,3608,91,79,38
3709,3719,21,20,408
14955,11401,531,1039,1
15157,11838,350,684,1
2139,2141,5,3,51
3059,3061,1,1,530
1217,1214,43,41,359
654,655,18,11,1
8000,13331,81,71,61
15000,1536,226,441,1
10321,10320,22,19,3
15055,6523,453,886,1
15220,524,267,521,1
6047,4146,4,4,1
15195,8849,119,232,1
15291,987,332,648,1
15252,12556,301,588,1
4472,4473,9,4,1
13003,1369,161,98,71
15275,1418,406,794,1
15133,8380,196,384,1
15230,9894,127,248,1
15289,10204,374,731,1
12266,12265,1,1,132
15282,2066,336,657,1
15085,1957,427,834,1
14421,14487,91,39,1
15156,510,317,620,1
1428,1431,100,93,300
2060,6355,78,47,7
13963,13964,52,33,169
5916,13129,73,67,256
14758,14760,19,17,1
15092,2591,598,1168,1
15258,9516,43,85,1
7176,8991,30,26,10
3992,3995,83,73,83
10458,1169,81,71,1
15273,12092,152,297,1
8781,8950,43,40,307
6986,10966,110,67,114
2242,15211,286,558,1
15116,5915,389,760,1
15251,8441,278,543,1
15042,9426,363,710,1
3575,9678,112,99,100
13662,7866,30,13,22
8038,13485,27,24,1
1206,2724,10,9,1
15038,10530,89,174,1
12329,13040,32,29,146
6652,3300,186,117,217
7601,3062,33,29,127
6604,6607,10,7,517
1742,1743,3,2,70
15298,6455,88,171,1
15015,664,160,313,1
13107,13138,98,85,11
1867,1869,50,44,1
15046,7420,437,854,1
15075,1910,401,784,1
671,672,46,28,1
10907,12747,28,27,435
14317,12301,114,99,1
15040,1825,91,178,1
11615,11616,40,35,33
15116,5913,678,1325,1
11740,11741,62,61,545
